"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Mixed","AO","LGBO","100","100","23830","21840"
"In post","2022","Declared non-disabled","Mixed","AO","Undeclared","75","65","23810","21840"
"In post","2022","Declared non-disabled","Mixed","AO","Unknown","85","70","22970","21260"
"In post","2022","Declared non-disabled","Mixed","EO","Heterosexual / straight","1340","1280","28130","27570"
"In post","2022","Declared non-disabled","Mixed","EO","LGBO","100","100","28070","27570"
"In post","2022","Declared non-disabled","Mixed","EO","Undeclared","115","105","27990","27570"
"In post","2022","Declared non-disabled","Mixed","EO","Unknown","80","70","28200","27570"
"In post","2022","Declared non-disabled","Mixed","G6","Heterosexual / straight","210","200","68460","67110"
"In post","2022","Declared non-disabled","Mixed","G6","LGBO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","G6","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","G6","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","G7","Heterosexual / straight","670","645","55510","54700"
"In post","2022","Declared non-disabled","Mixed","G7","LGBO","75","75","54770","54470"
"In post","2022","Declared non-disabled","Mixed","G7","Undeclared","40","40","54370","53740"
"In post","2022","Declared non-disabled","Mixed","G7","Unknown","35","35","54580","52100"
"In post","2022","Declared non-disabled","Mixed","HEO","Heterosexual / straight","940","915","34070","33570"
"In post","2022","Declared non-disabled","Mixed","HEO","LGBO","95","95","33330","33280"
"In post","2022","Declared non-disabled","Mixed","HEO","Undeclared","65","60","34960","34260"
"In post","2022","Declared non-disabled","Mixed","HEO","Unknown","65","65","32970","33070"
"In post","2022","Declared non-disabled","Mixed","SCS level","Heterosexual / straight","90","85","85250","79160"
"In post","2022","Declared non-disabled","Mixed","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","SEO","Heterosexual / straight","630","615","42070","41570"
"In post","2022","Declared non-disabled","Mixed","SEO","LGBO","60","60","41710","41040"
"In post","2022","Declared non-disabled","Mixed","SEO","Undeclared","35","35","43150","40580"
"In post","2022","Declared non-disabled","Mixed","SEO","Unknown","35","35","40490","38930"
"In post","2022","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","330","315","30650","28710"
"In post","2022","Declared non-disabled","Mixed","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","AA","Heterosexual / straight","30","30","21430","21050"
"In post","2022","Declared non-disabled","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","AO","Heterosexual / straight","300","280","24190","23140"
"In post","2022","Declared non-disabled","Other ethnicity","AO","LGBO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","AO","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","AO","Unknown","40","30","24290","23080"
"In post","2022","Declared non-disabled","Other ethnicity","EO","Heterosexual / straight","400","380","28430","27760"
"In post","2022","Declared non-disabled","Other ethnicity","EO","LGBO","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","EO","Undeclared","45","40","28870","28670"
"In post","2022","Declared non-disabled","Other ethnicity","EO","Unknown","45","40","29200","28590"
"In post","2022","Declared non-disabled","Other ethnicity","G6","Heterosexual / straight","55","55","68490","66440"
"In post","2022","Declared non-disabled","Other ethnicity","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","G6","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","G7","Heterosexual / straight","165","160","56510","54850"
"In post","2022","Declared non-disabled","Other ethnicity","G7","LGBO","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","G7","Unknown","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HEO","Heterosexual / straight","260","250","34280","34260"
"In post","2022","Declared non-disabled","Other ethnicity","HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HEO","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","SEO","Heterosexual / straight","190","190","42910","41000"
"In post","2022","Declared non-disabled","Other ethnicity","SEO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","SEO","Undeclared","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","SEO","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","65","60","30490","28690"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","AA","Heterosexual / straight","45","40","20740","20890"
"In post","2022","Declared non-disabled","Undeclared","AA","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","AA","Undeclared","95","90","19980","19810"
"In post","2022","Declared non-disabled","Undeclared","AA","Unknown","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","AO","Heterosexual / straight","510","460","23340","21840"
"In post","2022","Declared non-disabled","Undeclared","AO","LGBO","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","AO","Undeclared","910","825","23180","21490"
"In post","2022","Declared non-disabled","Undeclared","AO","Unknown","645","520","21730","21260"
"In post","2022","Declared non-disabled","Undeclared","EO","Heterosexual / straight","640","600","28650","27570"
"In post","2022","Declared non-disabled","Undeclared","EO","LGBO","35","35","28650","27570"
"In post","2022","Declared non-disabled","Undeclared","EO","Undeclared","1240","1150","28110","27570"
"In post","2022","Declared non-disabled","Undeclared","EO","Unknown","800","690","28350","27570"
"In post","2022","Declared non-disabled","Undeclared","G6","Heterosexual / straight","65","65","68790","67800"
"In post","2022","Declared non-disabled","Undeclared","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","G6","Undeclared","200","190","69390","68710"
"In post","2022","Declared non-disabled","Undeclared","G6","Unknown","35","35","67830","67770"
"In post","2022","Declared non-disabled","Undeclared","G7","Heterosexual / straight","190","190","56100","55210"
"In post","2022","Declared non-disabled","Undeclared","G7","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","G7","Undeclared","490","475","56210","55710"
"In post","2022","Declared non-disabled","Undeclared","G7","Unknown","245","235","52560","50510"
"In post","2022","Declared non-disabled","Undeclared","HEO","Heterosexual / straight","315","305","34180","33770"
"In post","2022","Declared non-disabled","Undeclared","HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","HEO","Undeclared","790","760","34690","33680"
"In post","2022","Declared non-disabled","Undeclared","HEO","Unknown","265","245","33670","33370"
"In post","2022","Declared non-disabled","Undeclared","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","SCS level","Undeclared","35","35","90220","80260"
"In post","2022","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","SEO","Heterosexual / straight","200","195","42180","41580"
"In post","2022","Declared non-disabled","Undeclared","SEO","LGBO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","SEO","Undeclared","690","660","42670","41670"
"In post","2022","Declared non-disabled","Undeclared","SEO","Unknown","240","225","41000","39010"
"In post","2022","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","75","65","31170","30440"
"In post","2022","Declared non-disabled","Undeclared","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Unknown","Undeclared","155","140","35410","34890"
"In post","2022","Declared non-disabled","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AA","Heterosexual / straight","100","90","20700","20890"
"In post","2022","Declared non-disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AA","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AA","Unknown","195","180","20570","20950"
"In post","2022","Declared non-disabled","Unknown","AO","Heterosexual / straight","555","490","24020","22080"
"In post","2022","Declared non-disabled","Unknown","AO","LGBO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AO","Undeclared","100","90","23030","21840"
"In post","2022","Declared non-disabled","Unknown","AO","Unknown","2155","1905","22080","21300"
"In post","2022","Declared non-disabled","Unknown","EO","Heterosexual / straight","440","415","28290","27570"
"In post","2022","Declared non-disabled","Unknown","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","EO","Undeclared","85","80","28190","27570"
"In post","2022","Declared non-disabled","Unknown","EO","Unknown","1785","1640","27740","27570"
"In post","2022","Declared non-disabled","Unknown","G6","Heterosexual / straight","90","85","69680","67910"
"In post","2022","Declared non-disabled","Unknown","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","G6","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","G6","Unknown","155","150","68750","66950"
"In post","2022","Declared non-disabled","Unknown","G7","Heterosexual / straight","205","200","55610","54670"
"In post","2022","Declared non-disabled","Unknown","G7","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","G7","Undeclared","75","70","53840","51970"
"In post","2022","Declared non-disabled","Unknown","G7","Unknown","515","490","54830","54540"
"In post","2022","Declared non-disabled","Unknown","HEO","Heterosexual / straight","325","305","33690","33370"
"In post","2022","Declared non-disabled","Unknown","HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","HEO","Undeclared","90","85","33840","33400"
"In post","2022","Declared non-disabled","Unknown","HEO","Unknown","800","765","32970","32300"
"In post","2022","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","Unknown","70","65","99670","88860"
"In post","2022","Declared non-disabled","Unknown","SEO","Heterosexual / straight","240","235","42160","40580"
"In post","2022","Declared non-disabled","Unknown","SEO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SEO","Undeclared","85","80","42750","40890"
"In post","2022","Declared non-disabled","Unknown","SEO","Unknown","580","555","41430","40300"
"In post","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","85","80","31930","32690"
"In post","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","245","220","33380","36090"
"In post","2022","Declared non-disabled","White","AA","Heterosexual / straight","7770","7135","20370","20310"
"In post","2022","Declared non-disabled","White","AA","LGBO","435","420","20690","20890"
"In post","2022","Declared non-disabled","White","AA","Undeclared","675","565","19710","19200"
"In post","2022","Declared non-disabled","White","AA","Unknown","545","455","21470","21250"
"In post","2022","Declared non-disabled","White","AO","Heterosexual / straight","47740","43305","23200","21680"
"In post","2022","Declared non-disabled","White","AO","LGBO","2730","2630","23490","21680"
