"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Heterosexual / straight","225","[c]","22080","21680"
"Leaver Dept.","2022","Unknown","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Unknown","610","[c]","22230","21520"
"Leaver Dept.","2022","Unknown","EO","Heterosexual / straight","515","[c]","26650","25520"
"Leaver Dept.","2022","Unknown","EO","LGBO","35","[c]","26440","25040"
"Leaver Dept.","2022","Unknown","EO","Undeclared","45","[c]","27100","26670"
"Leaver Dept.","2022","Unknown","EO","Unknown","385","[c]","27200","27570"
"Leaver Dept.","2022","Unknown","G6","Heterosexual / straight","55","[c]","68620","68720"
"Leaver Dept.","2022","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Heterosexual / straight","135","[c]","57640","57460"
"Leaver Dept.","2022","Unknown","G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Unknown","200","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Heterosexual / straight","225","[c]","33770","33300"
"Leaver Dept.","2022","Unknown","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Undeclared","30","[c]","33760","33900"
"Leaver Dept.","2022","Unknown","HEO","Unknown","410","[c]","34690","35050"
"Leaver Dept.","2022","Unknown","SCS level","Heterosexual / straight","35","[c]","91530","81550"
"Leaver Dept.","2022","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Heterosexual / straight","185","[c]","42200","41970"
"Leaver Dept.","2022","Unknown","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Unknown","180","[c]","42080","41380"
"Leaver Dept.","2022","Unknown","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","75","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","AO","Heterosexual / straight","120","[c]","21860","21260"
"New entrant CS","2022","Analysis","AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","EO","Heterosexual / straight","150","[c]","26820","26350"
"New entrant CS","2022","Analysis","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","EO","Unknown","75","[c]","26960","26670"
"New entrant CS","2022","Analysis","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","G7","Heterosexual / straight","65","[c]","53790","53360"
"New entrant CS","2022","Analysis","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HEO","Heterosexual / straight","435","[c]","32510","31800"
"New entrant CS","2022","Analysis","HEO","LGBO","70","[c]","32590","31800"
"New entrant CS","2022","Analysis","HEO","Undeclared","60","[c]","32170","30710"
"New entrant CS","2022","Analysis","HEO","Unknown","105","[c]","30950","30220"
"New entrant CS","2022","Analysis","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","SEO","Heterosexual / straight","125","[c]","39800","38340"
"New entrant CS","2022","Analysis","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","SEO","Unknown","30","[c]","39580","38340"
"New entrant CS","2022","Commercial","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","EO","Heterosexual / straight","130","[c]","25960","26300"
"New entrant CS","2022","Commercial","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","EO","Unknown","55","[c]","25320","26350"
"New entrant CS","2022","Commercial","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","G6","Unknown","35","[c]","85740","89000"
"New entrant CS","2022","Commercial","G7","Heterosexual / straight","40","[c]","53290","53360"
"New entrant CS","2022","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","G7","Unknown","150","[c]","66910","68000"
"New entrant CS","2022","Commercial","HEO","Heterosexual / straight","145","[c]","31790","31800"
"New entrant CS","2022","Commercial","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HEO","Unknown","30","[c]","31380","32150"
"New entrant CS","2022","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SEO","Heterosexual / straight","125","[c]","40060","40000"
"New entrant CS","2022","Commercial","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SEO","Undeclared","45","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SEO","Unknown","35","[c]","38460","37300"
"New entrant CS","2022","Commercial","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AO","Heterosexual / straight","75","[c]","21510","21250"
"New entrant CS","2022","Communications","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AO","Unknown","65","[c]","21380","21250"
"New entrant CS","2022","Communications","EO","Heterosexual / straight","400","[c]","26660","26590"
"New entrant CS","2022","Communications","EO","LGBO","45","[c]","26430","26590"
"New entrant CS","2022","Communications","EO","Undeclared","75","[c]","27060","27270"
"New entrant CS","2022","Communications","EO","Unknown","280","[c]","26670","26590"
"New entrant CS","2022","Communications","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","G7","Heterosexual / straight","35","[c]","54780","53360"
"New entrant CS","2022","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HEO","Heterosexual / straight","160","[c]","33400","33080"
"New entrant CS","2022","Communications","HEO","LGBO","35","[c]","33040","33080"
"New entrant CS","2022","Communications","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HEO","Unknown","115","[c]","33610","33080"
"New entrant CS","2022","Communications","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SEO","Heterosexual / straight","75","[c]","40670","40180"
"New entrant CS","2022","Communications","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SEO","Unknown","30","[c]","41360","40600"
"New entrant CS","2022","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","AO","Heterosexual / straight","395","[c]","22350","21260"
"New entrant CS","2022","Counter Fraud","AO","LGBO","35","[c]","22150","21260"
"New entrant CS","2022","Counter Fraud","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","AO","Unknown","80","[c]","21680","21250"
"New entrant CS","2022","Counter Fraud","EO","Heterosexual / straight","560","[c]","27670","27570"
"New entrant CS","2022","Counter Fraud","EO","LGBO","45","[c]","27570","27570"
"New entrant CS","2022","Counter Fraud","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","EO","Unknown","220","[c]","27680","26590"
"New entrant CS","2022","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HEO","Heterosexual / straight","90","[c]","33650","33080"
"New entrant CS","2022","Counter Fraud","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HEO","Unknown","45","[c]","34410","33080"
"New entrant CS","2022","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","AO","Heterosexual / straight","590","[c]","21300","21250"
"New entrant CS","2022","Debt","AO","LGBO","65","[c]","21300","21250"
"New entrant CS","2022","Debt","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Debt","AO","Unknown","300","[c]","21250","21250"
"New entrant CS","2022","Debt","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA","Heterosexual / straight","40","[c]","18270","17900"
"New entrant CS","2022","Digital, Data & Technology","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AO","Heterosexual / straight","130","[c]","21400","21170"
"New entrant CS","2022","Digital, Data & Technology","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AO","Unknown","50","[c]","21050","21170"
"New entrant CS","2022","Digital, Data & Technology","EO","Heterosexual / straight","355","[c]","26390","26350"
"New entrant CS","2022","Digital, Data & Technology","EO","LGBO","35","[c]","25970","26300"
"New entrant CS","2022","Digital, Data & Technology","EO","Undeclared","40","[c]","25930","26190"
"New entrant CS","2022","Digital, Data & Technology","EO","Unknown","165","[c]","27080","27040"
"New entrant CS","2022","Digital, Data & Technology","G6","Heterosexual / straight","55","[c]","66010","64660"
"New entrant CS","2022","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","G6","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","G7","Heterosexual / straight","380","[c]","53630","53000"
"New entrant CS","2022","Digital, Data & Technology","G7","LGBO","40","[c]","53100","53420"
"New entrant CS","2022","Digital, Data & Technology","G7","Undeclared","55","[c]","52520","52080"
"New entrant CS","2022","Digital, Data & Technology","G7","Unknown","105","[c]","54110","54390"
"New entrant CS","2022","Digital, Data & Technology","HEO","Heterosexual / straight","405","[c]","32540","33000"
"New entrant CS","2022","Digital, Data & Technology","HEO","LGBO","55","[c]","32320","32380"
"New entrant CS","2022","Digital, Data & Technology","HEO","Undeclared","90","[c]","32110","32790"
"New entrant CS","2022","Digital, Data & Technology","HEO","Unknown","160","[c]","33050","33080"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SEO","Heterosexual / straight","395","[c]","39670","39460"
"New entrant CS","2022","Digital, Data & Technology","SEO","LGBO","35","[c]","39300","39500"
"New entrant CS","2022","Digital, Data & Technology","SEO","Undeclared","45","[c]","39330","38650"
"New entrant CS","2022","Digital, Data & Technology","SEO","Unknown","135","[c]","40700","40180"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AO","Heterosexual / straight","105","[c]","21330","21250"
"New entrant CS","2022","Finance","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AO","Unknown","55","[c]","21140","21250"
"New entrant CS","2022","Finance","EO","Heterosexual / straight","205","[c]","25430","25120"
"New entrant CS","2022","Finance","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Undeclared","50","[c]","24940","25000"
"New entrant CS","2022","Finance","EO","Unknown","50","[c]","25260","25120"
"New entrant CS","2022","Finance","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G7","Heterosexual / straight","75","[c]","53290","53500"
"New entrant CS","2022","Finance","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HEO","Heterosexual / straight","150","[c]","32560","32640"
"New entrant CS","2022","Finance","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HEO","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HEO","Unknown","50","[c]","32210","32000"
"New entrant CS","2022","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO","Heterosexual / straight","155","[c]","39990","40000"
"New entrant CS","2022","Finance","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO","Unknown","60","[c]","40400","40180"
"New entrant CS","2022","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AO","Heterosexual / straight","140","[c]","21240","21300"
"New entrant CS","2022","Grants Management","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AO","Unknown","310","[c]","21220","21300"
"New entrant CS","2022","Grants Management","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AO","Heterosexual / straight","190","[c]","21460","21170"
"New entrant CS","2022","Human Resources","AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AO","Unknown","60","[c]","21460","21170"
"New entrant CS","2022","Human Resources","EO","Heterosexual / straight","245","[c]","26310","26750"
"New entrant CS","2022","Human Resources","EO","LGBO","35","[c]","26130","26190"
"New entrant CS","2022","Human Resources","EO","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Unknown","75","[c]","25510","26350"
"New entrant CS","2022","Human Resources","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Heterosexual / straight","95","[c]","52320","51500"
"New entrant CS","2022","Human Resources","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HEO","Heterosexual / straight","215","[c]","32050","32000"
"New entrant CS","2022","Human Resources","HEO","LGBO","30","[c]","31160","30730"
"New entrant CS","2022","Human Resources","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HEO","Unknown","55","[c]","30800","30450"
"New entrant CS","2022","Human Resources","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Heterosexual / straight","95","[c]","39860","39340"
"New entrant CS","2022","Human Resources","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Unknown","35","[c]","39460","40000"
"New entrant CS","2022","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
