"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East of England","Female","50","45","51590","51190"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East of England","Male","45","45","52750","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","London","Female","3380","3315","47420","40600"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","London","Male","2990","2980","53160","54700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North East (England)","Female","300","275","29040","25550"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North East (England)","Male","180","175","33020","28000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Female","310","300","46340","40580"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North West (England)","Male","215","210","48720","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Scotland","Female","165","160","42400","34280"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Scotland","Male","130","130","43420","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","Female","120","115","40090","33300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South East (England)","Male","115","115","50440","40580"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South West (England)","Female","115","110","51050","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South West (England)","Male","125","125","56800","51190"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Female","245","240","36570","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Male","230","230","38310","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Wales","Female","50","45","38330","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Wales","Male","35","35","47340","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Female","70","70","52300","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Male","80","80","64120","61710"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","Female","470","445","37850","33250"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","Male","400","390","39250","33300"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Commercial","East of England","Female","10","10","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","East of England","Female","15","10","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","East of England","Male","40","40","32370","30220"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Economics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Economics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Finance","East of England","Female","10","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","East of England","Female","10","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","East of England","Female","10","10","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","South West (England)","Female","10","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","East of England","Female","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","East of England","Male","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","East of England","Female","20","20","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","East of England","Male","15","15","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","East of England","Female","150","140","32000","29750"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","East of England","Male","170","165","37050","35900"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","South West (England)","Female","65","60","30650","29270"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","South West (England)","Male","75","75","36060","30220"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","London","Female","5","5","[c]","[c]"
"In post","2022","Charity Commission","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","North West (England)","Female","20","20","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","North West (England)","Male","35","35","34240","29160"
"In post","2022","Charity Commission","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","North West (England)","Female","15","10","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","London","Female","10","10","[c]","[c]"
"In post","2022","Charity Commission","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","Charity Commission","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","London","Female","30","30","40570","37910"
"In post","2022","Charity Commission","Operational Delivery","London","Male","15","15","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","North West (England)","Female","140","130","28940","26860"
"In post","2022","Charity Commission","Operational Delivery","North West (England)","Male","80","75","30080","29160"
"In post","2022","Charity Commission","Operational Delivery","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","Wales","Female","5","5","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
