"Status","Year","Organisation","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Merseyside","Outside London","10","10","38430","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","Eastern Scotland","Outside London","15","15","35570","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","West Central Scotland","Outside London","10","10","43130","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","45280","47070"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","East Wales","Outside London","15","15","46060","47070"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","West Yorkshire","Outside London","15","15","42040","38020"
"In post","2022","Department for Education (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","280","265","41290","36960"
"In post","2022","Department for Education (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East of England","Bedfordshire and Hertfordshire","Outside London","35","30","49070","41990"
"In post","2022","Department for Education (excl. agencies)","East of England","East Anglia","Outside London","40","40","45930","50130"
"In post","2022","Department for Education (excl. agencies)","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","London","Inner London - East","London","10","10","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","London","Inner London - West","London","2010","1935","50170","53420"
"In post","2022","Department for Education (excl. agencies)","London","Outer London - East and North East","London","10","10","51760","59170"
"In post","2022","Department for Education (excl. agencies)","London","Outer London - South","London","50","50","50250","49860"
"In post","2022","Department for Education (excl. agencies)","London","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Outside London","80","80","41320","36600"
"In post","2022","Department for Education (excl. agencies)","North East (England)","Tees Valley and Durham","Outside London","630","605","38310","36500"
"In post","2022","Department for Education (excl. agencies)","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North West (England)","Greater Manchester","Outside London","990","965","40530","36500"
"In post","2022","Department for Education (excl. agencies)","North West (England)","Lancashire","Outside London","10","10","53270","50400"
"In post","2022","Department for Education (excl. agencies)","North West (England)","Merseyside","Outside London","10","10","63880","63750"
"In post","2022","Department for Education (excl. agencies)","Scotland","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South East (England)","Kent","Outside London","10","10","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South East (England)","Surrey, East and West Sussex","Outside London","10","10","64170","64980"
"In post","2022","Department for Education (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South West (England)","Devon","Outside London","10","10","58330","61960"
"In post","2022","Department for Education (excl. agencies)","South West (England)","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","210","200","44640","41990"
"In post","2022","Department for Education (excl. agencies)","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Wales","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Midlands (England)","West Midlands","Outside London","575","560","39600","36500"
"In post","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","10","10","56760","61510"
"In post","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Outside London","1190","1135","40710","36780"
"In post","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Outside London","50","45","47700","49860"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","90","85","37400","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","15","15","37150","36000"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Lincolnshire","Outside London","30","30","38690","35950"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Bedfordshire and Hertfordshire","Outside London","15","15","38310","33350"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","East Anglia","Outside London","185","175","38120","36650"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Essex","Outside London","10","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Inner London - East","London","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Inner London - West","London","2770","2690","44600","39350"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Outside London","270","260","39140","35960"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tees Valley and Durham","Outside London","20","20","42540","44040"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire","Outside London","240","235","41910","37930"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cumbria","Outside London","85","85","35450","30450"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Greater Manchester","Outside London","30","30","37380","29410"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Lancashire","Outside London","50","45","41930","38060"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Eastern Scotland","Outside London","10","10","45840","47600"
