"Status","Year","Age","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Wales","Female","80","80","27030","26820"
"In post","2022","20-29","Counter Fraud","Wales","Male","65","65","24910","21260"
"In post","2022","20-29","Counter Fraud","West Midlands (England)","Female","70","70","28250","27570"
"In post","2022","20-29","Counter Fraud","West Midlands (England)","Male","60","60","29990","27570"
"In post","2022","20-29","Counter Fraud","Yorkshire and The Humber","Female","75","75","30760","27570"
"In post","2022","20-29","Counter Fraud","Yorkshire and The Humber","Male","95","95","28040","26820"
"In post","2022","20-29","Debt","East Midlands (England)","Female","55","50","21360","21250"
"In post","2022","20-29","Debt","East Midlands (England)","Male","50","45","21720","21250"
"In post","2022","20-29","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","London","Female","20","20","[c]","[c]"
"In post","2022","20-29","Debt","London","Male","20","20","[c]","[c]"
"In post","2022","20-29","Debt","North East (England)","Female","100","95","22000","21250"
"In post","2022","20-29","Debt","North East (England)","Male","100","100","21600","21250"
"In post","2022","20-29","Debt","North West (England)","Female","80","75","21680","21250"
"In post","2022","20-29","Debt","North West (England)","Male","55","55","21890","21250"
"In post","2022","20-29","Debt","Scotland","Female","135","130","22270","21250"
"In post","2022","20-29","Debt","Scotland","Male","130","130","22140","21250"
"In post","2022","20-29","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","20-29","Debt","Wales","Female","65","60","23120","21250"
"In post","2022","20-29","Debt","Wales","Male","85","85","23500","21250"
"In post","2022","20-29","Debt","West Midlands (England)","Female","115","110","21730","21250"
"In post","2022","20-29","Debt","West Midlands (England)","Male","80","75","21900","21250"
"In post","2022","20-29","Debt","Yorkshire and The Humber","Female","90","80","21720","21250"
"In post","2022","20-29","Debt","Yorkshire and The Humber","Male","95","95","22040","21250"
"In post","2022","20-29","Digital, Data & Technology","East Midlands (England)","Female","30","30","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","East Midlands (England)","Male","35","35","31770","30930"
"In post","2022","20-29","Digital, Data & Technology","East of England","Female","25","25","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","East of England","Male","65","65","28830","26820"
"In post","2022","20-29","Digital, Data & Technology","London","Female","410","410","39360","37420"
"In post","2022","20-29","Digital, Data & Technology","London","Male","380","375","39130","35410"
"In post","2022","20-29","Digital, Data & Technology","North East (England)","Female","100","100","34370","33370"
"In post","2022","20-29","Digital, Data & Technology","North East (England)","Male","185","185","35310","33080"
"In post","2022","20-29","Digital, Data & Technology","North West (England)","Female","155","155","32880","32630"
"In post","2022","20-29","Digital, Data & Technology","North West (England)","Male","240","240","34230","33080"
"In post","2022","20-29","Digital, Data & Technology","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Overseas","Female","15","15","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Overseas","Male","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Scotland","Female","55","55","32140","32380"
"In post","2022","20-29","Digital, Data & Technology","Scotland","Male","80","80","32630","32370"
"In post","2022","20-29","Digital, Data & Technology","South East (England)","Female","80","75","31550","30430"
"In post","2022","20-29","Digital, Data & Technology","South East (England)","Male","120","120","29940","29350"
"In post","2022","20-29","Digital, Data & Technology","South West (England)","Female","195","195","29290","27460"
"In post","2022","20-29","Digital, Data & Technology","South West (England)","Male","355","355","29110","27780"
"In post","2022","20-29","Digital, Data & Technology","Unknown","Female","10","10","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Unknown","Male","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Wales","Female","70","70","29910","30210"
"In post","2022","20-29","Digital, Data & Technology","Wales","Male","215","215","31430","30210"
"In post","2022","20-29","Digital, Data & Technology","West Midlands (England)","Female","70","70","31950","30130"
"In post","2022","20-29","Digital, Data & Technology","West Midlands (England)","Male","120","120","33520","33080"
"In post","2022","20-29","Digital, Data & Technology","Yorkshire and The Humber","Female","75","75","33450","33000"
"In post","2022","20-29","Digital, Data & Technology","Yorkshire and The Humber","Male","115","115","33520","29750"
"In post","2022","20-29","Finance","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","20-29","Finance","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2022","20-29","Finance","East of England","Female","15","15","[c]","[c]"
"In post","2022","20-29","Finance","East of England","Male","15","15","[c]","[c]"
"In post","2022","20-29","Finance","London","Female","260","260","39660","37730"
"In post","2022","20-29","Finance","London","Male","255","255","40870","40050"
"In post","2022","20-29","Finance","North East (England)","Female","40","40","31080","29180"
"In post","2022","20-29","Finance","North East (England)","Male","40","40","33980","32040"
"In post","2022","20-29","Finance","North West (England)","Female","75","75","31820","29360"
"In post","2022","20-29","Finance","North West (England)","Male","85","85","31330","29360"
"In post","2022","20-29","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Scotland","Female","85","75","24870","21250"
"In post","2022","20-29","Finance","Scotland","Male","70","65","24730","21250"
"In post","2022","20-29","Finance","South East (England)","Female","55","55","30080","28350"
"In post","2022","20-29","Finance","South East (England)","Male","50","50","30780","28350"
"In post","2022","20-29","Finance","South West (England)","Female","110","110","28200","26670"
"In post","2022","20-29","Finance","South West (England)","Male","120","120","27750","25970"
"In post","2022","20-29","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Wales","Female","20","20","[c]","[c]"
"In post","2022","20-29","Finance","Wales","Male","20","20","[c]","[c]"
"In post","2022","20-29","Finance","West Midlands (England)","Female","70","70","29910","29360"
"In post","2022","20-29","Finance","West Midlands (England)","Male","90","90","30000","29360"
"In post","2022","20-29","Finance","Yorkshire and The Humber","Female","130","125","30030","27570"
"In post","2022","20-29","Finance","Yorkshire and The Humber","Male","115","115","29470","27570"
"In post","2022","20-29","Grants Management","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","20-29","Grants Management","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","20-29","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","East of England","Male","5","5","[c]","[c]"
"In post","2022","20-29","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","North East (England)","Female","45","45","22480","21300"
"In post","2022","20-29","Grants Management","North East (England)","Male","55","55","21870","21300"
"In post","2022","20-29","Grants Management","North West (England)","Female","80","80","21950","21300"
"In post","2022","20-29","Grants Management","North West (England)","Male","55","55","22410","21300"
"In post","2022","20-29","Grants Management","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","20-29","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","20-29","Grants Management","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","20-29","Grants Management","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","West Midlands (England)","Female","25","25","[c]","[c]"
"In post","2022","20-29","Grants Management","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","20-29","Grants Management","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2022","20-29","Grants Management","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2022","20-29","Human Resources","East Midlands (England)","Female","40","40","31610","31590"
"In post","2022","20-29","Human Resources","East Midlands (England)","Male","35","35","31300","30450"
"In post","2022","20-29","Human Resources","East of England","Female","25","25","[c]","[c]"
"In post","2022","20-29","Human Resources","East of England","Male","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","London","Female","405","400","35810","32790"
"In post","2022","20-29","Human Resources","London","Male","185","185","36410","33210"
"In post","2022","20-29","Human Resources","North East (England)","Female","95","90","26420","24100"
"In post","2022","20-29","Human Resources","North East (England)","Male","45","45","25680","24100"
"In post","2022","20-29","Human Resources","North West (England)","Female","160","155","28050","26820"
"In post","2022","20-29","Human Resources","North West (England)","Male","80","80","27750","26700"
"In post","2022","20-29","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Overseas","Female","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Scotland","Female","85","80","26600","24310"
"In post","2022","20-29","Human Resources","Scotland","Male","35","35","27500","26910"
"In post","2022","20-29","Human Resources","South East (England)","Female","45","45","27980","26670"
"In post","2022","20-29","Human Resources","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","20-29","Human Resources","South West (England)","Female","110","105","25700","24050"
"In post","2022","20-29","Human Resources","South West (England)","Male","35","30","27510","24050"
"In post","2022","20-29","Human Resources","Unknown","Female","10","10","[c]","[c]"
"In post","2022","20-29","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Wales","Female","65","65","27990","27380"
"In post","2022","20-29","Human Resources","Wales","Male","25","25","[c]","[c]"
"In post","2022","20-29","Human Resources","West Midlands (England)","Female","40","40","31550","29360"
"In post","2022","20-29","Human Resources","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2022","20-29","Human Resources","Yorkshire and The Humber","Female","75","75","31620","30450"
"In post","2022","20-29","Human Resources","Yorkshire and The Humber","Male","30","30","[c]","[c]"
"In post","2022","20-29","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","London","Female","15","15","[c]","[c]"
"In post","2022","20-29","Internal Audit","London","Male","10","10","[c]","[c]"
"In post","2022","20-29","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Scotland","Female","5","5","[c]","[c]"
"In post","2022","20-29","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
