"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Communications","EO","35","35","27190","26820"
"In post","2022","20-29","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","AA/AO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","EO","30","30","29120","29880"
"In post","2022","20-29","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Debt","AA/AO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Debt","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","EO","30","30","27130","27060"
"In post","2022","20-29","Black","Digital, Data & Technology","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","SEO/HEO","35","35","36860","36820"
"In post","2022","20-29","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Finance","EO","15","15","[c]","[c]"
"In post","2022","20-29","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","SEO/HEO","25","25","[c]","[c]"
"In post","2022","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","AA/AO","10","5","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","EO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","SEO/HEO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","AA/AO","35","35","22380","22200"
"In post","2022","20-29","Black","Legal","EO","30","30","27530","26950"
"In post","2022","20-29","Black","Legal","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Black","Legal","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Black","No function","AA/AO","375","365","24710","23720"
"In post","2022","20-29","Black","No function","EO","675","665","29250","29290"
"In post","2022","20-29","Black","No function","G6/G7","50","50","54020","53380"
"In post","2022","20-29","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","No function","SEO/HEO","345","340","34990","34020"
"In post","2022","20-29","Black","No function","Unknown","145","140","26910","27060"
"In post","2022","20-29","Black","Project Delivery","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","EO","20","20","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","SEO/HEO","35","35","36410","37610"
"In post","2022","20-29","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","EO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","EO","10","10","[c]","[c]"
"In post","2022","20-29","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Unknown","AA/AO","40","35","23730","25110"
"In post","2022","20-29","Black","Unknown","EO","70","65","27950","28650"
"In post","2022","20-29","Black","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Unknown","SEO/HEO","65","65","36880","35070"
"In post","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Analysis","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Analysis","EO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Analysis","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Analysis","SEO/HEO","70","70","35310","33990"
"In post","2022","20-29","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","EO","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","EO","30","30","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","SEO/HEO","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","EO","35","35","28660","27570"
"In post","2022","20-29","Mixed","Counter Fraud","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","AA/AO","15","10","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Digital, Data & Technology","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Digital, Data & Technology","EO","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Digital, Data & Technology","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Digital, Data & Technology","SEO/HEO","45","45","35180","34260"
"In post","2022","20-29","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","EO","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","SEO/HEO","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Human Resources","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Human Resources","EO","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Human Resources","SEO/HEO","40","40","34100","34260"
"In post","2022","20-29","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Legal","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Legal","EO","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Legal","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Legal","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","No function","AA/AO","495","485","23780","21840"
"In post","2022","20-29","Mixed","No function","EO","425","415","28420","27570"
"In post","2022","20-29","Mixed","No function","G6/G7","110","110","54610","53400"
"In post","2022","20-29","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","No function","SEO/HEO","415","415","35070","34020"
"In post","2022","20-29","Mixed","No function","Unknown","105","100","25300","24090"
"In post","2022","20-29","Mixed","Project Delivery","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Project Delivery","EO","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Project Delivery","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Project Delivery","SEO/HEO","60","60","34200","34130"
"In post","2022","20-29","Mixed","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Property","EO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Property","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Security","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Security","SEO/HEO","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","AA/AO","55","50","23140","22640"
"In post","2022","20-29","Mixed","Unknown","EO","50","50","27100","27230"
"In post","2022","20-29","Mixed","Unknown","G6/G7","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","SEO/HEO","65","65","36590","35400"
"In post","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Analysis","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Counter Fraud","EO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Debt","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Legal","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Legal","EO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Legal","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","No function","AA/AO","90","90","24080","23140"
"In post","2022","20-29","Other ethnicity","No function","EO","115","110","28660","27960"
"In post","2022","20-29","Other ethnicity","No function","G6/G7","25","25","[c]","[c]"
"In post","2022","20-29","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","No function","SEO/HEO","85","85","35840","34550"
"In post","2022","20-29","Other ethnicity","No function","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
