"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Operational Delivery","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","East Cumbria","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Glasgow City","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Glasgow City","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Hackney and Newham","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Leeds","Female","15","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Leeds","Male","20","15","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Liverpool","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Manchester","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Manchester","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Monmouthshire and Newport","Female","200","180","31110","30210"
"In post","2022","Analysis","Operational Delivery","Monmouthshire and Newport","Male","175","175","33410","30810"
"In post","2022","Analysis","Operational Delivery","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","South and West Derbyshire","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","South and West Derbyshire","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","South Hampshire","Female","80","75","32060","30210"
"In post","2022","Analysis","Operational Delivery","South Hampshire","Male","50","50","30570","30210"
"In post","2022","Analysis","Operational Delivery","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Tower Hamlets","Female","30","25","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Tower Hamlets","Male","30","30","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Tyneside","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Westminster","Female","55","50","41510","38320"
"In post","2022","Analysis","Operational Delivery","Westminster","Male","40","40","38910","35430"
"In post","2022","Analysis","Operational Delivery","Wiltshire","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","York","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Delivery","York","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Bristol, City of","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","Bristol, City of","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Central Hampshire","Female","65","60","40680","38070"
"In post","2022","Analysis","Operational Research","Central Hampshire","Male","195","190","43970","47010"
"In post","2022","Analysis","Operational Research","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Hackney and Newham","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Research","Hackney and Newham","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","Leeds","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Operational Research","Leeds","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","Liverpool","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","Liverpool","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","Manchester","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Operational Research","Manchester","Male","25","25","[c]","[c]"
"In post","2022","Analysis","Operational Research","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Monmouthshire and Newport","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","Monmouthshire and Newport","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Tower Hamlets","Female","40","40","48910","46420"
"In post","2022","Analysis","Operational Research","Tower Hamlets","Male","55","55","50800","47180"
"In post","2022","Analysis","Operational Research","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Tyneside","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Westminster","Female","65","60","51090","54110"
"In post","2022","Analysis","Operational Research","Westminster","Male","75","75","53620","54240"
"In post","2022","Analysis","Operational Research","Wiltshire","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Operational Research","Wiltshire","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Camden and City of London","Female","60","50","70190","69690"
"In post","2022","Analysis","Other","Camden and City of London","Male","115","110","68950","57250"
"In post","2022","Analysis","Other","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","City of Edinburgh","Female","5","5","[c]","[c]"
