"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Lambeth","G6/G7","G6","Male","95","90","73360","71700"
"In post","2022","Lambeth","G6/G7","G7","Female","175","165","56660","54970"
"In post","2022","Lambeth","G6/G7","G7","Male","145","140","60190","59160"
"In post","2022","Lambeth","SCS level","SCS level","Female","50","45","108190","102730"
"In post","2022","Lambeth","SCS level","SCS level","Male","50","50","101160","93640"
"In post","2022","Lambeth","SEO/HEO","HEO","Female","365","345","38590","40170"
"In post","2022","Lambeth","SEO/HEO","HEO","Male","310","305","41710","43420"
"In post","2022","Lambeth","SEO/HEO","SEO","Female","260","250","44950","43880"
"In post","2022","Lambeth","SEO/HEO","SEO","Male","220","220","47580","48900"
"In post","2022","Lambeth","Unknown","Unknown","Female","110","105","40690","35310"
"In post","2022","Lambeth","Unknown","Unknown","Male","45","45","44240","36140"
"In post","2022","Lancaster and Wyre","AA/AO","AA","Female","40","30","20480","19810"
"In post","2022","Lancaster and Wyre","AA/AO","AA","Male","50","45","20930","20890"
"In post","2022","Lancaster and Wyre","AA/AO","AO","Female","220","200","22740","21380"
"In post","2022","Lancaster and Wyre","AA/AO","AO","Male","160","155","24740","23140"
"In post","2022","Lancaster and Wyre","EO","EO","Female","230","205","27250","26930"
"In post","2022","Lancaster and Wyre","EO","EO","Male","145","140","28010","27570"
"In post","2022","Lancaster and Wyre","G6/G7","G6","Female","15","15","[c]","[c]"
"In post","2022","Lancaster and Wyre","G6/G7","G6","Male","15","10","[c]","[c]"
"In post","2022","Lancaster and Wyre","G6/G7","G7","Female","15","10","[c]","[c]"
"In post","2022","Lancaster and Wyre","G6/G7","G7","Male","10","10","[c]","[c]"
"In post","2022","Lancaster and Wyre","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","SEO/HEO","HEO","Female","60","55","33060","33300"
"In post","2022","Lancaster and Wyre","SEO/HEO","HEO","Male","40","40","35480","34050"
"In post","2022","Lancaster and Wyre","SEO/HEO","SEO","Female","35","30","42900","40580"
"In post","2022","Lancaster and Wyre","SEO/HEO","SEO","Male","25","25","[c]","[c]"
"In post","2022","Lancaster and Wyre","Unknown","Unknown","Female","30","30","29180","27260"
"In post","2022","Lancaster and Wyre","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Leeds","AA/AO","AA","Female","110","95","20230","20890"
"In post","2022","Leeds","AA/AO","AA","Male","130","120","20600","20890"
"In post","2022","Leeds","AA/AO","AO","Female","1330","1175","22130","21260"
"In post","2022","Leeds","AA/AO","AO","Male","1110","1075","23160","21300"
"In post","2022","Leeds","EO","EO","Female","1865","1700","26830","26820"
"In post","2022","Leeds","EO","EO","Male","1650","1605","27120","26820"
"In post","2022","Leeds","G6/G7","G6","Female","295","280","65350","63920"
"In post","2022","Leeds","G6/G7","G6","Male","290","285","66270","66460"
"In post","2022","Leeds","G6/G7","G7","Female","875","825","52490","51250"
"In post","2022","Leeds","G6/G7","G7","Male","805","795","53760","53360"
"In post","2022","Leeds","SCS level","SCS level","Female","75","75","85200","77250"
"In post","2022","Leeds","SCS level","SCS level","Male","85","80","86710","78470"
"In post","2022","Leeds","SEO/HEO","HEO","Female","1425","1335","32350","32960"
"In post","2022","Leeds","SEO/HEO","HEO","Male","1255","1220","32720","33080"
"In post","2022","Leeds","SEO/HEO","SEO","Female","1015","960","39250","38250"
"In post","2022","Leeds","SEO/HEO","SEO","Male","840","825","40110","40180"
"In post","2022","Leeds","Unknown","Unknown","Female","255","235","29770","28200"
"In post","2022","Leeds","Unknown","Unknown","Male","95","90","31260","28200"
"In post","2022","Leicester","AA/AO","AA","Female","45","35","20340","19200"
"In post","2022","Leicester","AA/AO","AA","Male","30","30","19710","19200"
"In post","2022","Leicester","AA/AO","AO","Female","625","530","21550","21260"
"In post","2022","Leicester","AA/AO","AO","Male","425","405","22360","21260"
"In post","2022","Leicester","EO","EO","Female","400","355","27290","27570"
"In post","2022","Leicester","EO","EO","Male","320","305","27450","27570"
"In post","2022","Leicester","G6/G7","G6","Female","5","5","[c]","[c]"
"In post","2022","Leicester","G6/G7","G6","Male","5","5","[c]","[c]"
"In post","2022","Leicester","G6/G7","G7","Female","65","60","52770","51470"
"In post","2022","Leicester","G6/G7","G7","Male","35","35","54820","55210"
"In post","2022","Leicester","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","SEO/HEO","HEO","Female","130","120","32950","33370"
"In post","2022","Leicester","SEO/HEO","HEO","Male","100","95","33330","33370"
"In post","2022","Leicester","SEO/HEO","SEO","Female","75","70","40210","39180"
"In post","2022","Leicester","SEO/HEO","SEO","Male","60","55","42370","40560"
"In post","2022","Leicester","Unknown","Unknown","Female","225","205","28340","24800"
"In post","2022","Leicester","Unknown","Unknown","Male","65","60","31150","28200"
"In post","2022","Leicestershire CC and Rutland","AA/AO","AA","Female","100","90","19830","19200"
"In post","2022","Leicestershire CC and Rutland","AA/AO","AA","Male","65","60","20440","20890"
"In post","2022","Leicestershire CC and Rutland","AA/AO","AO","Female","385","340","23040","21680"
"In post","2022","Leicestershire CC and Rutland","AA/AO","AO","Male","330","320","25840","25700"
"In post","2022","Leicestershire CC and Rutland","EO","EO","Female","300","270","27460","27380"
"In post","2022","Leicestershire CC and Rutland","EO","EO","Male","275","265","28520","27380"
"In post","2022","Leicestershire CC and Rutland","G6/G7","G6","Female","10","5","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","G6/G7","G6","Male","15","15","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","G6/G7","G7","Female","25","25","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","G6/G7","G7","Male","30","30","58770","56430"
"In post","2022","Leicestershire CC and Rutland","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","SEO/HEO","HEO","Female","115","105","33020","31960"
"In post","2022","Leicestershire CC and Rutland","SEO/HEO","HEO","Male","145","140","36350","36950"
"In post","2022","Leicestershire CC and Rutland","SEO/HEO","SEO","Female","70","65","44590","43520"
"In post","2022","Leicestershire CC and Rutland","SEO/HEO","SEO","Male","70","70","45260","44630"
"In post","2022","Leicestershire CC and Rutland","Unknown","Unknown","Female","40","40","33750","33030"
"In post","2022","Leicestershire CC and Rutland","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Lewisham and Southwark","AA/AO","AA","Female","20","20","[c]","[c]"
"In post","2022","Lewisham and Southwark","AA/AO","AA","Male","10","10","[c]","[c]"
"In post","2022","Lewisham and Southwark","AA/AO","AO","Female","85","75","25070","24590"
"In post","2022","Lewisham and Southwark","AA/AO","AO","Male","110","95","29820","33390"
"In post","2022","Lewisham and Southwark","EO","EO","Female","310","295","30340","31060"
"In post","2022","Lewisham and Southwark","EO","EO","Male","220","215","29950","30320"
"In post","2022","Lewisham and Southwark","G6/G7","G6","Female","10","10","[c]","[c]"
"In post","2022","Lewisham and Southwark","G6/G7","G6","Male","10","10","[c]","[c]"
"In post","2022","Lewisham and Southwark","G6/G7","G7","Female","10","10","[c]","[c]"
"In post","2022","Lewisham and Southwark","G6/G7","G7","Male","10","10","[c]","[c]"
"In post","2022","Lewisham and Southwark","SCS level","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Lewisham and Southwark","SCS level","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Lewisham and Southwark","SEO/HEO","HEO","Female","50","45","34660","34810"
"In post","2022","Lewisham and Southwark","SEO/HEO","HEO","Male","40","40","35760","35860"
"In post","2022","Lewisham and Southwark","SEO/HEO","SEO","Female","35","35","44620","43520"
"In post","2022","Lewisham and Southwark","SEO/HEO","SEO","Male","25","25","[c]","[c]"
"In post","2022","Lewisham and Southwark","Unknown","Unknown","Female","310","300","35660","34100"
"In post","2022","Lewisham and Southwark","Unknown","Unknown","Male","125","120","35700","34100"
"In post","2022","Lincolnshire CC","AA/AO","AA","Female","145","135","20130","19810"
"In post","2022","Lincolnshire CC","AA/AO","AA","Male","170","165","19970","19810"
"In post","2022","Lincolnshire CC","AA/AO","AO","Female","550","495","22090","21260"
"In post","2022","Lincolnshire CC","AA/AO","AO","Male","450","435","24790","24260"
"In post","2022","Lincolnshire CC","EO","EO","Female","400","365","27340","27570"
"In post","2022","Lincolnshire CC","EO","EO","Male","350","335","28150","27570"
"In post","2022","Lincolnshire CC","G6/G7","G6","Female","15","15","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","G6","Male","15","15","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","G7","Female","35","35","53410","50570"
"In post","2022","Lincolnshire CC","G6/G7","G7","Male","50","50","56180","55270"
"In post","2022","Lincolnshire CC","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","HEO","Female","175","165","32820","32870"
"In post","2022","Lincolnshire CC","SEO/HEO","HEO","Male","215","210","33890","33300"
"In post","2022","Lincolnshire CC","SEO/HEO","SEO","Female","90","85","42440","40580"
"In post","2022","Lincolnshire CC","SEO/HEO","SEO","Male","140","135","42980","41960"
"In post","2022","Lincolnshire CC","Unknown","Unknown","Female","160","150","29850","28200"
"In post","2022","Lincolnshire CC","Unknown","Unknown","Male","50","50","31210","28200"
"In post","2022","Lisburn and Castlereagh","AA/AO","AA","Female","15","15","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","AA/AO","AA","Male","75","70","20180","20560"
"In post","2022","Lisburn and Castlereagh","AA/AO","AO","Female","75","70","22400","22580"
"In post","2022","Lisburn and Castlereagh","AA/AO","AO","Male","35","35","23320","22580"
"In post","2022","Lisburn and Castlereagh","EO","EO","Female","70","65","26590","25380"
"In post","2022","Lisburn and Castlereagh","EO","EO","Male","60","60","26720","26820"
"In post","2022","Lisburn and Castlereagh","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","G6/G7","G7","Female","5","5","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","G6/G7","G7","Male","10","10","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","HEO","Female","30","30","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","HEO","Male","40","40","34500","34050"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","SEO","Female","10","10","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","SEO","Male","25","25","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","AA/AO","AA","Female","135","115","19260","19200"
"In post","2022","Liverpool","AA/AO","AA","Male","150","145","20030","19810"
"In post","2022","Liverpool","AA/AO","AO","Female","2530","2175","21670","21680"
"In post","2022","Liverpool","AA/AO","AO","Male","1600","1540","22290","21680"
"In post","2022","Liverpool","EO","EO","Female","2155","1955","26090","26120"
"In post","2022","Liverpool","EO","EO","Male","1415","1370","26230","26330"
"In post","2022","Liverpool","G6/G7","G6","Female","110","105","66780","67160"
"In post","2022","Liverpool","G6/G7","G6","Male","105","105","67300","67910"
"In post","2022","Liverpool","G6/G7","G7","Female","430","410","53460","54160"
"In post","2022","Liverpool","G6/G7","G7","Male","380","375","54210","55210"
"In post","2022","Liverpool","SCS level","SCS level","Female","25","25","[c]","[c]"
"In post","2022","Liverpool","SCS level","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","HEO","Female","1090","1035","32230","33080"
"In post","2022","Liverpool","SEO/HEO","HEO","Male","845","830","32580","33080"
"In post","2022","Liverpool","SEO/HEO","SEO","Female","620","595","39160","40180"
"In post","2022","Liverpool","SEO/HEO","SEO","Male","505","500","39580","40180"
"In post","2022","Liverpool","Unknown","Unknown","Female","280","265","28130","25480"
"In post","2022","Liverpool","Unknown","Unknown","Male","90","85","30050","28200"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AA","Female","20","20","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AA","Male","10","10","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AO","Female","45","40","23960","24020"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AO","Male","85","80","26840","27360"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","EO","Female","70","65","28910","27940"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","EO","Male","55","50","30350","30020"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","G6","Female","5","5","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","HEO","Female","15","15","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","HEO","Male","20","20","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","SEO","Male","10","10","[c]","[c]"
"In post","2022","Luton","AA/AO","AA","Female","15","15","[c]","[c]"
"In post","2022","Luton","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Luton","AA/AO","AO","Female","60","45","21380","21260"
"In post","2022","Luton","AA/AO","AO","Male","30","30","21590","21280"
"In post","2022","Luton","EO","EO","Female","155","140","27490","27570"
"In post","2022","Luton","EO","EO","Male","150","135","28470","27570"
"In post","2022","Luton","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Luton","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Luton","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Luton","G6/G7","G7","Male","5","5","[c]","[c]"
"In post","2022","Luton","SEO/HEO","HEO","Female","15","15","[c]","[c]"
"In post","2022","Luton","SEO/HEO","HEO","Male","20","20","[c]","[c]"
"In post","2022","Luton","SEO/HEO","SEO","Female","10","10","[c]","[c]"
"In post","2022","Luton","SEO/HEO","SEO","Male","10","10","[c]","[c]"
"In post","2022","Luton","Unknown","Unknown","Female","70","65","28270","25560"
"In post","2022","Luton","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Manchester","AA/AO","AA","Female","135","120","20050","19520"
"In post","2022","Manchester","AA/AO","AA","Male","115","105","20130","20890"
"In post","2022","Manchester","AA/AO","AO","Female","855","765","21850","21260"
"In post","2022","Manchester","AA/AO","AO","Male","760","735","23260","21410"
"In post","2022","Manchester","EO","EO","Female","1330","1245","26560","26820"
"In post","2022","Manchester","EO","EO","Male","1250","1210","27120","26820"
