"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Department for Environment, Food and Rural Affairs","HEO","60","60","32350","32560"
"In post","2022","Black","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Environment, Food and Rural Affairs","SEO","50","50","38660","38750"
"In post","2022","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for International Trade","EO","35","35","27860","27260"
"In post","2022","Black","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for International Trade","G7","30","30","53090","51830"
"In post","2022","Black","Department for International Trade","HEO","30","30","[c]","[c]"
"In post","2022","Black","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for International Trade","SEO","35","35","39540","38540"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","AO","10","10","[c]","[c]"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","EO","35","35","28070","27850"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","G6","10","10","[c]","[c]"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","G7","40","40","53750","53130"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","HEO","65","65","33390","33210"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","SEO","40","40","39890","39600"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Transport","AO","35","30","25740","23790"
"In post","2022","Black","Department for Transport","EO","75","75","29400","30270"
"In post","2022","Black","Department for Transport","G6","5","5","[c]","[c]"
"In post","2022","Black","Department for Transport","G7","40","40","54050","54110"
"In post","2022","Black","Department for Transport","HEO","60","55","34410","34710"
"In post","2022","Black","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Transport","SEO","55","55","42200","42470"
"In post","2022","Black","Department for Work and Pensions","AA","5","5","[c]","[c]"
"In post","2022","Black","Department for Work and Pensions","AO","865","785","22840","22060"
"In post","2022","Black","Department for Work and Pensions","EO","2780","2645","29830","31060"
"In post","2022","Black","Department for Work and Pensions","G6","15","15","[c]","[c]"
"In post","2022","Black","Department for Work and Pensions","G7","50","50","55340","54070"
"In post","2022","Black","Department for Work and Pensions","HEO","260","250","35640","36650"
"In post","2022","Black","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Work and Pensions","SEO","100","100","42790","40000"
"In post","2022","Black","Department of Health and Social Care","AA","10","5","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care","AO","60","50","22820","23780"
"In post","2022","Black","Department of Health and Social Care","EO","150","140","27030","27140"
"In post","2022","Black","Department of Health and Social Care","G6","25","25","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care","G7","80","80","53360","53360"
"In post","2022","Black","Department of Health and Social Care","HEO","165","155","32780","32640"
"In post","2022","Black","Department of Health and Social Care","SCS level","20","20","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care","SEO","145","140","40560","40070"
"In post","2022","Black","Estyn","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","EO","25","25","[c]","[c]"
"In post","2022","Black","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","G7","10","10","[c]","[c]"
"In post","2022","Black","Food Standards Agency","HEO","10","10","[c]","[c]"
"In post","2022","Black","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","SEO","5","5","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office","AO","50","50","27030","28250"
"In post","2022","Black","Foreign, Commonwealth and Development Office","EO","60","60","30820","30630"
"In post","2022","Black","Foreign, Commonwealth and Development Office","G6","10","10","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office","G7","45","45","55090","55060"
"In post","2022","Black","Foreign, Commonwealth and Development Office","HEO","75","75","35750","36290"
"In post","2022","Black","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office","SEO","25","25","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","AO","20","20","[c]","[c]"
"In post","2022","Black","HM Land Registry","EO","25","20","[c]","[c]"
"In post","2022","Black","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","HEO","10","10","[c]","[c]"
"In post","2022","Black","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","SEO","10","10","[c]","[c]"
"In post","2022","Black","HM Revenue and Customs","AA","5","5","[c]","[c]"
"In post","2022","Black","HM Revenue and Customs","AO","435","405","22670","21250"
"In post","2022","Black","HM Revenue and Customs","EO","535","520","29130","29550"
"In post","2022","Black","HM Revenue and Customs","G6","25","25","[c]","[c]"
"In post","2022","Black","HM Revenue and Customs","G7","130","130","58620","60940"
"In post","2022","Black","HM Revenue and Customs","HEO","525","515","35800","37610"
"In post","2022","Black","HM Revenue and Customs","SCS level","5","5","[c]","[c]"
"In post","2022","Black","HM Revenue and Customs","SEO","225","225","42610","43430"
"In post","2022","Black","HM Treasury","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Treasury","EO","25","25","[c]","[c]"
"In post","2022","Black","HM Treasury","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Treasury","G7","25","25","[c]","[c]"
"In post","2022","Black","HM Treasury","HEO","45","45","35380","34090"
"In post","2022","Black","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Treasury","SEO","5","5","[c]","[c]"
"In post","2022","Black","Home Office","AA","50","40","22100","22460"
"In post","2022","Black","Home Office","AO","330","290","24590","25630"
"In post","2022","Black","Home Office","EO","720","675","28600","28810"
"In post","2022","Black","Home Office","G6","25","25","[c]","[c]"
"In post","2022","Black","Home Office","G7","105","105","58540","57460"
"In post","2022","Black","Home Office","HEO","340","335","34950","35070"
"In post","2022","Black","Home Office","SCS level","5","5","[c]","[c]"
"In post","2022","Black","Home Office","SEO","220","220","42790","41970"
"In post","2022","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence","AA","60","60","21020","19900"
"In post","2022","Black","Ministry of Defence","AO","120","115","23940","23280"
"In post","2022","Black","Ministry of Defence","EO","140","140","26470","26670"
"In post","2022","Black","Ministry of Defence","G6","10","10","[c]","[c]"
"In post","2022","Black","Ministry of Defence","G7","45","45","53730","54540"
"In post","2022","Black","Ministry of Defence","HEO","195","195","33280","33300"
"In post","2022","Black","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence","SEO","180","175","41780","40660"
"In post","2022","Black","Ministry of Defence","Unknown","15","15","[c]","[c]"
"In post","2022","Black","Ministry of Justice","AA","355","335","23220","22000"
"In post","2022","Black","Ministry of Justice","AO","1395","1320","27230","24310"
"In post","2022","Black","Ministry of Justice","EO","480","470","29800","28310"
"In post","2022","Black","Ministry of Justice","G6","15","15","[c]","[c]"
"In post","2022","Black","Ministry of Justice","G7","80","80","58700","56800"
"In post","2022","Black","Ministry of Justice","HEO","335","330","35820","34260"
"In post","2022","Black","Ministry of Justice","SCS level","5","5","[c]","[c]"
"In post","2022","Black","Ministry of Justice","SEO","250","250","44880","43130"
"In post","2022","Black","Ministry of Justice","Unknown","1175","1130","31530","28690"
"In post","2022","Black","National Crime Agency","AO","20","20","[c]","[c]"
"In post","2022","Black","National Crime Agency","EO","45","45","34270","32770"
"In post","2022","Black","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","HEO","30","30","[c]","[c]"
"In post","2022","Black","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","National Crime Agency","SEO","5","5","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","AO","10","5","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","EO","5","5","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","G7","5","5","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","HEO","10","10","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","SEO","25","25","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","AO","5","5","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","EO","25","25","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","G7","20","20","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","HEO","15","15","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","SEO","20","20","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","HEO","5","5","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
