"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Corporate Finance","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","10","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","Female","15","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Devon","Female","10","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Devon","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Dorset and Somerset","Female","15","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Dorset and Somerset","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Anglia","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Anglia","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Wales","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Wales","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Essex","Female","15","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Essex","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Greater Manchester","Female","25","20","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Greater Manchester","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","Female","10","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Inner London - East","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Inner London - East","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Inner London - West","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Inner London - West","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Kent","Female","40","35","28780","29290"
"In post","2022","Declared disabled","Counter Fraud","Kent","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Lancashire","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Lancashire","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Merseyside","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Merseyside","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Outer London - East and North East","Female","55","45","28580","25110"
"In post","2022","Declared disabled","Counter Fraud","Outer London - East and North East","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Outer London - South","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Outer London - South","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Outer London - West and North West","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Shropshire and Staffordshire","Male","10","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","South Yorkshire","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Southern Scotland","Female","25","20","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Southern Scotland","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Surrey, East and West Sussex","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Surrey, East and West Sussex","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Tees Valley and Durham","Female","30","25","26050","27570"
"In post","2022","Declared disabled","Counter Fraud","Tees Valley and Durham","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","West Central Scotland","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","West Central Scotland","Male","25","20","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","West Midlands","Female","30","30","29190","27570"
"In post","2022","Declared disabled","Counter Fraud","West Midlands","Male","25","20","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","West Wales and The Valleys","Female","30","25","27250","27570"
"In post","2022","Declared disabled","Counter Fraud","West Wales and The Valleys","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
