"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other","Outside London","SCS level","100","95","97120","88000"
"In post","2022","Other","Outside London","SEO","1920","1840","41050","40580"
"In post","2022","Other","Outside London","Unknown","25","20","33250","27320"
"In post","2022","Other","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other","Overseas","AO","10","10","21790","21170"
"In post","2022","Other","Overseas","EO","35","35","27630","26670"
"In post","2022","Other","Overseas","G6","65","65","67920","67360"
"In post","2022","Other","Overseas","G7","45","45","59010","55990"
"In post","2022","Other","Overseas","HEO","195","195","41890","41600"
"In post","2022","Other","Overseas","SCS level","25","25","77680","76370"
"In post","2022","Other","Overseas","SEO","10","10","49510","44030"
"In post","2022","Other","Overseas","Unknown","170","170","[c]","[c]"
"In post","2022","Other","Unknown","AA","5","5","[c]","[c]"
"In post","2022","Other","Unknown","AO","80","70","23870","25110"
"In post","2022","Other","Unknown","EO","55","50","28060","27570"
"In post","2022","Other","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other","Unknown","HEO","30","25","38620","36970"
"In post","2022","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other","Unknown","SEO","10","10","38210","36870"
"In post","2022","Other","Unknown","Unknown","1760","1760","37450","34160"
"In post","2022","Planning","London","EO","10","10","[c]","[c]"
"In post","2022","Planning","London","G6","10","10","66630","66410"
"In post","2022","Planning","London","G7","20","20","55110","53170"
"In post","2022","Planning","London","HEO","20","20","34720","33210"
"In post","2022","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Planning","London","SEO","25","25","42090","42560"
"In post","2022","Planning","Outside London","AO","10","10","23280","22960"
"In post","2022","Planning","Outside London","EO","15","15","27190","26820"
"In post","2022","Planning","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Planning","Outside London","G7","35","35","55950","57380"
"In post","2022","Planning","Outside London","HEO","35","30","35190","34860"
"In post","2022","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Outside London","SEO","30","30","41970","40720"
"In post","2022","Planning Inspectors","London","G6","15","15","65490","62040"
"In post","2022","Planning Inspectors","London","G7","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Outside London","G6","200","170","63750","58810"
"In post","2022","Planning Inspectors","Outside London","G7","140","130","46490","47660"
"In post","2022","Planning Inspectors","Outside London","HEO","10","10","32780","32780"
"In post","2022","Planning Inspectors","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","London","AA","10","10","[c]","[c]"
"In post","2022","Policy","London","AO","275","265","25900","24900"
"In post","2022","Policy","London","EO","1550","1520","29200","28670"
"In post","2022","Policy","London","G6","2800","2690","67290","66230"
"In post","2022","Policy","London","G7","6525","6355","55680","54400"
"In post","2022","Policy","London","HEO","4790","4725","34880","34170"
"In post","2022","Policy","London","SCS level","1435","1375","85010","77640"
"In post","2022","Policy","London","SEO","3845","3760","41950","41750"
"In post","2022","Policy","London","Unknown","30","30","[c]","[c]"
"In post","2022","Policy","Outside London","AA","40","35","18350","17860"
"In post","2022","Policy","Outside London","AO","310","295","22600","21840"
"In post","2022","Policy","Outside London","EO","1160","1110","26680","26170"
"In post","2022","Policy","Outside London","G6","675","640","64300","63000"
"In post","2022","Policy","Outside London","G7","2300","2220","52350","50630"
"In post","2022","Policy","Outside London","HEO","2560","2455","32410","30980"
"In post","2022","Policy","Outside London","SCS level","250","245","85880","78460"
"In post","2022","Policy","Outside London","SEO","2650","2540","39500","37460"
"In post","2022","Policy","Outside London","Unknown","20","20","69780","52640"
"In post","2022","Policy","Overseas","AO","20","20","23200","23250"
"In post","2022","Policy","Overseas","EO","40","40","27310","27460"
"In post","2022","Policy","Overseas","G6","275","270","65240","64840"
"In post","2022","Policy","Overseas","G7","515","515","54990","54470"
"In post","2022","Policy","Overseas","HEO","495","495","33910","33860"
"In post","2022","Policy","Overseas","SCS level","220","220","86710","76760"
"In post","2022","Policy","Overseas","SEO","130","130","40550","40310"
"In post","2022","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Unknown","G6","10","10","[c]","[c]"
"In post","2022","Policy","Unknown","G7","10","10","51780","52000"
"In post","2022","Policy","Unknown","HEO","10","10","[c]","[c]"
"In post","2022","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","AO","125","95","24170","23460"
"In post","2022","Project Delivery","London","EO","265","255","29480","29080"
"In post","2022","Project Delivery","London","G6","460","450","70320","68940"
"In post","2022","Project Delivery","London","G7","985","965","57060","57430"
"In post","2022","Project Delivery","London","HEO","790","775","35830","35070"
"In post","2022","Project Delivery","London","SCS level","210","205","93940","91490"
"In post","2022","Project Delivery","London","SEO","800","785","42970","42410"
"In post","2022","Project Delivery","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Project Delivery","Outside London","AO","335","290","21380","21260"
"In post","2022","Project Delivery","Outside London","EO","1135","1060","26320","26590"
"In post","2022","Project Delivery","Outside London","G6","790","770","65690","65910"
"In post","2022","Project Delivery","Outside London","G7","2435","2365","52850","54160"
"In post","2022","Project Delivery","Outside London","HEO","2955","2815","32440","33000"
"In post","2022","Project Delivery","Outside London","SCS level","160","155","85880","78960"
"In post","2022","Project Delivery","Outside London","SEO","3795","3645","40110","40330"
"In post","2022","Project Delivery","Outside London","Unknown","490","480","45070","41540"
"In post","2022","Project Delivery","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Overseas","G6","15","15","68010","68590"
"In post","2022","Project Delivery","Overseas","G7","50","50","55770","55620"
"In post","2022","Project Delivery","Overseas","HEO","20","20","36590","38600"
"In post","2022","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Overseas","SEO","30","30","45090","43010"
"In post","2022","Project Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","London","AA","30","30","19380","18980"
"In post","2022","Property","London","AO","65","60","25710","25750"
"In post","2022","Property","London","EO","275","260","30480","30600"
"In post","2022","Property","London","G6","125","120","69030","66500"
"In post","2022","Property","London","G7","245","240","59020","58530"
"In post","2022","Property","London","HEO","250","240","35920","36330"
"In post","2022","Property","London","SCS level","35","35","95610","93000"
"In post","2022","Property","London","SEO","250","240","45670","45510"
"In post","2022","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outside London","AA","505","480","18180","17480"
"In post","2022","Property","Outside London","AO","385","345","22000","21840"
"In post","2022","Property","Outside London","EO","1235","1160","26570","26670"
"In post","2022","Property","Outside London","G6","330","325","65340","64590"
"In post","2022","Property","Outside London","G7","785","760","53670","54160"
"In post","2022","Property","Outside London","HEO","1490","1435","32830","33300"
"In post","2022","Property","Outside London","SCS level","55","55","85550","77440"
"In post","2022","Property","Outside London","SEO","1285","1225","42030","41730"
"In post","2022","Property","Outside London","Unknown","45","45","21730","21600"
"In post","2022","Property","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","EO","30","30","27480","27360"
"In post","2022","Property","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","G7","20","20","55330","54540"
"In post","2022","Property","Overseas","HEO","75","75","35790","34610"
"In post","2022","Property","Overseas","SEO","50","50","43260","42050"
"In post","2022","Property","Unknown","G7","5","5","[c]","[c]"
"In post","2022","Property","Unknown","HEO","25","20","39770","39540"
"In post","2022","Property","Unknown","SEO","5","5","[c]","[c]"
"In post","2022","Psychology","London","AO","5","5","[c]","[c]"
"In post","2022","Psychology","London","EO","20","20","28520","28350"
"In post","2022","Psychology","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","London","G7","5","5","[c]","[c]"
"In post","2022","Psychology","London","HEO","30","30","32620","32350"
"In post","2022","Psychology","London","SEO","20","20","50440","52170"
"In post","2022","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Outside London","AO","75","70","21630","21550"
"In post","2022","Psychology","Outside London","EO","395","385","27040","26850"
"In post","2022","Psychology","Outside London","G6","20","20","77700","72130"
"In post","2022","Psychology","Outside London","G7","90","85","60630","61450"
"In post","2022","Psychology","Outside London","HEO","485","475","30530","30450"
"In post","2022","Psychology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Outside London","SEO","360","335","45430","45920"
"In post","2022","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","London","AA","15","15","21840","22350"
"In post","2022","Science and Engineering","London","AO","30","30","23770","23780"
"In post","2022","Science and Engineering","London","EO","90","90","27980","27150"
"In post","2022","Science and Engineering","London","G6","125","115","69010","66850"
"In post","2022","Science and Engineering","London","G7","260","250","55940","54290"
"In post","2022","Science and Engineering","London","HEO","240","235","34400","32830"
"In post","2022","Science and Engineering","London","SCS level","45","45","94940","88100"
"In post","2022","Science and Engineering","London","SEO","315","310","42450","41200"
