"Status","Year","Age","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","Male","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Operational Delivery","Female","140","130","21840","21250"
"In post","2022","16-19","Unknown","Operational Delivery","Male","120","115","21650","21250"
"In post","2022","16-19","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Other","Female","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Other","Male","35","35","18210","16720"
"In post","2022","16-19","Unknown","Policy","Female","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Policy","Male","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Property","Male","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Science and Engineering","Male","40","40","17720","17140"
"In post","2022","16-19","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Tax","Female","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","Tax","Male","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Female","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2022","16-19","White","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2022","16-19","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Economics","Female","10","10","[c]","[c]"
"In post","2022","16-19","White","Economics","Male","5","5","[c]","[c]"
"In post","2022","16-19","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Finance","Female","10","10","[c]","[c]"
"In post","2022","16-19","White","Finance","Male","10","10","[c]","[c]"
"In post","2022","16-19","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Human Resources","Female","10","10","[c]","[c]"
"In post","2022","16-19","White","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Operational Delivery","Female","205","195","22290","21260"
"In post","2022","16-19","White","Operational Delivery","Male","125","120","22100","21260"
"In post","2022","16-19","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Other","Female","25","25","[c]","[c]"
"In post","2022","16-19","White","Other","Male","20","20","[c]","[c]"
"In post","2022","16-19","White","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Policy","Female","5","5","[c]","[c]"
"In post","2022","16-19","White","Policy","Male","10","10","[c]","[c]"
"In post","2022","16-19","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Property","Female","5","5","[c]","[c]"
"In post","2022","16-19","White","Property","Male","15","15","[c]","[c]"
"In post","2022","16-19","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2022","16-19","White","Science and Engineering","Male","55","55","18740","18030"
"In post","2022","16-19","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Security","Male","5","5","[c]","[c]"
"In post","2022","16-19","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Tax","Female","10","10","[c]","[c]"
"In post","2022","16-19","White","Tax","Male","10","10","[c]","[c]"
"In post","2022","16-19","White","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Unknown","Female","25","25","[c]","[c]"
"In post","2022","16-19","White","Unknown","Male","15","15","[c]","[c]"
"In post","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","Female","40","40","31030","30090"
"In post","2022","20-29","Asian","Commercial","Male","30","25","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Communications","Female","30","30","30840","32320"
"In post","2022","20-29","Asian","Communications","Male","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Counter Fraud","Female","55","55","26970","27570"
"In post","2022","20-29","Asian","Counter Fraud","Male","40","40","27350","27570"
"In post","2022","20-29","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Digital, Data and Technology","Female","95","95","34500","33300"
"In post","2022","20-29","Asian","Digital, Data and Technology","Male","150","150","33040","32060"
"In post","2022","20-29","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Economics","Female","50","50","34220","33100"
"In post","2022","20-29","Asian","Economics","Male","80","80","37240","34040"
"In post","2022","20-29","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Finance","Female","80","80","34260","33010"
"In post","2022","20-29","Asian","Finance","Male","95","95","33950","32000"
"In post","2022","20-29","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","Female","65","65","33210","32320"
"In post","2022","20-29","Asian","Human Resources","Male","30","30","30800","27270"
"In post","2022","20-29","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","Female","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","Male","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","Female","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","Male","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","International Trade","Female","20","20","[c]","[c]"
"In post","2022","20-29","Asian","International Trade","Male","15","15","[c]","[c]"
"In post","2022","20-29","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","Female","80","80","36610","34260"
"In post","2022","20-29","Asian","Legal","Male","40","40","35440","31040"
"In post","2022","20-29","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","Female","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Delivery","Female","1905","1835","26320","26880"
"In post","2022","20-29","Asian","Operational Delivery","Male","1370","1345","26500","26820"
"In post","2022","20-29","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","Female","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","Male","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Other","Female","180","175","28730","27570"
"In post","2022","20-29","Asian","Other","Male","130","130","27520","26950"
"In post","2022","20-29","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Policy","Female","435","435","37690","35050"
"In post","2022","20-29","Asian","Policy","Male","300","300","36440","33940"
"In post","2022","20-29","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","Female","75","75","34000","33570"
"In post","2022","20-29","Asian","Project Delivery","Male","75","70","34390","33840"
"In post","2022","20-29","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","Female","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Property","Male","40","35","30640","29500"
"In post","2022","20-29","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Psychology","Female","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Science and Engineering","Female","80","80","31250","30410"
"In post","2022","20-29","Asian","Science and Engineering","Male","80","80","29700","27960"
"In post","2022","20-29","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","Female","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Security","Male","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","Female","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","Female","30","30","35730","35540"
"In post","2022","20-29","Asian","Statistics","Male","35","35","37180","37770"
"In post","2022","20-29","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Tax","Female","240","230","29430","26820"
"In post","2022","20-29","Asian","Tax","Male","315","310","30260","26820"
"In post","2022","20-29","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","Female","210","205","32970","31020"
"In post","2022","20-29","Asian","Unknown","Male","225","220","31540","30170"
"In post","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Commercial","Female","20","20","[c]","[c]"
"In post","2022","20-29","Black","Commercial","Male","5","5","[c]","[c]"
"In post","2022","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","Female","20","20","[c]","[c]"
"In post","2022","20-29","Black","Communications","Male","10","10","[c]","[c]"
"In post","2022","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
