"Status","Year","Organisation","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","Outside London","Male","380","365","28180","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","Policy","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Policy","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","Commercial","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Communications","London","Female","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","Communications","London","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Communications","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Communications","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","London","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","London","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","Outside London","Female","45","45","36640","31560"
"In post","2022","Crown Prosecution Service","Digital, Data and Technology","Outside London","Male","45","45","38370","33310"
"In post","2022","Crown Prosecution Service","Finance","London","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Finance","London","Male","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Finance","Outside London","Female","85","75","26320","23770"
"In post","2022","Crown Prosecution Service","Finance","Outside London","Male","55","55","30900","25920"
"In post","2022","Crown Prosecution Service","Human Resources","London","Female","45","40","42940","33930"
"In post","2022","Crown Prosecution Service","Human Resources","London","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Human Resources","Outside London","Female","90","85","34790","30370"
"In post","2022","Crown Prosecution Service","Human Resources","Outside London","Male","30","30","33610","30370"
"In post","2022","Crown Prosecution Service","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Knowledge and Information Management","London","Female","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Knowledge and Information Management","London","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Knowledge and Information Management","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Knowledge and Information Management","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Legal","London","Female","495","460","58430","60710"
"In post","2022","Crown Prosecution Service","Legal","London","Male","275","265","62660","62140"
"In post","2022","Crown Prosecution Service","Legal","Outside London","Female","1560","1405","52310","53050"
"In post","2022","Crown Prosecution Service","Legal","Outside London","Male","980","950","54810","55610"
"In post","2022","Crown Prosecution Service","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Operational Delivery","London","Female","505","465","27890","26970"
"In post","2022","Crown Prosecution Service","Operational Delivery","London","Male","235","235","29100","27050"
"In post","2022","Crown Prosecution Service","Operational Delivery","Outside London","Female","1635","1480","26570","25480"
"In post","2022","Crown Prosecution Service","Operational Delivery","Outside London","Male","510","500","26760","25480"
"In post","2022","Crown Prosecution Service","Other","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","London","Female","30","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","London","Male","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","London","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","London","Male","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Outside London","Female","40","35","37640","34170"
"In post","2022","Crown Prosecution Service","Project Delivery","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","London","Male","10","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","London","Female","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Commercial","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Commercial","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Finance","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Medicine","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Operational Delivery","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Operational Delivery","Outside London","Male","40","35","34480","29470"
"In post","2022","Defence Electronics and Components Agency","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Other","Outside London","Male","30","25","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Project Delivery","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Property","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Science and Engineering","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Science and Engineering","Outside London","Male","230","220","27600","29470"
"In post","2022","Defence Equipment and Support","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","Outside London","Female","475","445","37360","34200"
"In post","2022","Defence Equipment and Support","Commercial","Outside London","Male","430","425","42100","37920"
"In post","2022","Defence Equipment and Support","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Communications","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Communications","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Digital, Data and Technology","Outside London","Female","80","75","32450","30680"
"In post","2022","Defence Equipment and Support","Digital, Data and Technology","Outside London","Male","175","175","37600","34050"
"In post","2022","Defence Equipment and Support","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
