"Status","Year","Disability","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Undeclared","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","London","Heterosexual / straight","95","[c]","37310","33640"
"Leaver Dept.","2022","Undeclared","No function","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","London","Undeclared","95","[c]","45110","40770"
"Leaver Dept.","2022","Undeclared","No function","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Outside London","Heterosexual / straight","160","[c]","29380","27570"
"Leaver Dept.","2022","Undeclared","No function","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Outside London","Undeclared","100","[c]","31970","27570"
"Leaver Dept.","2022","Undeclared","No function","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","London","Undeclared","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Outside London","Unknown","30","[c]","34160","31060"
"Leaver Dept.","2022","Unknown","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","London","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Outside London","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Unknown","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","London","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","London","Unknown","45","[c]","42890","40220"
"Leaver Dept.","2022","Unknown","Communications","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
