"Status","Year","Region_ITL1","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","North East (England)","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2022","North East (England)","Unknown","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","North East (England)","Unknown","Male","Unknown","35","35","30240","28200"
"In post","2022","North East (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","AA","Female","Heterosexual / straight","540","460","19790","19200"
"In post","2022","North West (England)","AA","Female","LGBO","50","45","20560","20890"
"In post","2022","North West (England)","AA","Female","Undeclared","65","55","19870","19200"
"In post","2022","North West (England)","AA","Female","Unknown","215","185","20160","20890"
"In post","2022","North West (England)","AA","Male","Heterosexual / straight","530","495","20150","20480"
"In post","2022","North West (England)","AA","Male","LGBO","25","20","[c]","[c]"
"In post","2022","North West (England)","AA","Male","Undeclared","65","55","20280","20310"
"In post","2022","North West (England)","AA","Male","Unknown","170","155","21060","20890"
"In post","2022","North West (England)","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","AO","Female","Heterosexual / straight","7250","6230","21630","21260"
"In post","2022","North West (England)","AO","Female","LGBO","425","405","22730","21260"
"In post","2022","North West (England)","AO","Female","Undeclared","830","695","21770","21260"
"In post","2022","North West (England)","AO","Female","Unknown","3060","2560","21690","21260"
"In post","2022","North West (England)","AO","Male","Heterosexual / straight","4660","4465","22710","21260"
"In post","2022","North West (England)","AO","Male","LGBO","370","360","21820","21260"
"In post","2022","North West (England)","AO","Male","Undeclared","570","540","22740","21260"
"In post","2022","North West (England)","AO","Male","Unknown","2120","2015","22970","21260"
"In post","2022","North West (England)","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","EO","Female","Heterosexual / straight","7760","6985","26960","27570"
"In post","2022","North West (England)","EO","Female","LGBO","385","375","27330","27570"
"In post","2022","North West (England)","EO","Female","Undeclared","805","715","27060","27570"
"In post","2022","North West (England)","EO","Female","Unknown","2205","1955","26990","27570"
"In post","2022","North West (England)","EO","Male","Heterosexual / straight","5060","4905","27350","27570"
"In post","2022","North West (England)","EO","Male","LGBO","460","450","26880","27570"
"In post","2022","North West (England)","EO","Male","Undeclared","660","625","27580","27570"
"In post","2022","North West (England)","EO","Male","Unknown","1740","1675","27280","27130"
"In post","2022","North West (England)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","G6","Female","Heterosexual / straight","470","455","66400","65980"
"In post","2022","North West (England)","G6","Female","LGBO","25","25","[c]","[c]"
"In post","2022","North West (England)","G6","Female","Undeclared","35","30","66650","67910"
"In post","2022","North West (England)","G6","Female","Unknown","90","90","67890","67310"
"In post","2022","North West (England)","G6","Male","Heterosexual / straight","505","495","68110","67910"
"In post","2022","North West (England)","G6","Male","LGBO","45","45","65980","66610"
"In post","2022","North West (England)","G6","Male","Undeclared","60","60","68780","67910"
"In post","2022","North West (England)","G6","Male","Unknown","110","105","69910","67810"
"In post","2022","North West (England)","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","G7","Female","Heterosexual / straight","1645","1560","53190","52670"
"In post","2022","North West (England)","G7","Female","LGBO","75","75","53660","52590"
"In post","2022","North West (England)","G7","Female","Undeclared","120","115","53640","53000"
"In post","2022","North West (England)","G7","Female","Unknown","310","285","54110","54160"
"In post","2022","North West (England)","G7","Male","Heterosexual / straight","1435","1410","54470","54240"
"In post","2022","North West (England)","G7","Male","LGBO","95","90","53140","53470"
"In post","2022","North West (England)","G7","Male","Undeclared","190","185","53840","54160"
"In post","2022","North West (England)","G7","Male","Unknown","385","375","55250","55210"
"In post","2022","North West (England)","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","HEO","Female","Heterosexual / straight","3480","3260","32490","32330"
"In post","2022","North West (England)","HEO","Female","LGBO","185","180","32800","33080"
"In post","2022","North West (England)","HEO","Female","Undeclared","355","330","32840","33080"
"In post","2022","North West (England)","HEO","Female","Unknown","860","815","32710","33080"
"In post","2022","North West (England)","HEO","Male","Heterosexual / straight","2850","2775","33260","33080"
"In post","2022","North West (England)","HEO","Male","LGBO","245","240","32450","32970"
"In post","2022","North West (England)","HEO","Male","Undeclared","345","340","33650","33370"
"In post","2022","North West (England)","HEO","Male","Unknown","870","855","33130","33180"
"In post","2022","North West (England)","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","SCS level","Female","Heterosexual / straight","105","100","84350","76890"
"In post","2022","North West (England)","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2022","North West (England)","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","North West (England)","SCS level","Female","Unknown","25","25","[c]","[c]"
"In post","2022","North West (England)","SCS level","Male","Heterosexual / straight","105","105","89770","82610"
"In post","2022","North West (England)","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2022","North West (England)","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","North West (England)","SCS level","Male","Unknown","30","30","93420","88830"
"In post","2022","North West (England)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","SEO","Female","Heterosexual / straight","2405","2285","39790","39850"
"In post","2022","North West (England)","SEO","Female","LGBO","105","105","39830","39850"
"In post","2022","North West (England)","SEO","Female","Undeclared","240","225","40060","40180"
"In post","2022","North West (England)","SEO","Female","Unknown","390","375","39440","40180"
"In post","2022","North West (England)","SEO","Male","Heterosexual / straight","1965","1920","40870","40180"
"In post","2022","North West (England)","SEO","Male","LGBO","145","145","39280","39390"
"In post","2022","North West (England)","SEO","Male","Undeclared","240","230","41510","40520"
"In post","2022","North West (England)","SEO","Male","Unknown","460","450","40180","40180"
"In post","2022","North West (England)","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Unknown","Female","Heterosexual / straight","1655","1545","29750","28200"
"In post","2022","North West (England)","Unknown","Female","LGBO","125","120","29510","26310"
"In post","2022","North West (England)","Unknown","Female","Undeclared","110","100","31780","31360"
"In post","2022","North West (England)","Unknown","Female","Unknown","505","465","27190","24800"
"In post","2022","North West (England)","Unknown","Male","Heterosexual / straight","545","520","33450","31230"
"In post","2022","North West (England)","Unknown","Male","LGBO","70","70","30510","28200"
"In post","2022","North West (England)","Unknown","Male","Undeclared","70","65","33620","33740"
"In post","2022","North West (England)","Unknown","Male","Unknown","190","170","28750","26360"
"In post","2022","North West (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","AA","Female","Heterosexual / straight","55","50","19900","20560"
"In post","2022","Northern Ireland","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","AA","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Northern Ireland","AA","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Northern Ireland","AA","Male","Heterosexual / straight","340","335","20230","20560"
"In post","2022","Northern Ireland","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","AA","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Northern Ireland","AA","Male","Unknown","45","45","20210","20560"
"In post","2022","Northern Ireland","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","AO","Female","Heterosexual / straight","360","310","21770","21680"
"In post","2022","Northern Ireland","AO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Northern Ireland","AO","Female","Undeclared","30","25","22420","21680"
"In post","2022","Northern Ireland","AO","Female","Unknown","200","170","21490","21250"
"In post","2022","Northern Ireland","AO","Male","Heterosexual / straight","310","300","22030","21680"
"In post","2022","Northern Ireland","AO","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Northern Ireland","AO","Male","Undeclared","30","25","[c]","[c]"
"In post","2022","Northern Ireland","AO","Male","Unknown","190","185","21420","21250"
"In post","2022","Northern Ireland","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","EO","Female","Heterosexual / straight","390","360","27080","26820"
"In post","2022","Northern Ireland","EO","Female","LGBO","20","15","[c]","[c]"
"In post","2022","Northern Ireland","EO","Female","Undeclared","25","20","[c]","[c]"
"In post","2022","Northern Ireland","EO","Female","Unknown","135","125","26560","26590"
"In post","2022","Northern Ireland","EO","Male","Heterosexual / straight","330","325","27180","26820"
"In post","2022","Northern Ireland","EO","Male","LGBO","25","20","[c]","[c]"
"In post","2022","Northern Ireland","EO","Male","Undeclared","30","30","[c]","[c]"
"In post","2022","Northern Ireland","EO","Male","Unknown","150","150","26340","26590"
"In post","2022","Northern Ireland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Northern Ireland","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6","Female","Unknown","5","5","[c]","[c]"
