"Status","Year","Age","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Mixed","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","No function","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","No function","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","No function","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","No function","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Debt","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Debt","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Debt","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Debt","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","No function","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","No function","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Property","North West (England)","[c]","[c]","[c]","[c]"
