"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","20","20","41490","40000"
"In post","2022","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","20","20","45200","43710"
"In post","2022","Internal Audit","Devon","15","15","40940","40440"
"In post","2022","Internal Audit","Dorset and Somerset","15","15","42280","42510"
"In post","2022","Internal Audit","East Anglia","20","20","39500","36650"
"In post","2022","Internal Audit","East Wales","30","25","45210","40440"
"In post","2022","Internal Audit","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","10","5","[c]","[c]"
"In post","2022","Internal Audit","Essex","5","5","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","75","75","43730","41600"
"In post","2022","Internal Audit","Greater Manchester","30","30","38600","38370"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","45","40","35650","33330"
"In post","2022","Internal Audit","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","20","20","37570","36390"
"In post","2022","Internal Audit","Inner London - West","180","175","54390","52360"
"In post","2022","Internal Audit","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","15","15","44560","42320"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","15","15","45500","43140"
"In post","2022","Internal Audit","North Yorkshire","10","10","44800","44450"
"In post","2022","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","35","35","46060","43680"
"In post","2022","Internal Audit","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","10","10","53060","50340"
"In post","2022","Internal Audit","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","20","15","47270","43570"
"In post","2022","Internal Audit","South Yorkshire","10","10","50870","49750"
"In post","2022","Internal Audit","Southern Scotland","30","30","41340","38500"
"In post","2022","Internal Audit","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","25","25","36540","33000"
"In post","2022","Internal Audit","West Midlands","30","25","53900","47980"
"In post","2022","Internal Audit","West Wales and The Valleys","25","25","46330","42630"
"In post","2022","Internal Audit","West Yorkshire","30","30","48820","46550"
"In post","2022","International Trade","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","International Trade","Derbyshire and Nottinghamshire","15","15","36970","33370"
"In post","2022","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Wales","15","15","47580","47980"
"In post","2022","International Trade","Eastern Scotland","15","15","48090","47980"
"In post","2022","International Trade","Essex","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","42410","33370"
"In post","2022","International Trade","Greater Manchester","40","40","39840","34430"
"In post","2022","International Trade","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - East","10","10","[c]","[c]"
"In post","2022","International Trade","Inner London - West","1205","1195","47600","45680"
"In post","2022","International Trade","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Merseyside","10","10","33890","33370"
"In post","2022","International Trade","Northern Ireland","15","15","38190","33370"
"In post","2022","International Trade","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","International Trade","Outer London - South","20","15","37800","37930"
"In post","2022","International Trade","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Overseas","160","160","55790","53750"
"In post","2022","International Trade","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","International Trade","Tees Valley and Durham","25","25","38850","34430"
"In post","2022","International Trade","West Central Scotland","5","5","[c]","[c]"
"In post","2022","International Trade","West Midlands","30","30","39410","33680"
"In post","2022","International Trade","West Yorkshire","30","30","40380","40410"
"In post","2022","Knowledge and Information Management","Bedfordshire and Hertfordshire","20","20","34270","33600"
"In post","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","80","75","36860","33950"
"In post","2022","Knowledge and Information Management","Cheshire","20","20","28870","26670"
"In post","2022","Knowledge and Information Management","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","45","40","34870","32810"
"In post","2022","Knowledge and Information Management","Devon","10","10","27550","27250"
"In post","2022","Knowledge and Information Management","Dorset and Somerset","50","50","28820","26670"
"In post","2022","Knowledge and Information Management","East Anglia","40","40","28520","26670"
"In post","2022","Knowledge and Information Management","East Wales","125","120","35170","30810"
"In post","2022","Knowledge and Information Management","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Eastern Scotland","35","30","32910","30040"
"In post","2022","Knowledge and Information Management","Essex","20","20","28470","23330"
"In post","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","325","315","35500","33300"
"In post","2022","Knowledge and Information Management","Greater Manchester","20","20","37480","33450"
"In post","2022","Knowledge and Information Management","Hampshire and Isle of Wight","145","140","31190","29200"
"In post","2022","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","10","10","32970","28310"
"In post","2022","Knowledge and Information Management","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Inner London - East","35","35","44880","42910"
"In post","2022","Knowledge and Information Management","Inner London - West","575","560","42590","38180"
"In post","2022","Knowledge and Information Management","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Lancashire","25","25","33040","31990"
"In post","2022","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","10","10","33360","33310"
"In post","2022","Knowledge and Information Management","Lincolnshire","25","25","29170","27540"
"In post","2022","Knowledge and Information Management","Merseyside","150","140","31320","28840"
"In post","2022","Knowledge and Information Management","North Yorkshire","20","20","31910","26670"
"In post","2022","Knowledge and Information Management","Northern Ireland","15","15","27190","22580"
"In post","2022","Knowledge and Information Management","Northumberland, and Tyne and Wear","35","30","31410","26780"
"In post","2022","Knowledge and Information Management","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Outer London - South","35","35","41170","39850"
"In post","2022","Knowledge and Information Management","Outer London - West and North West","115","110","34900","31040"
"In post","2022","Knowledge and Information Management","Overseas","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Shropshire and Staffordshire","95","90","25610","20970"
"In post","2022","Knowledge and Information Management","South Yorkshire","35","30","42290","40840"
"In post","2022","Knowledge and Information Management","Southern Scotland","10","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Surrey, East and West Sussex","35","30","31860","29620"
"In post","2022","Knowledge and Information Management","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Central Scotland","35","35","30800","27570"
"In post","2022","Knowledge and Information Management","West Midlands","20","20","31240","27920"
"In post","2022","Knowledge and Information Management","West Wales and The Valleys","50","45","34360","31990"
"In post","2022","Knowledge and Information Management","West Yorkshire","100","90","32520","31990"
"In post","2022","Legal","Bedfordshire and Hertfordshire","125","115","54480","54390"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","200","170","47130","51230"
"In post","2022","Legal","Cheshire","35","30","54230","54790"
"In post","2022","Legal","Cornwall and Isles of Scilly","25","20","48330","48080"
"In post","2022","Legal","Cumbria","30","30","47810","49250"
"In post","2022","Legal","Derbyshire and Nottinghamshire","405","380","41270","38000"
"In post","2022","Legal","Devon","95","90","47980","48830"
"In post","2022","Legal","Dorset and Somerset","30","25","47430","47100"
"In post","2022","Legal","East Anglia","400","365","33790","28920"
"In post","2022","Legal","East Wales","605","560","46380","48080"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","60","55","52080","55610"
"In post","2022","Legal","Eastern Scotland","320","305","51950","52520"
"In post","2022","Legal","Essex","145","135","50030","53050"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","435","405","43820","40540"
"In post","2022","Legal","Greater Manchester","795","750","40680","35630"
"In post","2022","Legal","Hampshire and Isle of Wight","240","230","48750","53050"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","30","25","45440","44780"
"In post","2022","Legal","Highlands and Islands","35","35","54880","53660"
"In post","2022","Legal","Inner London - East","1175","1135","48570","40910"
"In post","2022","Legal","Inner London - West","3190","2975","59580","60370"
"In post","2022","Legal","Kent","200","185","40800","36050"
"In post","2022","Legal","Lancashire","150","140","48990","48080"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","125","115","49000","49480"
"In post","2022","Legal","Lincolnshire","25","20","49130","53600"
"In post","2022","Legal","Merseyside","290","270","46770","48080"
