"Status","Year","Function_of_post","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","HM Treasury (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Institute for Apprenticeships and Technical Education","London","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Institute for Apprenticeships and Technical Education","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Intellectual Property Office","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Intellectual Property Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Maritime and Coastguard Agency","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Maritime and Coastguard Agency","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Met Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Met Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Met Office","Outside London","Female","105","100","42610","39940"
"In post","2022","Commercial","Met Office","Outside London","Male","90","90","46220","47960"
"In post","2022","Commercial","Met Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Met Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Ministry of Defence (excl. agencies)","London","Female","25","25","[c]","[c]"
"In post","2022","Commercial","Ministry of Defence (excl. agencies)","London","Male","30","25","[c]","[c]"
"In post","2022","Commercial","Ministry of Defence (excl. agencies)","Outside London","Female","520","500","35090","34500"
"In post","2022","Commercial","Ministry of Defence (excl. agencies)","Outside London","Male","335","330","36070","34800"
"In post","2022","Commercial","Ministry of Defence (excl. agencies)","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Ministry of Defence (excl. agencies)","Overseas","Male","20","20","[c]","[c]"
"In post","2022","Commercial","Ministry of Justice (excl. agencies)","London","Female","45","45","39110","39160"
"In post","2022","Commercial","Ministry of Justice (excl. agencies)","London","Male","50","50","43140","41850"
"In post","2022","Commercial","Ministry of Justice (excl. agencies)","Outside London","Female","80","80","32360","32480"
"In post","2022","Commercial","Ministry of Justice (excl. agencies)","Outside London","Male","75","75","30110","26460"
"In post","2022","Commercial","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","National Crime Agency","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Commercial","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","National Savings and Investments","London","Female","5","5","[c]","[c]"
"In post","2022","Commercial","National Savings and Investments","London","Male","5","5","[c]","[c]"
"In post","2022","Commercial","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","National Savings and Investments","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Planning Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Planning Inspectorate","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Queen Elizabeth II Centre","London","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Registers of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Registers of Scotland","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Scottish Courts and Tribunals Service","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Scottish Courts and Tribunals Service","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Scottish Prison Service","Outside London","Female","40","35","29530","26900"
"In post","2022","Commercial","Scottish Prison Service","Outside London","Male","50","50","33080","26900"
"In post","2022","Commercial","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Submarine Delivery Agency","Outside London","Female","75","70","38030","37400"
"In post","2022","Commercial","Submarine Delivery Agency","Outside London","Male","90","90","42370","39860"
"In post","2022","Commercial","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","The Insolvency Service","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Commercial","The Insolvency Service","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Commercial","The National Archives","London","Female","15","15","[c]","[c]"
"In post","2022","Commercial","The National Archives","London","Male","25","25","[c]","[c]"
"In post","2022","Commercial","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","UK Debt Management Office","London","Male","5","5","[c]","[c]"
"In post","2022","Commercial","UK Export Finance","London","Female","70","70","45360","44080"
"In post","2022","Commercial","UK Export Finance","London","Male","120","115","58080","52500"
"In post","2022","Commercial","UK Export Finance","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Commercial","UK Export Finance","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Commercial","UK Health Security Agency","London","Female","40","40","42770","40070"
"In post","2022","Commercial","UK Health Security Agency","London","Male","50","45","54030","53860"
"In post","2022","Commercial","UK Health Security Agency","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Commercial","UK Health Security Agency","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Commercial","UK Hydrographic Office","Outside London","Female","40","35","41500","38260"
"In post","2022","Commercial","UK Hydrographic Office","Outside London","Male","45","45","42960","42510"
"In post","2022","Commercial","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","UK Space Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","UK Statistics Authority","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Commercial","UK Statistics Authority","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Commercial","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Valuation Office Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Valuation Office Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wilton Park","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Commercial","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Advisory, Conciliation and Arbitration Service","London","Female","10","5","[c]","[c]"
"In post","2022","Communications","Advisory, Conciliation and Arbitration Service","London","Male","5","5","[c]","[c]"
"In post","2022","Communications","Advisory, Conciliation and Arbitration Service","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Advisory, Conciliation and Arbitration Service","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Attorney General's Office","London","Female","10","10","[c]","[c]"
"In post","2022","Communications","Attorney General's Office","London","Male","5","5","[c]","[c]"
"In post","2022","Communications","Cabinet Office (excl. agencies)","London","Female","210","205","48810","43960"
"In post","2022","Communications","Cabinet Office (excl. agencies)","London","Male","120","120","49660","40600"
"In post","2022","Communications","Cabinet Office (excl. agencies)","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Communications","Cabinet Office (excl. agencies)","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Communications","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Charity Commission","London","Female","5","5","[c]","[c]"
"In post","2022","Communications","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Charity Commission","Outside London","Female","5","5","[c]","[c]"
