"Status","Year","Disability","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Policy","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Security","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Finance","Security","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Operational Delivery","Female","115","100","25360","21300"
"In post","2022","Declared disabled","Grants Management","Operational Delivery","Male","65","65","25350","21300"
"In post","2022","Declared disabled","Grants Management","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Human Resources","Female","785","735","39240","34640"
"In post","2022","Declared disabled","Human Resources","Human Resources","Male","310","305","39630","35310"
"In post","2022","Declared disabled","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Operational Delivery","Female","150","135","30360","27570"
"In post","2022","Declared disabled","Human Resources","Operational Delivery","Male","75","70","28720","27570"
"In post","2022","Declared disabled","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Other","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Tax","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Tax","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","Female","140","130","39780","38420"
"In post","2022","Declared disabled","Human Resources","Unknown","Male","75","75","40330","37300"
"In post","2022","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Internal Audit","Female","50","50","44950","42630"
"In post","2022","Declared disabled","Internal Audit","Internal Audit","Male","35","35","45600","39980"
"In post","2022","Declared disabled","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Finance","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","Finance","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Human Resources","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Legal","Female","410","370","55430","55610"
"In post","2022","Declared disabled","Legal","Legal","Male","260","250","56300","55610"
"In post","2022","Declared disabled","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Operational Delivery","Female","290","255","27990","26820"
"In post","2022","Declared disabled","Legal","Operational Delivery","Male","110","105","27180","25330"
