"Status","Year","Age","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Asian","Property","Female","30","30","30760","29500"
"In post","2022","20-29","Asian","Property","Male","40","40","30730","29560"
"In post","2022","20-29","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","Female","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Security","Male","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","Female","380","365","29960","28650"
"In post","2022","20-29","Asian","Unknown","Male","280","270","29630","28650"
"In post","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Analysis","Female","40","40","34460","33790"
"In post","2022","20-29","Black","Analysis","Male","30","30","[c]","[c]"
"In post","2022","20-29","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Commercial","Female","25","25","[c]","[c]"
"In post","2022","20-29","Black","Commercial","Male","10","10","[c]","[c]"
"In post","2022","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","Female","40","40","31050","27500"
"In post","2022","20-29","Black","Communications","Male","20","20","[c]","[c]"
"In post","2022","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","Female","45","45","30800","30470"
"In post","2022","20-29","Black","Counter Fraud","Male","15","15","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Debt","Female","15","15","[c]","[c]"
"In post","2022","20-29","Black","Debt","Male","10","10","[c]","[c]"
"In post","2022","20-29","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","Female","40","40","36220","33290"
"In post","2022","20-29","Black","Digital, Data & Technology","Male","40","40","33210","30750"
"In post","2022","20-29","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","Female","25","25","[c]","[c]"
"In post","2022","20-29","Black","Finance","Male","15","15","[c]","[c]"
"In post","2022","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","Female","40","35","30750","27690"
"In post","2022","20-29","Black","Human Resources","Male","10","10","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","Female","65","65","29100","26950"
"In post","2022","20-29","Black","Legal","Male","25","25","[c]","[c]"
"In post","2022","20-29","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","No function","Female","1135","1115","30030","30210"
"In post","2022","20-29","Black","No function","Male","450","445","29840","29290"
"In post","2022","20-29","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","Female","40","40","34340","32300"
"In post","2022","20-29","Black","Project Delivery","Male","30","30","33740","30580"
"In post","2022","20-29","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","Female","15","15","[c]","[c]"
"In post","2022","20-29","Black","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","Female","10","10","[c]","[c]"
"In post","2022","20-29","Black","Security","Male","10","10","[c]","[c]"
"In post","2022","20-29","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Unknown","Female","135","130","31360","28810"
"In post","2022","20-29","Black","Unknown","Male","45","45","31430","28670"
"In post","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Analysis","Female","45","45","34280","31500"
"In post","2022","20-29","Mixed","Analysis","Male","55","55","36490","34660"
"In post","2022","20-29","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","Female","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","Male","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","Female","45","45","32180","29230"
"In post","2022","20-29","Mixed","Communications","Male","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","Female","35","35","30430","27570"
"In post","2022","20-29","Mixed","Counter Fraud","Male","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","Female","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Digital, Data & Technology","Female","40","40","34150","33370"
"In post","2022","20-29","Mixed","Digital, Data & Technology","Male","40","35","32820","32390"
"In post","2022","20-29","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","Female","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","Male","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Human Resources","Female","60","55","32320","31060"
"In post","2022","20-29","Mixed","Human Resources","Male","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Legal","Female","40","40","33610","27440"
"In post","2022","20-29","Mixed","Legal","Male","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","No function","Female","955","930","29950","27970"
"In post","2022","20-29","Mixed","No function","Male","600","595","31020","28200"
"In post","2022","20-29","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Project Delivery","Female","50","50","34090","33080"
"In post","2022","20-29","Mixed","Project Delivery","Male","50","50","31640","30020"
"In post","2022","20-29","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Property","Female","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Property","Male","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Security","Female","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Security","Male","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","Female","110","110","34950","30830"
"In post","2022","20-29","Mixed","Unknown","Male","85","80","30890","27230"
"In post","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Analysis","Male","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","Female","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Counter Fraud","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Counter Fraud","Male","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","Female","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","Male","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Legal","Female","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Legal","Male","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","No function","Female","200","195","30060","28310"
"In post","2022","20-29","Other ethnicity","No function","Male","130","130","32850","31020"
"In post","2022","20-29","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","Female","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Female","30","25","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Male","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Analysis","Female","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Analysis","Male","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Commercial","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Communications","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Communications","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Counter Fraud","Female","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Counter Fraud","Male","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Debt","Female","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Debt","Male","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Digital, Data & Technology","Female","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Digital, Data & Technology","Male","70","70","33220","31160"
"In post","2022","20-29","Undeclared","Finance","Female","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Finance","Male","30","30","36750","36070"
"In post","2022","20-29","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Human Resources","Female","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Human Resources","Male","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal","Male","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Female","300","295","30130","28840"
"In post","2022","20-29","Undeclared","No function","Male","470","465","31830","29810"
"In post","2022","20-29","Undeclared","Project Delivery","Female","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Male","75","75","31840","31600"
"In post","2022","20-29","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","Female","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","Male","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Female","50","50","29830","25630"
"In post","2022","20-29","Undeclared","Unknown","Male","85","85","30270","28660"
"In post","2022","20-29","Unknown","Analysis","Female","170","170","35140","33040"
"In post","2022","20-29","Unknown","Analysis","Male","270","265","35900","33370"
"In post","2022","20-29","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Female","150","150","40460","36500"
"In post","2022","20-29","Unknown","Commercial","Male","140","135","39870","34710"
"In post","2022","20-29","Unknown","Communications","Female","370","365","31410","27270"
"In post","2022","20-29","Unknown","Communications","Male","390","390","30060","26820"
"In post","2022","20-29","Unknown","Counter Fraud","Female","270","265","29470","26820"
"In post","2022","20-29","Unknown","Counter Fraud","Male","245","240","29740","26970"
"In post","2022","20-29","Unknown","Debt","Female","210","200","22030","21250"
"In post","2022","20-29","Unknown","Debt","Male","235","230","22240","21250"
"In post","2022","20-29","Unknown","Digital, Data & Technology","Female","265","265","34990","33080"
"In post","2022","20-29","Unknown","Digital, Data & Technology","Male","500","500","33510","32790"
"In post","2022","20-29","Unknown","Finance","Female","175","165","30880","28970"
"In post","2022","20-29","Unknown","Finance","Male","210","210","31580","29090"
"In post","2022","20-29","Unknown","Grants Management","Female","120","120","22330","21300"
