"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office (excl. agencies)","Female","165","160","40370","35880"
"In post","2022","Black","Cabinet Office (excl. agencies)","Male","85","85","45490","40600"
"In post","2022","Black","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","Female","25","25","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","Male","15","15","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Commercial Service","Female","10","10","[c]","[c]"
"In post","2022","Black","Crown Commercial Service","Male","10","10","[c]","[c]"
"In post","2022","Black","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Office and Procurator Fiscal Service","Female","5","5","[c]","[c]"
"In post","2022","Black","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Prosecution Service","Female","295","275","39100","30130"
"In post","2022","Black","Crown Prosecution Service","Male","100","95","42730","33310"
"In post","2022","Black","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Equipment and Support","Female","80","80","31100","30290"
"In post","2022","Black","Defence Equipment and Support","Male","130","130","34430","34000"
"In post","2022","Black","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Science and Technology Laboratory","Female","10","10","[c]","[c]"
"In post","2022","Black","Defence Science and Technology Laboratory","Male","15","15","[c]","[c]"
"In post","2022","Black","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","235","235","40110","34820"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","125","125","41700","38730"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","Female","75","75","37550","34020"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","Male","30","30","40220","34800"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Education (excl. agencies)","Female","175","170","39840","36500"
"In post","2022","Black","Department for Education (excl. agencies)","Male","80","80","39910","37100"
"In post","2022","Black","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","140","135","36000","33340"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","85","85","36790","33120"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for International Trade","Female","85","85","38750","35560"
"In post","2022","Black","Department for International Trade","Male","55","55","41990","38540"
"In post","2022","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","120","120","40780","37360"
"In post","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","70","70","39720","34920"
"In post","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Transport (excl. agencies)","Female","120","120","40060","37660"
"In post","2022","Black","Department for Transport (excl. agencies)","Male","75","70","41320","38650"
"In post","2022","Black","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Work and Pensions (excl. agencies)","Female","2800","2600","29220","30330"
"In post","2022","Black","Department for Work and Pensions (excl. agencies)","Male","1245","1215","29650","29290"
"In post","2022","Black","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Female","130","125","40160","33790"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Male","30","30","43380","36940"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Female","15","10","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Male","5","5","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Female","10","10","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Male","40","40","32500","30780"
"In post","2022","Black","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Female","35","35","40530","36500"
"In post","2022","Black","Education and Skills Funding Agency","Male","20","20","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","FCDO Services","Female","20","20","[c]","[c]"
"In post","2022","Black","FCDO Services","Male","15","15","[c]","[c]"
"In post","2022","Black","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","Female","20","20","[c]","[c]"
"In post","2022","Black","Food Standards Agency","Male","30","30","[c]","[c]"
"In post","2022","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Female","165","165","38970","35700"
"In post","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Male","65","65","39370","34350"
"In post","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Internal Audit Agency","Female","10","10","[c]","[c]"
"In post","2022","Black","Government Internal Audit Agency","Male","10","10","[c]","[c]"
"In post","2022","Black","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Legal Department","Female","130","125","42940","43920"
"In post","2022","Black","Government Legal Department","Male","55","55","40450","31180"
"In post","2022","Black","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Property Agency","Female","5","5","[c]","[c]"
"In post","2022","Black","Government Property Agency","Male","5","5","[c]","[c]"
"In post","2022","Black","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Health and Safety Executive","Female","15","15","[c]","[c]"
"In post","2022","Black","Health and Safety Executive","Male","20","20","[c]","[c]"
"In post","2022","Black","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Courts and Tribunals Service","Female","685","640","27040","24310"
"In post","2022","Black","HM Courts and Tribunals Service","Male","255","250","26880","24310"
"In post","2022","Black","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","Female","45","45","32400","27130"
"In post","2022","Black","HM Land Registry","Male","25","25","[c]","[c]"
"In post","2022","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Prison and Probation Service","Female","1455","1400","31490","29470"
"In post","2022","Black","HM Prison and Probation Service","Male","1185","1155","32180","31890"
"In post","2022","Black","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Revenue and Customs (excl. agencies)","Female","1100","1050","33820","33080"
"In post","2022","Black","HM Revenue and Customs (excl. agencies)","Male","720","710","33890","33080"
"In post","2022","Black","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Treasury (excl. agencies)","Female","50","50","38540","32320"
"In post","2022","Black","HM Treasury (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2022","Black","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Home Office","Female","1175","1085","33040","29090"
"In post","2022","Black","Home Office","Male","630","615","33450","29080"
"In post","2022","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","Female","5","5","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","Female","5","5","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","Male","10","10","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","Female","35","35","27790","21490"
"In post","2022","Black","Legal Aid Agency","Male","10","10","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","Female","5","5","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Medicines and Healthcare Products Regulatory Agency","Female","45","45","41030","33060"
"In post","2022","Black","Medicines and Healthcare Products Regulatory Agency","Male","20","20","[c]","[c]"
"In post","2022","Black","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Met Office","Male","5","5","[c]","[c]"
"In post","2022","Black","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Female","285","280","33690","30750"
"In post","2022","Black","Ministry of Defence (excl. agencies)","Male","230","225","32910","30820"
