"Status","Year","Disability","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East Midlands (England)","Female","60","55","34230","33370"
"In post","2022","Declared disabled","Human Resources","East Midlands (England)","Male","30","30","34930","33080"
"In post","2022","Declared disabled","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East of England","Female","30","25","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East of England","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","London","Female","290","280","46220","40910"
"In post","2022","Declared disabled","Human Resources","London","Male","130","130","46830","40600"
"In post","2022","Declared disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","North East (England)","Female","85","75","30940","27570"
"In post","2022","Declared disabled","Human Resources","North East (England)","Male","45","40","30870","26590"
"In post","2022","Declared disabled","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","North West (England)","Female","155","145","36080","33330"
"In post","2022","Declared disabled","Human Resources","North West (England)","Male","70","70","33750","28460"
"In post","2022","Declared disabled","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Scotland","Female","80","75","30480","26820"
"In post","2022","Declared disabled","Human Resources","Scotland","Male","40","40","30640","26900"
"In post","2022","Declared disabled","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South East (England)","Female","75","70","34600","31740"
"In post","2022","Declared disabled","Human Resources","South East (England)","Male","30","30","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","South West (England)","Female","115","100","35130","33300"
"In post","2022","Declared disabled","Human Resources","South West (England)","Male","40","40","39160","33850"
"In post","2022","Declared disabled","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Wales","Female","65","60","35710","32550"
"In post","2022","Declared disabled","Human Resources","Wales","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","Female","50","45","38030","36050"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","Female","110","100","39040","36090"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","Male","40","35","38280","35310"
"In post","2022","Declared disabled","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","London","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","London","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","East Midlands (England)","Female","60","55","37180","33310"
"In post","2022","Declared disabled","Legal","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","East of England","Female","50","45","40190","33900"
"In post","2022","Declared disabled","Legal","East of England","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","London","Female","280","255","50040","52040"
"In post","2022","Declared disabled","Legal","London","Male","170","165","51610","51830"
"In post","2022","Declared disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","North East (England)","Female","30","30","33010","28430"
"In post","2022","Declared disabled","Legal","North East (England)","Male","20","15","[c]","[c]"
"In post","2022","Declared disabled","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","North West (England)","Female","110","95","36720","30370"
"In post","2022","Declared disabled","Legal","North West (England)","Male","55","55","40040","33370"
"In post","2022","Declared disabled","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Scotland","Female","35","30","48890","44620"
"In post","2022","Declared disabled","Legal","Scotland","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","South East (England)","Female","60","55","42210","39880"
"In post","2022","Declared disabled","Legal","South East (England)","Male","35","35","43540","45530"
"In post","2022","Declared disabled","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","South West (England)","Female","30","25","37510","32710"
"In post","2022","Declared disabled","Legal","South West (England)","Male","25","20","[c]","[c]"
"In post","2022","Declared disabled","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Legal","Wales","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Legal","Wales","Male","15","15","[c]","[c]"
