"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Other","London","60","55","42360","33280"
"In post","2022","Other ethnicity","Other","Outside London","60","55","31730","27570"
"In post","2022","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Policy","London","250","240","46410","42890"
"In post","2022","Other ethnicity","Policy","Outside London","50","50","41630","38350"
"In post","2022","Other ethnicity","Policy","Overseas","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","London","30","30","46110","41950"
"In post","2022","Other ethnicity","Project Delivery","Outside London","40","35","40580","38070"
"In post","2022","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","London","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Property","Outside London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Psychology","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Science and Engineering","London","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Science and Engineering","Outside London","65","65","39820","37300"
"In post","2022","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","London","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Security","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tax","London","30","30","43690","37930"
"In post","2022","Other ethnicity","Tax","Outside London","55","55","31920","33080"
"In post","2022","Other ethnicity","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","London","75","75","47670","41760"
"In post","2022","Other ethnicity","Unknown","Outside London","50","50","33940","27570"
"In post","2022","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","London","35","30","47540","43260"
"In post","2022","Undeclared","Commercial","Outside London","215","205","39290","37530"
"In post","2022","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","London","40","40","46770","42670"
"In post","2022","Undeclared","Communications","Outside London","65","65","38470","38080"
"In post","2022","Undeclared","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","London","105","90","31170","31060"
"In post","2022","Undeclared","Counter Fraud","Outside London","285","255","28070","27570"
"In post","2022","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data and Technology","London","170","165","50470","47160"
"In post","2022","Undeclared","Digital, Data and Technology","Outside London","880","855","40690","38250"
"In post","2022","Undeclared","Digital, Data and Technology","Overseas","5","5","[c]","[c]"
"In post","2022","Undeclared","Economics","London","45","45","53780","57450"
"In post","2022","Undeclared","Economics","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","London","110","110","49060","46700"
"In post","2022","Undeclared","Finance","Outside London","420","400","37870","35000"
"In post","2022","Undeclared","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Human Resources","London","85","85","44930","41750"
"In post","2022","Undeclared","Human Resources","Outside London","195","185","33860","32010"
"In post","2022","Undeclared","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","London","90","85","40040","37560"
"In post","2022","Undeclared","Intelligence Analysis","Outside London","100","95","32530","30980"
"In post","2022","Undeclared","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","International Trade","London","10","10","[c]","[c]"
"In post","2022","Undeclared","International Trade","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","International Trade","Overseas","50","50","54850","52930"
"In post","2022","Undeclared","Knowledge and Information Management","London","40","40","41030","35130"
"In post","2022","Undeclared","Knowledge and Information Management","Outside London","115","110","33580","31520"
"In post","2022","Undeclared","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","London","210","200","53340","53050"
"In post","2022","Undeclared","Legal","Outside London","285","270","43160","40520"
"In post","2022","Undeclared","Medicine","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Medicine","Outside London","55","50","63000","57230"
"In post","2022","Undeclared","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","London","1680","1575","33790","31060"
"In post","2022","Undeclared","Operational Delivery","Outside London","7990","7220","28500","27370"
"In post","2022","Undeclared","Operational Delivery","Overseas","25","25","[c]","[c]"
"In post","2022","Undeclared","Operational Delivery","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Operational Research","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Operational Research","Outside London","50","50","42230","47010"
"In post","2022","Undeclared","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other","London","145","140","36120","31060"
"In post","2022","Undeclared","Other","Outside London","1060","990","28880","26900"
"In post","2022","Undeclared","Other","Overseas","25","25","[c]","[c]"
"In post","2022","Undeclared","Other","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectors","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Policy","London","790","770","51000","53380"
"In post","2022","Undeclared","Policy","Outside London","335","325","41970","38160"
"In post","2022","Undeclared","Policy","Overseas","90","90","49920","52930"
"In post","2022","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","London","150","140","48990","45450"
"In post","2022","Undeclared","Project Delivery","Outside London","555","535","42990","40580"
"In post","2022","Undeclared","Project Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","Undeclared","Property","London","125","120","42530","38000"
"In post","2022","Undeclared","Property","Outside London","435","400","37170","33370"
"In post","2022","Undeclared","Property","Overseas","15","15","[c]","[c]"
"In post","2022","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Psychology","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Science and Engineering","London","70","65","49960","46840"
"In post","2022","Undeclared","Science and Engineering","Outside London","915","885","41250","40060"
"In post","2022","Undeclared","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","London","90","85","43020","41300"
"In post","2022","Undeclared","Security","Outside London","350","345","34340","36490"
"In post","2022","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Social Research","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","London","25","20","[c]","[c]"
"In post","2022","Undeclared","Statistics","Outside London","35","30","40680","36840"
"In post","2022","Undeclared","Tax","London","140","130","47010","40910"
"In post","2022","Undeclared","Tax","Outside London","615","575","40060","34050"
"In post","2022","Undeclared","Unknown","London","225","225","50340","47240"
"In post","2022","Undeclared","Unknown","Outside London","390","375","41490","34640"
"In post","2022","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Outside London","30","30","44530","37910"
"In post","2022","Unknown","Commercial","London","210","205","45860","41750"
"In post","2022","Unknown","Commercial","Outside London","480","460","36210","33290"
"In post","2022","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","London","520","510","45280","41740"
"In post","2022","Unknown","Communications","Outside London","200","190","38690","35840"
"In post","2022","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","London","10","10","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","London","125","115","41240","36600"
"In post","2022","Unknown","Counter Fraud","Outside London","310","285","29940","27570"
"In post","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","London","750","745","47750","43500"
"In post","2022","Unknown","Digital, Data and Technology","Outside London","2215","2175","40010","36840"
"In post","2022","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","London","255","250","44360","37890"
"In post","2022","Unknown","Economics","Outside London","50","50","35830","30820"
"In post","2022","Unknown","Economics","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","London","365","360","48640","43430"
"In post","2022","Unknown","Finance","Outside London","825","790","36010","33300"
"In post","2022","Unknown","Finance","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Outside London","125","125","30560","29290"
"In post","2022","Unknown","Human Resources","London","250","245","43220","38560"
"In post","2022","Unknown","Human Resources","Outside London","560","540","34720","30590"
