"Status","Year","Disability","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Bromley","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bromley","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Bromley","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bromley","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bromley","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bromley","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bromley","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bromley","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Buckinghamshire","Female","Heterosexual / straight","95","90","31980","28670"
"In post","2022","Declared disabled","Buckinghamshire","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Buckinghamshire","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Buckinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Buckinghamshire","Male","Heterosexual / straight","55","50","32410","30700"
"In post","2022","Declared disabled","Buckinghamshire","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Buckinghamshire","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Buckinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Buckinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Buckinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Buckinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Buckinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Calderdale and Kirklees","Female","Heterosexual / straight","110","95","28600","27570"
"In post","2022","Declared disabled","Calderdale and Kirklees","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Calderdale and Kirklees","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Declared disabled","Calderdale and Kirklees","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Calderdale and Kirklees","Male","Heterosexual / straight","45","40","27990","27570"
"In post","2022","Declared disabled","Calderdale and Kirklees","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Calderdale and Kirklees","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Calderdale and Kirklees","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Calderdale and Kirklees","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Calderdale and Kirklees","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Calderdale and Kirklees","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Calderdale and Kirklees","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cambridgeshire CC","Female","Heterosexual / straight","145","130","30780","27570"
"In post","2022","Declared disabled","Cambridgeshire CC","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cambridgeshire CC","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cambridgeshire CC","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cambridgeshire CC","Male","Heterosexual / straight","140","135","35290","31920"
"In post","2022","Declared disabled","Cambridgeshire CC","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cambridgeshire CC","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Cambridgeshire CC","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cambridgeshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cambridgeshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cambridgeshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cambridgeshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Camden and City of London","Female","Heterosexual / straight","95","90","35640","28670"
"In post","2022","Declared disabled","Camden and City of London","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Camden and City of London","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Camden and City of London","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Camden and City of London","Male","Heterosexual / straight","60","60","33260","28310"
"In post","2022","Declared disabled","Camden and City of London","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Camden and City of London","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Camden and City of London","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Camden and City of London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Camden and City of London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Camden and City of London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Camden and City of London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Female","Heterosexual / straight","485","435","32610","27570"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Female","LGBO","60","60","31540","26820"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Female","Undeclared","60","55","35530","29430"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Female","Unknown","35","25","27240","22080"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Male","Heterosexual / straight","340","325","34180","29430"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Male","LGBO","50","50","31260","27570"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Male","Undeclared","45","45","33390","26820"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Male","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cardiff and Vale of Glamorgan","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Causeway Coast and Glens","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Bedfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Hampshire","Female","Heterosexual / straight","140","130","32440","31460"
"In post","2022","Declared disabled","Central Hampshire","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Central Hampshire","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Central Hampshire","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Central Hampshire","Male","Heterosexual / straight","120","120","34300","33300"
"In post","2022","Declared disabled","Central Hampshire","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Central Hampshire","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Central Hampshire","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Central Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Hampshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Valleys","Female","Heterosexual / straight","160","140","27630","27570"
"In post","2022","Declared disabled","Central Valleys","Female","LGBO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Central Valleys","Female","Undeclared","25","20","[c]","[c]"
"In post","2022","Declared disabled","Central Valleys","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Central Valleys","Male","Heterosexual / straight","90","85","29240","27570"
"In post","2022","Declared disabled","Central Valleys","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Central Valleys","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Central Valleys","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Central Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Central Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","Female","Heterosexual / straight","65","60","31330","27570"
"In post","2022","Declared disabled","Cheshire East","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","Male","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
