"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","5","5","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Department for Work and Pensions","Female","395","335","26750","25110"
"In post","2022","Asian","Counter Fraud","Department for Work and Pensions","Male","245","240","27820","27570"
"In post","2022","Asian","Counter Fraud","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","HM Revenue and Customs","Female","310","290","33960","33080"
"In post","2022","Asian","Counter Fraud","HM Revenue and Customs","Male","360","350","34270","33080"
"In post","2022","Asian","Counter Fraud","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","Department for Work and Pensions","Female","190","145","22980","21260"
"In post","2022","Asian","Debt","Department for Work and Pensions","Male","125","115","22430","21260"
"In post","2022","Asian","Debt","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","HM Revenue and Customs","Female","260","225","23910","21400"
"In post","2022","Asian","Debt","HM Revenue and Customs","Male","190","175","23680","21250"
"In post","2022","Asian","Debt","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Attorney General's Departments","Female","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Cabinet Office","Female","60","55","49340","54700"
"In post","2022","Asian","Digital, Data & Technology","Cabinet Office","Male","80","80","47860","54700"
"In post","2022","Asian","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Competition and Markets Authority","Female","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Competition and Markets Authority","Male","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","45","45","39480","37710"
"In post","2022","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Education","Female","55","50","42440","37100"
"In post","2022","Asian","Digital, Data & Technology","Department for Education","Male","60","60","37360","36500"
"In post","2022","Asian","Digital, Data & Technology","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for International Trade","Female","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for International Trade","Male","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Female","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Male","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Transport","Female","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Transport","Male","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department for Work and Pensions","Female","70","70","41280","38440"
"In post","2022","Asian","Digital, Data & Technology","Department for Work and Pensions","Male","160","160","43760","40000"
"In post","2022","Asian","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Department of Health and Social Care","Female","40","35","42850","40450"
"In post","2022","Asian","Digital, Data & Technology","Department of Health and Social Care","Male","50","50","42320","40260"
"In post","2022","Asian","Digital, Data & Technology","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","HM Land Registry","Female","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","HM Land Registry","Male","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","HM Revenue and Customs","Female","75","75","38230","33440"
"In post","2022","Asian","Digital, Data & Technology","HM Revenue and Customs","Male","125","125","42770","40180"
"In post","2022","Asian","Digital, Data & Technology","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","HM Treasury","Female","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","HM Treasury","Male","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Ministry of Defence","Female","40","35","33880","33000"
"In post","2022","Asian","Digital, Data & Technology","Ministry of Defence","Male","55","55","33330","33000"
"In post","2022","Asian","Digital, Data & Technology","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Ministry of Justice","Female","50","50","42630","41420"
"In post","2022","Asian","Digital, Data & Technology","Ministry of Justice","Male","95","95","46500","41750"
"In post","2022","Asian","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","National Crime Agency","Female","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","National Crime Agency","Male","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Male","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Scottish Government","Female","[c]","[c]","[c]","[c]"
