"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Intelligence Analysis","SCS level","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","SCS level","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Intelligence Analysis","SEO/HEO","HEO","Heterosexual / straight","605","590","33940","33300"
"In post","2022","Intelligence Analysis","SEO/HEO","HEO","LGBO","35","35","33920","33630"
"In post","2022","Intelligence Analysis","SEO/HEO","HEO","Undeclared","105","105","34810","34000"
"In post","2022","Intelligence Analysis","SEO/HEO","HEO","Unknown","90","85","35060","35500"
"In post","2022","Intelligence Analysis","SEO/HEO","SEO","Heterosexual / straight","315","310","42630","42290"
"In post","2022","Intelligence Analysis","SEO/HEO","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","SEO/HEO","SEO","Undeclared","60","60","42320","42000"
"In post","2022","Intelligence Analysis","SEO/HEO","SEO","Unknown","55","55","42470","42960"
"In post","2022","Intelligence Analysis","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Intelligence Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","AA/AO","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Internal Audit","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","AA/AO","AO","Unknown","10","5","[c]","[c]"
"In post","2022","Internal Audit","EO","EO","Heterosexual / straight","30","30","27550","26670"
"In post","2022","Internal Audit","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","EO","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Internal Audit","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","G6/G7","G6","Heterosexual / straight","60","60","65900","64690"
"In post","2022","Internal Audit","G6/G7","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Internal Audit","G6/G7","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Internal Audit","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","G6/G7","G7","Heterosexual / straight","110","105","54410","54160"
"In post","2022","Internal Audit","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","G6/G7","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Internal Audit","G6/G7","G7","Unknown","10","5","[c]","[c]"
"In post","2022","Internal Audit","SCS level","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Internal Audit","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","SCS level","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Internal Audit","SEO/HEO","HEO","Heterosexual / straight","120","120","34020","33340"
"In post","2022","Internal Audit","SEO/HEO","HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Internal Audit","SEO/HEO","HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Internal Audit","SEO/HEO","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Internal Audit","SEO/HEO","SEO","Heterosexual / straight","240","225","43850","43160"
"In post","2022","Internal Audit","SEO/HEO","SEO","LGBO","15","10","[c]","[c]"
"In post","2022","Internal Audit","SEO/HEO","SEO","Undeclared","35","30","43630","43160"
"In post","2022","Internal Audit","SEO/HEO","SEO","Unknown","15","15","[c]","[c]"
"In post","2022","International Trade","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","EO","EO","Heterosexual / straight","65","65","27100","26510"
"In post","2022","International Trade","EO","EO","LGBO","5","5","[c]","[c]"
"In post","2022","International Trade","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","EO","EO","Unknown","30","30","27830","26510"
"In post","2022","International Trade","G6/G7","G6","Heterosexual / straight","125","120","63940","62410"
"In post","2022","International Trade","G6/G7","G6","LGBO","15","15","[c]","[c]"
"In post","2022","International Trade","G6/G7","G6","Undeclared","15","15","[c]","[c]"
"In post","2022","International Trade","G6/G7","G6","Unknown","30","30","[c]","[c]"
"In post","2022","International Trade","G6/G7","G7","Heterosexual / straight","280","275","53260","51970"
"In post","2022","International Trade","G6/G7","G7","LGBO","30","30","53340","51970"
"In post","2022","International Trade","G6/G7","G7","Undeclared","30","30","53090","51970"
"In post","2022","International Trade","G6/G7","G7","Unknown","150","150","53280","51970"
"In post","2022","International Trade","SCS level","SCS level","Heterosexual / straight","80","80","82700","75170"
"In post","2022","International Trade","SCS level","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","International Trade","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","SCS level","SCS level","Unknown","25","25","[c]","[c]"
"In post","2022","International Trade","SEO/HEO","HEO","Heterosexual / straight","205","205","32970","32120"
"In post","2022","International Trade","SEO/HEO","HEO","LGBO","15","15","[c]","[c]"
"In post","2022","International Trade","SEO/HEO","HEO","Undeclared","25","25","[c]","[c]"
"In post","2022","International Trade","SEO/HEO","HEO","Unknown","115","115","32960","32120"
"In post","2022","International Trade","SEO/HEO","SEO","Heterosexual / straight","210","210","39320","38540"
"In post","2022","International Trade","SEO/HEO","SEO","LGBO","35","35","40310","38540"
"In post","2022","International Trade","SEO/HEO","SEO","Undeclared","20","15","[c]","[c]"
"In post","2022","International Trade","SEO/HEO","SEO","Unknown","115","115","39380","38300"
"In post","2022","Knowledge and Information Management","AA/AO","AA","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","AA/AO","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","AA/AO","AO","Heterosexual / straight","245","235","22400","21380"
"In post","2022","Knowledge and Information Management","AA/AO","AO","LGBO","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","AA/AO","AO","Undeclared","45","45","22760","21830"
"In post","2022","Knowledge and Information Management","AA/AO","AO","Unknown","50","45","21890","21260"
"In post","2022","Knowledge and Information Management","EO","EO","Heterosexual / straight","400","380","27630","27570"
"In post","2022","Knowledge and Information Management","EO","EO","LGBO","25","25","[c]","[c]"
"In post","2022","Knowledge and Information Management","EO","EO","Undeclared","80","75","28140","27570"
"In post","2022","Knowledge and Information Management","EO","EO","Unknown","75","70","27860","27570"
"In post","2022","Knowledge and Information Management","G6/G7","G6","Heterosexual / straight","45","45","68550","67960"
"In post","2022","Knowledge and Information Management","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","G6/G7","G6","Undeclared","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","G6/G7","G6","Unknown","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","G6/G7","G7","Heterosexual / straight","165","160","54810","54280"
"In post","2022","Knowledge and Information Management","G6/G7","G7","LGBO","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","G6/G7","G7","Undeclared","25","20","[c]","[c]"
"In post","2022","Knowledge and Information Management","G6/G7","G7","Unknown","50","50","54020","54070"
"In post","2022","Knowledge and Information Management","SCS level","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","SEO/HEO","HEO","Heterosexual / straight","440","425","33800","33300"
"In post","2022","Knowledge and Information Management","SEO/HEO","HEO","LGBO","35","35","34040","33150"
"In post","2022","Knowledge and Information Management","SEO/HEO","HEO","Undeclared","85","85","34160","33300"
"In post","2022","Knowledge and Information Management","SEO/HEO","HEO","Unknown","95","90","33620","33170"
"In post","2022","Knowledge and Information Management","SEO/HEO","SEO","Heterosexual / straight","265","260","41580","40960"
"In post","2022","Knowledge and Information Management","SEO/HEO","SEO","LGBO","20","20","[c]","[c]"
"In post","2022","Knowledge and Information Management","SEO/HEO","SEO","Undeclared","55","50","41320","40800"
"In post","2022","Knowledge and Information Management","SEO/HEO","SEO","Unknown","55","50","40940","39810"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","Heterosexual / straight","30","30","36210","33000"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","AA/AO","AO","Heterosexual / straight","160","145","22420","22080"
"In post","2022","Legal","AA/AO","AO","LGBO","10","10","[c]","[c]"
"In post","2022","Legal","AA/AO","AO","Undeclared","25","20","[c]","[c]"
"In post","2022","Legal","AA/AO","AO","Unknown","75","65","22510","22080"
"In post","2022","Legal","EO","EO","Heterosexual / straight","1125","1080","28280","26970"
"In post","2022","Legal","EO","EO","LGBO","75","75","28540","27130"
"In post","2022","Legal","EO","EO","Undeclared","135","125","28740","28370"
"In post","2022","Legal","EO","EO","Unknown","520","500","28360","26820"
"In post","2022","Legal","G6/G7","G6","Heterosexual / straight","935","875","69280","67910"
"In post","2022","Legal","G6/G7","G6","LGBO","80","75","70290","68980"
"In post","2022","Legal","G6/G7","G6","Undeclared","130","120","70530","70110"
"In post","2022","Legal","G6/G7","G6","Unknown","375","345","70330","67950"
"In post","2022","Legal","G6/G7","G7","Heterosexual / straight","3315","3075","55690","54110"
"In post","2022","Legal","G6/G7","G7","LGBO","175","165","55610","54200"
"In post","2022","Legal","G6/G7","G7","Undeclared","265","245","57360","55610"
"In post","2022","Legal","G6/G7","G7","Unknown","995","895","57460","55610"
"In post","2022","Legal","SCS level","SCS level","Heterosexual / straight","270","260","88780","83080"
"In post","2022","Legal","SCS level","SCS level","LGBO","25","25","[c]","[c]"
"In post","2022","Legal","SCS level","SCS level","Undeclared","30","30","[c]","[c]"
"In post","2022","Legal","SCS level","SCS level","Unknown","70","70","87500","82710"
"In post","2022","Legal","SEO/HEO","HEO","Heterosexual / straight","1315","1265","35350","33840"
"In post","2022","Legal","SEO/HEO","HEO","LGBO","80","80","36040","34180"
"In post","2022","Legal","SEO/HEO","HEO","Undeclared","170","165","35150","33680"
"In post","2022","Legal","SEO/HEO","HEO","Unknown","555","540","34980","34260"
"In post","2022","Legal","SEO/HEO","SEO","Heterosexual / straight","1195","1095","44460","41930"
"In post","2022","Legal","SEO/HEO","SEO","LGBO","50","50","44710","41750"
"In post","2022","Legal","SEO/HEO","SEO","Undeclared","225","205","45070","44480"
"In post","2022","Legal","SEO/HEO","SEO","Unknown","300","275","44480","43710"
"In post","2022","Legal","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AA/AO","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Medicine","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","AA/AO","AA","Unknown","40","40","19010","19010"
"In post","2022","Medicine","AA/AO","AO","Heterosexual / straight","210","195","23570","23280"
"In post","2022","Medicine","AA/AO","AO","LGBO","5","5","[c]","[c]"
"In post","2022","Medicine","AA/AO","AO","Undeclared","15","15","[c]","[c]"
"In post","2022","Medicine","AA/AO","AO","Unknown","50","45","23070","23280"
"In post","2022","Medicine","EO","EO","Heterosexual / straight","230","210","31800","31530"
"In post","2022","Medicine","EO","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Medicine","EO","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Medicine","EO","EO","Unknown","45","40","32130","31530"
"In post","2022","Medicine","G6/G7","G6","Heterosexual / straight","315","265","81850","84080"
"In post","2022","Medicine","G6/G7","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Medicine","G6/G7","G6","Undeclared","60","50","83660","88400"
"In post","2022","Medicine","G6/G7","G6","Unknown","80","60","80160","82170"
"In post","2022","Medicine","G6/G7","G7","Heterosexual / straight","205","185","61900","58190"
"In post","2022","Medicine","G6/G7","G7","LGBO","10","10","[c]","[c]"
"In post","2022","Medicine","G6/G7","G7","Undeclared","25","20","[c]","[c]"
"In post","2022","Medicine","G6/G7","G7","Unknown","65","55","62190","58030"
"In post","2022","Medicine","SCS level","SCS level","Heterosexual / straight","190","165","103460","101340"
"In post","2022","Medicine","SCS level","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","Medicine","SCS level","SCS level","Undeclared","60","55","103240","101390"
"In post","2022","Medicine","SCS level","SCS level","Unknown","75","65","115640","114000"
"In post","2022","Medicine","SEO/HEO","HEO","Heterosexual / straight","365","325","37780","39030"
"In post","2022","Medicine","SEO/HEO","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Medicine","SEO/HEO","HEO","Undeclared","35","35","37900","39030"
"In post","2022","Medicine","SEO/HEO","HEO","Unknown","85","75","37400","39030"
"In post","2022","Medicine","SEO/HEO","SEO","Heterosexual / straight","200","180","44150","45840"
"In post","2022","Medicine","SEO/HEO","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","Medicine","SEO/HEO","SEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Medicine","SEO/HEO","SEO","Unknown","35","30","45040","45840"
