"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","West Central Scotland","Outside London","Male","90","[c]","29420","24890"
"Leaver CS","2022","30-39","West Midlands","Outside London","Female","155","[c]","33170","28590"
"Leaver CS","2022","30-39","West Midlands","Outside London","Male","110","[c]","32630","27570"
"Leaver CS","2022","30-39","West Wales and The Valleys","Outside London","Female","55","[c]","26280","26290"
"Leaver CS","2022","30-39","West Wales and The Valleys","Outside London","Male","45","[c]","27440","27570"
"Leaver CS","2022","30-39","West Yorkshire","Outside London","Female","190","[c]","29470","27570"
"Leaver CS","2022","30-39","West Yorkshire","Outside London","Male","170","[c]","34150","27570"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","95","[c]","32310","29290"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","100","[c]","32740","27620"
"Leaver CS","2022","40-49","Cheshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cheshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cornwall and Isles of Scilly","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cornwall and Isles of Scilly","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cumbria","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cumbria","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Outside London","Female","80","[c]","29280","27570"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Outside London","Female","45","[c]","31490","31990"
"Leaver CS","2022","40-49","Devon","Outside London","Male","50","[c]","41080","39360"
"Leaver CS","2022","40-49","Dorset and Somerset","Outside London","Female","45","[c]","32130","27570"
"Leaver CS","2022","40-49","Dorset and Somerset","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Outside London","Female","125","[c]","33500","27570"
"Leaver CS","2022","40-49","East Anglia","Outside London","Male","90","[c]","32750","27570"
"Leaver CS","2022","40-49","East Wales","Outside London","Female","90","[c]","32410","26670"
"Leaver CS","2022","40-49","East Wales","Outside London","Male","85","[c]","39160","36840"
"Leaver CS","2022","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Outside London","Female","125","[c]","32740","27570"
"Leaver CS","2022","40-49","Eastern Scotland","Outside London","Male","90","[c]","34780","31660"
"Leaver CS","2022","40-49","Essex","Outside London","Female","60","[c]","30200","29290"
"Leaver CS","2022","40-49","Essex","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","165","[c]","37650","34530"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","175","[c]","39270","38000"
"Leaver CS","2022","40-49","Greater Manchester","Outside London","Female","110","[c]","32420","27570"
"Leaver CS","2022","40-49","Greater Manchester","Outside London","Male","90","[c]","38480","27570"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Outside London","Female","115","[c]","29800","27570"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Outside London","Male","95","[c]","35750","30210"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","London","Female","280","[c]","50570","46250"
"Leaver CS","2022","40-49","Inner London - East","London","Male","185","[c]","53460","50020"
"Leaver CS","2022","40-49","Inner London - West","London","Female","365","[c]","53950","54220"
"Leaver CS","2022","40-49","Inner London - West","London","Male","275","[c]","56290","54760"
"Leaver CS","2022","40-49","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Kent","Outside London","Female","55","[c]","34700","29290"
"Leaver CS","2022","40-49","Kent","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lancashire","Outside London","Female","80","[c]","25820","21260"
"Leaver CS","2022","40-49","Lancashire","Outside London","Male","55","[c]","24500","21260"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Female","85","[c]","32380","27570"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lincolnshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Lincolnshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Merseyside","Outside London","Female","95","[c]","30400","25400"
"Leaver CS","2022","40-49","Merseyside","Outside London","Male","60","[c]","37140","27570"
"Leaver CS","2022","40-49","North Eastern Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Eastern Scotland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Yorkshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North Yorkshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","Female","140","[c]","31030","27570"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","Male","85","[c]","28780","24500"
"Leaver CS","2022","40-49","Outer London - East and North East","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - East and North East","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Outer London - South","London","Female","55","[c]","36920","31060"
"Leaver CS","2022","40-49","Outer London - South","London","Male","55","[c]","40840","35070"
"Leaver CS","2022","40-49","Outer London - West and North West","London","Female","75","[c]","34230","31060"
"Leaver CS","2022","40-49","Outer London - West and North West","London","Male","50","[c]","34700","31060"
"Leaver CS","2022","40-49","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","Outside London","Female","55","[c]","28260","27570"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South Yorkshire","Outside London","Female","55","[c]","32240","27570"
"Leaver CS","2022","40-49","South Yorkshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Southern Scotland","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Southern Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","Outside London","Female","75","[c]","32650","27570"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","Outside London","Male","45","[c]","32700","28740"
"Leaver CS","2022","40-49","Tees Valley and Durham","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Tees Valley and Durham","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Female","95","[c]","33220","27530"
"Leaver CS","2022","40-49","Unknown","Unknown","Male","85","[c]","34500","27570"
"Leaver CS","2022","40-49","West Central Scotland","Outside London","Female","70","[c]","32590","26900"
"Leaver CS","2022","40-49","West Central Scotland","Outside London","Male","65","[c]","37890","27570"
"Leaver CS","2022","40-49","West Midlands","Outside London","Female","140","[c]","37060","27570"
"Leaver CS","2022","40-49","West Midlands","Outside London","Male","85","[c]","38820","32550"
"Leaver CS","2022","40-49","West Wales and The Valleys","Outside London","Female","45","[c]","25830","21320"
"Leaver CS","2022","40-49","West Wales and The Valleys","Outside London","Male","35","[c]","32060","27570"
"Leaver CS","2022","40-49","West Yorkshire","Outside London","Female","140","[c]","32930","27570"
"Leaver CS","2022","40-49","West Yorkshire","Outside London","Male","110","[c]","38700","28220"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","Female","65","[c]","31490","27570"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","Male","70","[c]","33160","29290"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","100","[c]","30930","27570"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","160","[c]","28970","26130"
"Leaver CS","2022","50-59","Cheshire","Outside London","Female","45","[c]","27810","25470"
"Leaver CS","2022","50-59","Cheshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cumbria","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cumbria","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","Outside London","Female","140","[c]","27270","26120"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","Outside London","Male","90","[c]","36870","27570"
"Leaver CS","2022","50-59","Devon","Outside London","Female","65","[c]","30180","27350"
"Leaver CS","2022","50-59","Devon","Outside London","Male","85","[c]","34990","34290"
"Leaver CS","2022","50-59","Dorset and Somerset","Outside London","Female","50","[c]","29380","27130"
"Leaver CS","2022","50-59","Dorset and Somerset","Outside London","Male","60","[c]","32840","27570"
"Leaver CS","2022","50-59","East Anglia","Outside London","Female","155","[c]","34620","27570"
"Leaver CS","2022","50-59","East Anglia","Outside London","Male","160","[c]","36850","27570"
"Leaver CS","2022","50-59","East Wales","Outside London","Female","155","[c]","34490","27570"
"Leaver CS","2022","50-59","East Wales","Outside London","Male","130","[c]","39020","33180"
"Leaver CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Eastern Scotland","Outside London","Female","170","[c]","37460","30040"
"Leaver CS","2022","50-59","Eastern Scotland","Outside London","Male","175","[c]","35700","35000"
"Leaver CS","2022","50-59","Essex","Outside London","Female","75","[c]","33150","29290"
"Leaver CS","2022","50-59","Essex","Outside London","Male","70","[c]","30940","29240"
"Leaver CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","195","[c]","38890","32120"
"Leaver CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","230","[c]","39400","37590"
"Leaver CS","2022","50-59","Greater Manchester","Outside London","Female","170","[c]","34960","27570"
"Leaver CS","2022","50-59","Greater Manchester","Outside London","Male","135","[c]","35680","27570"
"Leaver CS","2022","50-59","Hampshire and Isle of Wight","Outside London","Female","150","[c]","31010","26670"
"Leaver CS","2022","50-59","Hampshire and Isle of Wight","Outside London","Male","175","[c]","33850","27570"
"Leaver CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","40","[c]","29590","27240"
"Leaver CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","50","[c]","29110","27570"
"Leaver CS","2022","50-59","Highlands and Islands","Outside London","Female","30","[c]","26530","22810"
"Leaver CS","2022","50-59","Highlands and Islands","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inner London - East","London","Female","285","[c]","49050","44270"
"Leaver CS","2022","50-59","Inner London - East","London","Male","175","[c]","55440","50610"
"Leaver CS","2022","50-59","Inner London - West","London","Female","290","[c]","52480","50500"
"Leaver CS","2022","50-59","Inner London - West","London","Male","310","[c]","57890","55690"
"Leaver CS","2022","50-59","Kent","Outside London","Female","80","[c]","32800","29290"
"Leaver CS","2022","50-59","Kent","Outside London","Male","80","[c]","36160","30580"
"Leaver CS","2022","50-59","Lancashire","Outside London","Female","165","[c]","29070","26120"
"Leaver CS","2022","50-59","Lancashire","Outside London","Male","80","[c]","30670","26350"
"Leaver CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Female","130","[c]","30870","27570"
"Leaver CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Lincolnshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Lincolnshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Merseyside","Outside London","Female","170","[c]","31180","26160"
"Leaver CS","2022","50-59","Merseyside","Outside London","Male","100","[c]","31200","26160"
"Leaver CS","2022","50-59","North Eastern Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North Eastern Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North Yorkshire","Outside London","Female","45","[c]","32740","27570"
"Leaver CS","2022","50-59","North Yorkshire","Outside London","Male","45","[c]","36720","33300"
"Leaver CS","2022","50-59","Northern Ireland","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northumberland, and Tyne and Wear","Outside London","Female","235","[c]","30850","25800"
