"Status","Year","Ethnicity","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Psychology","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Psychology","Outside London","Heterosexual / straight","30","30","34470","31180"
"In post","2022","Asian","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Psychology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Psychology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Science and Engineering","London","Heterosexual / straight","135","130","39460","38930"
"In post","2022","Asian","Science and Engineering","London","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Science and Engineering","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","Science and Engineering","London","Unknown","30","30","42420","40460"
"In post","2022","Asian","Science and Engineering","Outside London","Heterosexual / straight","310","300","35630","33000"
"In post","2022","Asian","Science and Engineering","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Science and Engineering","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Asian","Science and Engineering","Outside London","Unknown","65","60","43590","40820"
"In post","2022","Asian","Science and Engineering","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","London","Heterosexual / straight","170","170","34120","31060"
"In post","2022","Asian","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","Security","London","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Security","Outside London","Heterosexual / straight","125","125","29560","26090"
"In post","2022","Asian","Security","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Security","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Security","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Asian","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","London","Heterosexual / straight","110","110","45740","42210"
"In post","2022","Asian","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Statistics","London","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Statistics","Outside London","Heterosexual / straight","45","45","37710","36840"
"In post","2022","Asian","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","London","Heterosexual / straight","365","350","42080","37930"
"In post","2022","Asian","Tax","London","LGBO","15","15","[c]","[c]"
"In post","2022","Asian","Tax","London","Undeclared","25","25","[c]","[c]"
"In post","2022","Asian","Tax","London","Unknown","115","110","39170","37930"
"In post","2022","Asian","Tax","Outside London","Heterosexual / straight","1165","1125","30890","27570"
"In post","2022","Asian","Tax","Outside London","LGBO","35","35","27650","24340"
"In post","2022","Asian","Tax","Outside London","Undeclared","55","55","30320","26820"
"In post","2022","Asian","Tax","Outside London","Unknown","190","180","31730","28920"
"In post","2022","Asian","Tax","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","London","Heterosexual / straight","625","620","45250","40600"
"In post","2022","Asian","Unknown","London","LGBO","30","30","[c]","[c]"
"In post","2022","Asian","Unknown","London","Undeclared","30","25","[c]","[c]"
"In post","2022","Asian","Unknown","London","Unknown","35","30","42910","37770"
"In post","2022","Asian","Unknown","Outside London","Heterosexual / straight","630","615","32760","31040"
"In post","2022","Asian","Unknown","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Asian","Unknown","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Asian","Unknown","Outside London","Unknown","45","40","29270","26820"
"In post","2022","Asian","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","London","Heterosexual / straight","90","85","40760","38950"
"In post","2022","Black","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Commercial","London","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Commercial","Outside London","Heterosexual / straight","75","75","34940","32840"
"In post","2022","Black","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Heterosexual / straight","85","85","40020","37320"
"In post","2022","Black","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Communications","London","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Communications","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Black","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Heterosexual / straight","160","145","29910","31060"
"In post","2022","Black","Counter Fraud","London","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Unknown","40","35","31070","31520"
"In post","2022","Black","Counter Fraud","Outside London","Heterosexual / straight","80","70","27230","27570"
"In post","2022","Black","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","London","Heterosexual / straight","290","285","43110","41750"
"In post","2022","Black","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
