"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Office of Rail and Road","Female","5","5","[c]","[c]"
"In post","2022","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scottish Government","Female","110","105","36380","33490"
"In post","2022","Finance","Scottish Government","Male","40","40","34520","32380"
"In post","2022","Finance","The National Archives","Female","5","5","[c]","[c]"
"In post","2022","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","UK Export Finance","Female","25","25","[c]","[c]"
"In post","2022","Finance","UK Export Finance","Male","35","35","50580","43000"
"In post","2022","Finance","UK Statistics Authority","Female","35","30","31990","26550"
"In post","2022","Finance","UK Statistics Authority","Male","20","20","[c]","[c]"
"In post","2022","Finance","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Water Services Regulation Authority","Female","15","15","[c]","[c]"
"In post","2022","Finance","Water Services Regulation Authority","Male","15","15","[c]","[c]"
"In post","2022","Finance","Welsh Government","Female","5","5","[c]","[c]"
"In post","2022","Finance","Welsh Government","Male","5","5","[c]","[c]"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","Female","1350","1190","24830","21300"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","Male","965","940","25640","21300"
"In post","2022","Grants Management","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Attorney General's Departments","Female","185","175","39700","33890"
"In post","2022","Human Resources","Attorney General's Departments","Male","75","75","41630","35340"
"In post","2022","Human Resources","Cabinet Office","Female","775","730","38860","34550"
"In post","2022","Human Resources","Cabinet Office","Male","410","400","41050","37300"
"In post","2022","Human Resources","Chancellor's other departments","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Charity Commission","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Competition and Markets Authority","Female","30","30","[c]","[c]"
"In post","2022","Human Resources","Competition and Markets Authority","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Female","285","270","40360","39580"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Male","100","100","44180","40040"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","Female","55","55","43250","34990"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","Department for Education","Female","125","120","35190","30200"
"In post","2022","Human Resources","Department for Education","Male","40","40","38300","32210"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Female","235","220","40720","37020"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Male","90","90","42650","39550"
"In post","2022","Human Resources","Department for International Trade","Female","90","90","45390","45380"
"In post","2022","Human Resources","Department for International Trade","Male","35","35","42740","36540"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","Female","75","70","39660","33210"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","Male","25","25","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Female","325","300","35220","32070"
"In post","2022","Human Resources","Department for Transport","Male","130","125","36830","33350"
"In post","2022","Human Resources","Department for Work and Pensions","Female","1040","950","35100","31990"
"In post","2022","Human Resources","Department for Work and Pensions","Male","580","565","33670","29530"
"In post","2022","Human Resources","Department of Health and Social Care","Female","330","320","41880","36330"
"In post","2022","Human Resources","Department of Health and Social Care","Male","130","125","41710","36330"
"In post","2022","Human Resources","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Female","30","25","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Female","220","210","43520","37560"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Male","120","120","52560","52460"
"In post","2022","Human Resources","HM Land Registry","Female","75","70","37540","33840"
"In post","2022","Human Resources","HM Land Registry","Male","25","25","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","Female","1155","1060","37530","33370"
"In post","2022","Human Resources","HM Revenue and Customs","Male","615","590","36210","33370"
"In post","2022","Human Resources","HM Treasury","Female","90","85","40350","37900"
"In post","2022","Human Resources","HM Treasury","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Female","1560","1435","31800","26670"
"In post","2022","Human Resources","Ministry of Defence","Male","630","620","34590","30750"
"In post","2022","Human Resources","Ministry of Justice","Female","825","800","40800","36050"
"In post","2022","Human Resources","Ministry of Justice","Male","345","335","42030","38750"
"In post","2022","Human Resources","National Crime Agency","Female","110","100","39960","38210"
"In post","2022","Human Resources","National Crime Agency","Male","65","65","41660","39980"
"In post","2022","Human Resources","Northern Ireland Office","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","35","35","43510","39850"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","30","30","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Female","35","35","40700","37230"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scottish Government","Female","175","165","35150","35000"
"In post","2022","Human Resources","Scottish Government","Male","75","70","38500","39530"
"In post","2022","Human Resources","The National Archives","Female","20","15","[c]","[c]"
"In post","2022","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","Female","20","20","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","Female","115","105","39280","35180"
"In post","2022","Human Resources","UK Statistics Authority","Male","30","30","36440","32450"
"In post","2022","Human Resources","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Female","30","30","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Male","20","20","[c]","[c]"
