"Status","Year","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Office of Qualifications and Examinations Regulation","Male","5","5","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Female","10","10","[c]","[c]"
"In post","2022","Communications","Office of Rail and Road","Male","10","10","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Registers of Scotland","Female","15","15","[c]","[c]"
"In post","2022","Communications","Registers of Scotland","Male","5","5","[c]","[c]"
"In post","2022","Communications","Rural Payments Agency","Female","35","30","33560","31060"
"In post","2022","Communications","Rural Payments Agency","Male","15","15","[c]","[c]"
"In post","2022","Communications","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Serious Fraud Office","Male","5","5","[c]","[c]"
"In post","2022","Communications","Submarine Delivery Agency","Female","5","5","[c]","[c]"
"In post","2022","Communications","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","Male","5","5","[c]","[c]"
"In post","2022","Communications","The National Archives","Female","10","10","[c]","[c]"
"In post","2022","Communications","The National Archives","Male","5","5","[c]","[c]"
"In post","2022","Communications","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","Female","35","35","54520","50500"
"In post","2022","Communications","UK Export Finance","Male","30","30","59000","52500"
"In post","2022","Communications","UK Health Security Agency","Female","60","60","42110","37670"
"In post","2022","Communications","UK Health Security Agency","Male","35","35","46540","42630"
"In post","2022","Communications","UK Hydrographic Office","Female","15","15","[c]","[c]"
"In post","2022","Communications","UK Hydrographic Office","Male","15","10","[c]","[c]"
"In post","2022","Communications","UK Space Agency","Female","5","5","[c]","[c]"
"In post","2022","Communications","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","Female","40","35","38650","36840"
"In post","2022","Communications","UK Statistics Authority","Male","25","25","[c]","[c]"
"In post","2022","Communications","UK Supreme Court","Female","5","5","[c]","[c]"
"In post","2022","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","Female","10","10","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","Male","10","10","[c]","[c]"
"In post","2022","Communications","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","Female","10","10","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","Female","65","60","46370","42240"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","Male","70","65","46800","49700"
"In post","2022","Counter Fraud","Companies House","Female","105","90","24580","22740"
"In post","2022","Counter Fraud","Companies House","Male","65","65","25190","24500"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Female","3925","3390","27370","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Male","2455","2300","27890","27570"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","Female","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","Male","30","30","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","Female","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","Male","35","35","40380","37350"
"In post","2022","Counter Fraud","Government Internal Audit Agency","Female","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","Male","15","15","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Female","4635","4245","33840","33080"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Male","5050","4895","36290","33370"
"In post","2022","Counter Fraud","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","Female","90","90","42660","33770"
"In post","2022","Counter Fraud","Serious Fraud Office","Male","150","145","49230","42270"
"In post","2022","Counter Fraud","The Insolvency Service","Female","100","95","39220","39170"
"In post","2022","Counter Fraud","The Insolvency Service","Male","145","140","39440","38510"
"In post","2022","Counter Fraud","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","Female","1700","1380","22630","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","Male","800","750","22540","21260"
"In post","2022","Debt","Health and Safety Executive","Female","5","5","[c]","[c]"
"In post","2022","Debt","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","Female","2465","2140","24380","21680"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","Male","1830","1755","24300","21250"
"In post","2022","Debt","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Debt Management Office","Male","10","10","[c]","[c]"
"In post","2022","Debt","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Male","40","40","45460","43710"
"In post","2022","Digital, Data & Technology","Animal and Plant Health Agency","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Animal and Plant Health Agency","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Female","515","500","48800","54700"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Male","630","630","51860","54700"
"In post","2022","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Female","15","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Male","45","45","32200","29990"
"In post","2022","Digital, Data & Technology","Charity Commission","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Charity Commission","Male","35","35","33950","29160"
"In post","2022","Digital, Data & Technology","Companies House","Female","75","75","38750","38000"
"In post","2022","Digital, Data & Technology","Companies House","Male","155","155","40180","38000"
"In post","2022","Digital, Data & Technology","Competition and Markets Authority","Female","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Competition and Markets Authority","Male","45","45","58820","58030"
"In post","2022","Digital, Data & Technology","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Commercial Service","Female","50","50","46890","46610"
"In post","2022","Digital, Data & Technology","Crown Commercial Service","Male","80","75","43020","39360"
"In post","2022","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Male","45","45","40840","38600"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","Female","75","75","37900","32420"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","Male","60","60","40220","38180"
"In post","2022","Digital, Data & Technology","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Defence Electronics and Components Agency","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Defence Equipment and Support","Female","140","130","33840","32620"
