"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","70","70","37160","37420"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","55","50","38360","39650"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","EO","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Department for Education","EO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Education","G6/G7","Female","35","35","53330","50130"
"In post","2022","Commercial","Department for Education","G6/G7","Male","30","30","[c]","[c]"
"In post","2022","Commercial","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","SEO/HEO","Female","95","90","35110","36500"
"In post","2022","Commercial","Department for Education","SEO/HEO","Male","70","70","34610","36500"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","EO","Female","20","15","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","EO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","90","80","35300","35900"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","55","50","36140","36620"
"In post","2022","Commercial","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","EO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Transport","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Commercial","Department for Transport","AA/AO","Male","30","25","[c]","[c]"
"In post","2022","Commercial","Department for Transport","EO","Female","45","40","26590","26130"
"In post","2022","Commercial","Department for Transport","EO","Male","25","25","[c]","[c]"
"In post","2022","Commercial","Department for Transport","G6/G7","Female","35","35","59200","55960"
"In post","2022","Commercial","Department for Transport","G6/G7","Male","55","50","60450","59540"
"In post","2022","Commercial","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Transport","SEO/HEO","Female","105","100","36850","38650"
"In post","2022","Commercial","Department for Transport","SEO/HEO","Male","90","90","35990","34710"
"In post","2022","Commercial","Department for Work and Pensions","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","EO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","EO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","EO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","G6/G7","Female","95","95","54690","53360"
"In post","2022","Commercial","Department of Health and Social Care","G6/G7","Male","80","80","57840","53860"
"In post","2022","Commercial","Department of Health and Social Care","SCS level","Female","25","25","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","SEO/HEO","Female","95","90","38200","40650"
"In post","2022","Commercial","Department of Health and Social Care","SEO/HEO","Male","80","80","37750","40650"
"In post","2022","Commercial","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Estyn","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Estyn","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","AA/AO","Female","20","15","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","EO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","EO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","G6/G7","Female","25","20","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","G6/G7","Male","30","30","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","SEO/HEO","Female","35","35","37560","38850"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","HM Land Registry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","EO","Female","20","20","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","EO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Revenue and Customs","SEO/HEO","Female","45","40","38890","40520"
"In post","2022","Commercial","HM Revenue and Customs","SEO/HEO","Male","45","45","36730","33370"
"In post","2022","Commercial","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","HM Treasury","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Ministry of Defence","AA/AO","Female","35","35","21640","21380"
"In post","2022","Commercial","Ministry of Defence","AA/AO","Male","30","30","23570","21170"
"In post","2022","Commercial","Ministry of Defence","EO","Female","185","180","26270","26350"
"In post","2022","Commercial","Ministry of Defence","EO","Male","125","120","26940","26670"
"In post","2022","Commercial","Ministry of Defence","G6/G7","Female","75","70","57600","54670"
"In post","2022","Commercial","Ministry of Defence","G6/G7","Male","135","135","58530","55420"
"In post","2022","Commercial","Ministry of Defence","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Ministry of Defence","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Ministry of Defence","SEO/HEO","Female","515","485","37050","35560"
"In post","2022","Commercial","Ministry of Defence","SEO/HEO","Male","455","445","38280","40000"
"In post","2022","Commercial","Ministry of Defence","Unknown","Female","75","70","38030","37400"
"In post","2022","Commercial","Ministry of Defence","Unknown","Male","90","90","42370","39860"
"In post","2022","Commercial","Ministry of Justice","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Ministry of Justice","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Ministry of Justice","EO","Female","25","25","[c]","[c]"
"In post","2022","Commercial","Ministry of Justice","EO","Male","30","30","26040","25770"
