"Status","Year","Disability","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Gas and Electricity Markets","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Scottish Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Scottish Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Scottish Government","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Scottish Government","Scotland","30","25","[c]","[c]"
"In post","2022","Declared disabled","Asian","Scottish Government","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","The National Archives","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","The National Archives","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","The National Archives","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Statistics Authority","Wales","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Welsh Government","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Welsh Government","Wales","5","5","[c]","[c]"
"In post","2022","Declared disabled","Asian","Welsh Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Attorney General's Departments","London","60","55","41190","31180"
"In post","2022","Declared disabled","Black","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Attorney General's Departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","London","30","30","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","London","55","55","44080","40050"
"In post","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
