"Status","Year","Disability","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","EO","Female","LGBO","125","[c]","26960","27230"
"New entrant CS","2022","Declared disabled","EO","Female","Undeclared","55","[c]","27060","27570"
"New entrant CS","2022","Declared disabled","EO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Male","Heterosexual / straight","330","[c]","27190","27570"
"New entrant CS","2022","Declared disabled","EO","Male","LGBO","105","[c]","27350","27570"
"New entrant CS","2022","Declared disabled","EO","Male","Undeclared","30","[c]","27360","27570"
"New entrant CS","2022","Declared disabled","EO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G7","Female","Heterosexual / straight","95","[c]","53200","53000"
"New entrant CS","2022","Declared disabled","G7","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G7","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G7","Male","Heterosexual / straight","65","[c]","53430","52290"
"New entrant CS","2022","Declared disabled","G7","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G7","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HEO","Female","Heterosexual / straight","255","[c]","32220","32330"
"New entrant CS","2022","Declared disabled","HEO","Female","LGBO","90","[c]","32390","33080"
"New entrant CS","2022","Declared disabled","HEO","Female","Undeclared","30","[c]","32200","32790"
"New entrant CS","2022","Declared disabled","HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HEO","Male","Heterosexual / straight","185","[c]","32570","33000"
"New entrant CS","2022","Declared disabled","HEO","Male","LGBO","65","[c]","32480","32670"
"New entrant CS","2022","Declared disabled","HEO","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO","Female","Heterosexual / straight","120","[c]","39910","39460"
"New entrant CS","2022","Declared disabled","SEO","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO","Male","Heterosexual / straight","75","[c]","39100","39150"
"New entrant CS","2022","Declared disabled","SEO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Female","Heterosexual / straight","710","[c]","28920","26720"
"New entrant CS","2022","Declared disabled","Unknown","Female","LGBO","90","[c]","28890","24800"
"New entrant CS","2022","Declared disabled","Unknown","Female","Undeclared","50","[c]","29620","28200"
"New entrant CS","2022","Declared disabled","Unknown","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Male","Heterosexual / straight","245","[c]","31160","28200"
"New entrant CS","2022","Declared disabled","Unknown","Male","LGBO","30","[c]","28810","28200"
"New entrant CS","2022","Declared disabled","Unknown","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","AA","Female","Heterosexual / straight","815","[c]","20520","20890"
"New entrant CS","2022","Declared non-disabled","AA","Female","LGBO","110","[c]","20710","20890"
"New entrant CS","2022","Declared non-disabled","AA","Female","Undeclared","35","[c]","20120","20890"
"New entrant CS","2022","Declared non-disabled","AA","Female","Unknown","60","[c]","20040","20950"
"New entrant CS","2022","Declared non-disabled","AA","Male","Heterosexual / straight","610","[c]","20970","20890"
"New entrant CS","2022","Declared non-disabled","AA","Male","LGBO","60","[c]","20400","20890"
"New entrant CS","2022","Declared non-disabled","AA","Male","Undeclared","35","[c]","19970","19250"
"New entrant CS","2022","Declared non-disabled","AA","Male","Unknown","50","[c]","18660","17790"
"New entrant CS","2022","Declared non-disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","AO","Female","Heterosexual / straight","5320","[c]","22040","21260"
"New entrant CS","2022","Declared non-disabled","AO","Female","LGBO","495","[c]","22470","21260"
"New entrant CS","2022","Declared non-disabled","AO","Female","Undeclared","295","[c]","22100","21260"
"New entrant CS","2022","Declared non-disabled","AO","Female","Unknown","450","[c]","21410","21300"
"New entrant CS","2022","Declared non-disabled","AO","Male","Heterosexual / straight","4135","[c]","22720","21260"
"New entrant CS","2022","Declared non-disabled","AO","Male","LGBO","375","[c]","21890","21260"
"New entrant CS","2022","Declared non-disabled","AO","Male","Undeclared","165","[c]","22210","21260"
"New entrant CS","2022","Declared non-disabled","AO","Male","Unknown","290","[c]","21270","21300"
"New entrant CS","2022","Declared non-disabled","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","EO","Female","Heterosexual / straight","4290","[c]","27230","27570"
"New entrant CS","2022","Declared non-disabled","EO","Female","LGBO","330","[c]","26800","27230"
"New entrant CS","2022","Declared non-disabled","EO","Female","Undeclared","205","[c]","27000","27230"
"New entrant CS","2022","Declared non-disabled","EO","Female","Unknown","110","[c]","25620","25010"
"New entrant CS","2022","Declared non-disabled","EO","Male","Heterosexual / straight","3140","[c]","27110","27270"
"New entrant CS","2022","Declared non-disabled","EO","Male","LGBO","320","[c]","27030","27230"
"New entrant CS","2022","Declared non-disabled","EO","Male","Undeclared","170","[c]","26730","26950"
"New entrant CS","2022","Declared non-disabled","EO","Male","Unknown","90","[c]","25460","25010"
"New entrant CS","2022","Declared non-disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6","Female","Heterosexual / straight","160","[c]","67020","65280"
"New entrant CS","2022","Declared non-disabled","G6","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6","Male","Heterosexual / straight","210","[c]","67730","65350"
"New entrant CS","2022","Declared non-disabled","G6","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G7","Female","Heterosexual / straight","915","[c]","52990","52080"
"New entrant CS","2022","Declared non-disabled","G7","Female","LGBO","60","[c]","54080","51770"
"New entrant CS","2022","Declared non-disabled","G7","Female","Undeclared","60","[c]","52850","51540"
"New entrant CS","2022","Declared non-disabled","G7","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G7","Male","Heterosexual / straight","860","[c]","54040","53050"
"New entrant CS","2022","Declared non-disabled","G7","Male","LGBO","75","[c]","54700","53370"
"New entrant CS","2022","Declared non-disabled","G7","Male","Undeclared","55","[c]","53320","51710"
"New entrant CS","2022","Declared non-disabled","G7","Male","Unknown","45","[c]","50180","47550"
"New entrant CS","2022","Declared non-disabled","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HEO","Female","Heterosexual / straight","2290","[c]","32530","32330"
"New entrant CS","2022","Declared non-disabled","HEO","Female","LGBO","220","[c]","31970","32000"
"New entrant CS","2022","Declared non-disabled","HEO","Female","Undeclared","140","[c]","32380","32330"
"New entrant CS","2022","Declared non-disabled","HEO","Female","Unknown","120","[c]","30420","29230"
"New entrant CS","2022","Declared non-disabled","HEO","Male","Heterosexual / straight","1965","[c]","32600","33000"
"New entrant CS","2022","Declared non-disabled","HEO","Male","LGBO","225","[c]","32380","32560"
"New entrant CS","2022","Declared non-disabled","HEO","Male","Undeclared","120","[c]","32530","32660"
"New entrant CS","2022","Declared non-disabled","HEO","Male","Unknown","145","[c]","28620","29180"
"New entrant CS","2022","Declared non-disabled","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS level","Female","Heterosexual / straight","70","[c]","89590","86720"
"New entrant CS","2022","Declared non-disabled","SCS level","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS level","Male","Heterosexual / straight","80","[c]","98190","90000"
"New entrant CS","2022","Declared non-disabled","SCS level","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO","Female","Heterosexual / straight","1290","[c]","40320","40000"
"New entrant CS","2022","Declared non-disabled","SEO","Female","LGBO","110","[c]","40190","39660"
"New entrant CS","2022","Declared non-disabled","SEO","Female","Undeclared","90","[c]","39510","39660"
"New entrant CS","2022","Declared non-disabled","SEO","Female","Unknown","35","[c]","38390","38070"
"New entrant CS","2022","Declared non-disabled","SEO","Male","Heterosexual / straight","1100","[c]","40700","40000"
"New entrant CS","2022","Declared non-disabled","SEO","Male","LGBO","95","[c]","40380","40090"
"New entrant CS","2022","Declared non-disabled","SEO","Male","Undeclared","70","[c]","40000","39910"
"New entrant CS","2022","Declared non-disabled","SEO","Male","Unknown","45","[c]","38330","38070"
"New entrant CS","2022","Declared non-disabled","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Heterosexual / straight","2745","[c]","28110","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","LGBO","190","[c]","28080","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Undeclared","100","[c]","28150","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Heterosexual / straight","1010","[c]","31040","27890"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","LGBO","80","[c]","30430","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Undeclared","55","[c]","33760","32590"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AO","Female","Heterosexual / straight","160","[c]","21770","21260"
"New entrant CS","2022","Undeclared","AO","Female","LGBO","40","[c]","21920","21260"
"New entrant CS","2022","Undeclared","AO","Female","Undeclared","50","[c]","21580","21260"
"New entrant CS","2022","Undeclared","AO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AO","Male","Heterosexual / straight","135","[c]","22290","21260"
"New entrant CS","2022","Undeclared","AO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AO","Male","Undeclared","60","[c]","22470","21260"
"New entrant CS","2022","Undeclared","AO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Female","Heterosexual / straight","145","[c]","27200","27570"
"New entrant CS","2022","Undeclared","EO","Female","LGBO","30","[c]","26890","27570"
"New entrant CS","2022","Undeclared","EO","Female","Undeclared","45","[c]","27820","27570"
"New entrant CS","2022","Undeclared","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Male","Heterosexual / straight","125","[c]","27180","27570"
"New entrant CS","2022","Undeclared","EO","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Male","Undeclared","55","[c]","27200","27520"
"New entrant CS","2022","Undeclared","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Female","Heterosexual / straight","85","[c]","32140","31990"
"New entrant CS","2022","Undeclared","HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Female","Undeclared","40","[c]","32450","32560"
"New entrant CS","2022","Undeclared","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Male","Heterosexual / straight","80","[c]","32260","32350"
"New entrant CS","2022","Undeclared","HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Male","Undeclared","55","[c]","32370","32560"
"New entrant CS","2022","Undeclared","HEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Female","Heterosexual / straight","50","[c]","40000","40080"
"New entrant CS","2022","Undeclared","SEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Male","Heterosexual / straight","40","[c]","40800","40050"
"New entrant CS","2022","Undeclared","SEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Male","Undeclared","40","[c]","40810","39660"
"New entrant CS","2022","Undeclared","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","140","[c]","29430","27420"
"New entrant CS","2022","Undeclared","Unknown","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Undeclared","50","[c]","30200","28410"
"New entrant CS","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","55","[c]","31440","28350"
"New entrant CS","2022","Undeclared","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Female","Heterosexual / straight","80","[c]","20480","19810"
"New entrant CS","2022","Unknown","AA","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Female","Unknown","805","[c]","20660","20890"
"New entrant CS","2022","Unknown","AA","Male","Heterosexual / straight","95","[c]","20690","19860"
"New entrant CS","2022","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Male","Unknown","680","[c]","21050","20890"
"New entrant CS","2022","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AO","Female","Heterosexual / straight","405","[c]","21900","21260"
"New entrant CS","2022","Unknown","AO","Female","LGBO","45","[c]","23150","21660"
"New entrant CS","2022","Unknown","AO","Female","Undeclared","30","[c]","21880","21840"
