"Status","Year","Ethnicity","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Outside London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","London","AA/AO","Heterosexual / straight","140","130","25410","25110"
"In post","2022","Undeclared","London","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","London","AA/AO","Undeclared","275","255","25420","25110"
"In post","2022","Undeclared","London","AA/AO","Unknown","110","95","24760","25110"
"In post","2022","Undeclared","London","EO","Heterosexual / straight","300","285","30340","30780"
"In post","2022","Undeclared","London","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","London","EO","Undeclared","580","545","30520","30500"
"In post","2022","Undeclared","London","EO","Unknown","245","220","31070","31060"
"In post","2022","Undeclared","London","G6/G7","Heterosexual / straight","190","185","60930","59150"
"In post","2022","Undeclared","London","G6/G7","LGBO","15","10","[c]","[c]"
"In post","2022","Undeclared","London","G6/G7","Undeclared","810","790","62120","61320"
"In post","2022","Undeclared","London","G6/G7","Unknown","130","125","62270","61950"
"In post","2022","Undeclared","London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","London","SCS level","Undeclared","90","90","87750","79840"
"In post","2022","Undeclared","London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","London","SEO/HEO","Heterosexual / straight","235","230","38870","37930"
"In post","2022","Undeclared","London","SEO/HEO","LGBO","25","20","[c]","[c]"
"In post","2022","Undeclared","London","SEO/HEO","Undeclared","955","925","40180","40050"
"In post","2022","Undeclared","London","SEO/HEO","Unknown","185","170","39990","39000"
"In post","2022","Undeclared","London","Unknown","Heterosexual / straight","35","35","33050","32090"
"In post","2022","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","London","Unknown","Undeclared","65","65","37160","33700"
"In post","2022","Undeclared","Outside London","AA/AO","Heterosexual / straight","660","600","22700","21300"
"In post","2022","Undeclared","Outside London","AA/AO","LGBO","90","80","24580","21840"
"In post","2022","Undeclared","Outside London","AA/AO","Undeclared","2420","2195","22940","21380"
"In post","2022","Undeclared","Outside London","AA/AO","Unknown","930","770","21910","21260"
"In post","2022","Undeclared","Outside London","EO","Heterosexual / straight","675","630","28330","27570"
"In post","2022","Undeclared","Outside London","EO","LGBO","70","65","28810","27570"
"In post","2022","Undeclared","Outside London","EO","Undeclared","2705","2505","27800","27380"
"In post","2022","Undeclared","Outside London","EO","Unknown","985","860","28520","27570"
"In post","2022","Undeclared","Outside London","G6/G7","Heterosexual / straight","155","150","57210","55210"
"In post","2022","Undeclared","Outside London","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","Outside London","G6/G7","Undeclared","1130","1090","58420","55320"
"In post","2022","Undeclared","Outside London","G6/G7","Unknown","370","355","55040","55210"
"In post","2022","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outside London","SCS level","Undeclared","50","50","87100","82160"
"In post","2022","Undeclared","Outside London","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Outside London","SEO/HEO","Heterosexual / straight","525","510","36980","36050"
"In post","2022","Undeclared","Outside London","SEO/HEO","LGBO","50","50","36120","34680"
"In post","2022","Undeclared","Outside London","SEO/HEO","Undeclared","3440","3290","37450","36330"
"In post","2022","Undeclared","Outside London","SEO/HEO","Unknown","725","680","36950","36500"
"In post","2022","Undeclared","Outside London","Unknown","Heterosexual / straight","85","75","30680","28200"
"In post","2022","Undeclared","Outside London","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Outside London","Unknown","Undeclared","370","345","34950","34340"
"In post","2022","Undeclared","Outside London","Unknown","Unknown","10","5","[c]","[c]"
"In post","2022","Undeclared","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","EO","Undeclared","25","25","[c]","[c]"
"In post","2022","Undeclared","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","G6/G7","Undeclared","35","35","59580","60080"
"In post","2022","Undeclared","Overseas","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Overseas","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Overseas","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","SEO/HEO","Undeclared","65","65","38000","34910"
"In post","2022","Undeclared","Overseas","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","London","AA/AO","Heterosexual / straight","105","95","26500","25110"
"In post","2022","Unknown","London","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","London","AA/AO","Undeclared","50","50","25540","24200"
"In post","2022","Unknown","London","AA/AO","Unknown","1730","1660","26590","25330"
"In post","2022","Unknown","London","EO","Heterosexual / straight","140","130","30310","30780"
"In post","2022","Unknown","London","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","London","EO","Undeclared","180","175","28470","27270"
"In post","2022","Unknown","London","EO","Unknown","2440","2375","29860","30010"
"In post","2022","Unknown","London","G6/G7","Heterosexual / straight","200","195","60800","60000"
"In post","2022","Unknown","London","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","London","G6/G7","Undeclared","510","495","58420","54230"
"In post","2022","Unknown","London","G6/G7","Unknown","3910","3830","60750","58760"
"In post","2022","Unknown","London","SCS level","Heterosexual / straight","35","35","91010","92500"
"In post","2022","Unknown","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","London","SCS level","Undeclared","55","55","91730","83010"
"In post","2022","Unknown","London","SCS level","Unknown","530","515","97420","89300"
"In post","2022","Unknown","London","SEO/HEO","Heterosexual / straight","225","215","38470","37930"
"In post","2022","Unknown","London","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","London","SEO/HEO","Undeclared","415","410","37080","35980"
"In post","2022","Unknown","London","SEO/HEO","Unknown","5785","5705","36750","36650"
"In post","2022","Unknown","London","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","London","Unknown","Unknown","370","345","32800","29400"
"In post","2022","Unknown","Outside London","AA/AO","Heterosexual / straight","950","835","22940","21830"
"In post","2022","Unknown","Outside London","AA/AO","LGBO","65","60","24140","22000"
"In post","2022","Unknown","Outside London","AA/AO","Undeclared","340","305","23060","21830"
"In post","2022","Unknown","Outside London","AA/AO","Unknown","19525","18110","22450","21260"
"In post","2022","Unknown","Outside London","EO","Heterosexual / straight","570","530","27720","27570"
"In post","2022","Unknown","Outside London","EO","LGBO","40","40","28710","27570"
"In post","2022","Unknown","Outside London","EO","Undeclared","225","215","27510","26820"
"In post","2022","Unknown","Outside London","EO","Unknown","12255","11655","27630","26820"
"In post","2022","Unknown","Outside London","G6/G7","Heterosexual / straight","265","250","58570","55210"
"In post","2022","Unknown","Outside London","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Outside London","G6/G7","Undeclared","270","255","55660","53360"
"In post","2022","Unknown","Outside London","G6/G7","Unknown","3650","3535","58800","55610"
"In post","2022","Unknown","Outside London","SCS level","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outside London","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Outside London","SCS level","Unknown","255","245","96100","86790"
"In post","2022","Unknown","Outside London","SEO/HEO","Heterosexual / straight","670","635","36780","35980"
"In post","2022","Unknown","Outside London","SEO/HEO","LGBO","40","40","38110","37910"
