"Status","Year","Age","Disability","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Declared disabled","Digital, Data & Technology","Male","225","225","39180","36130"
"In post","2022","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Finance","Female","85","75","39670","35310"
"In post","2022","30-39","Declared disabled","Finance","Male","85","85","40020","35670"
"In post","2022","30-39","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Grants Management","Female","10","10","[c]","[c]"
"In post","2022","30-39","Declared disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Human Resources","Female","195","185","38130","33370"
"In post","2022","30-39","Declared disabled","Human Resources","Male","80","80","37590","33370"
"In post","2022","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Internal Audit","Female","10","10","[c]","[c]"
"In post","2022","30-39","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Legal","Female","120","110","44720","48080"
"In post","2022","30-39","Declared disabled","Legal","Male","70","70","47130","50880"
"In post","2022","30-39","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","No function","Female","3120","2865","30990","27570"
"In post","2022","30-39","Declared disabled","No function","Male","2060","2020","31870","27570"
"In post","2022","30-39","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Project Delivery","Female","285","265","39280","37170"
"In post","2022","30-39","Declared disabled","Project Delivery","Male","225","225","40380","37570"
"In post","2022","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Property","Female","45","45","35200","33300"
"In post","2022","30-39","Declared disabled","Property","Male","50","50","32420","29190"
"In post","2022","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Security","Female","45","45","33650","31180"
"In post","2022","30-39","Declared disabled","Security","Male","90","90","35290","34000"
"In post","2022","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Unknown","Female","680","635","34030","30820"
"In post","2022","30-39","Declared disabled","Unknown","Male","505","500","34150","30020"
"In post","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Analysis","Female","750","705","46380","43690"
"In post","2022","30-39","Declared non-disabled","Analysis","Male","815","805","46800","45250"
"In post","2022","30-39","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Commercial","Female","490","465","39060","37100"
"In post","2022","30-39","Declared non-disabled","Commercial","Male","390","385","41900","40000"
"In post","2022","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Communications","Female","880","830","37810","33370"
"In post","2022","30-39","Declared non-disabled","Communications","Male","725","720","36060","33250"
"In post","2022","30-39","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Counter Fraud","Female","1045","970","31660","27570"
"In post","2022","30-39","Declared non-disabled","Counter Fraud","Male","1040","1035","34200","32930"
"In post","2022","30-39","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Debt","Female","440","370","23510","21260"
"In post","2022","30-39","Declared non-disabled","Debt","Male","340","335","23170","21260"
"In post","2022","30-39","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Digital, Data & Technology","Female","1385","1320","40650","38300"
"In post","2022","30-39","Declared non-disabled","Digital, Data & Technology","Male","2020","2005","42080","39650"
"In post","2022","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Finance","Female","895","820","38760","35310"
"In post","2022","30-39","Declared non-disabled","Finance","Male","760","755","42420","40000"
"In post","2022","30-39","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Grants Management","Female","250","220","24100","21300"
"In post","2022","30-39","Declared non-disabled","Grants Management","Male","165","165","23820","21300"
"In post","2022","30-39","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Human Resources","Female","1240","1160","36820","33080"
"In post","2022","30-39","Declared non-disabled","Human Resources","Male","545","540","37740","33460"
"In post","2022","30-39","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Internal Audit","Female","55","50","41340","40440"
"In post","2022","30-39","Declared non-disabled","Internal Audit","Male","35","35","44080","42510"
"In post","2022","30-39","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Legal","Female","1305","1210","47870","50850"
"In post","2022","30-39","Declared non-disabled","Legal","Male","690","680","48650","50500"
"In post","2022","30-39","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","No function","Female","21770","19755","32270","27570"
"In post","2022","30-39","Declared non-disabled","No function","Male","17095","16915","33900","30140"
"In post","2022","30-39","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Project Delivery","Female","2035","1905","40590","38070"
"In post","2022","30-39","Declared non-disabled","Project Delivery","Male","2215","2210","41360","40000"
"In post","2022","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Property","Female","490","460","36830","33370"
"In post","2022","30-39","Declared non-disabled","Property","Male","500","500","38010","35900"
"In post","2022","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Security","Female","410","400","34800","33300"
"In post","2022","30-39","Declared non-disabled","Security","Male","875","870","33850","33200"
"In post","2022","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Female","6545","6005","34230","30820"
"In post","2022","30-39","Declared non-disabled","Unknown","Male","5195","5145","34810","30820"
"In post","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Analysis","Female","45","40","44880","42890"
"In post","2022","30-39","Undeclared","Analysis","Male","40","40","48320","51350"
"In post","2022","30-39","Undeclared","Commercial","Female","25","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Commercial","Male","35","35","40320","40600"
"In post","2022","30-39","Undeclared","Communications","Female","50","45","38950","36520"
"In post","2022","30-39","Undeclared","Communications","Male","60","60","32570","30930"
"In post","2022","30-39","Undeclared","Counter Fraud","Female","65","60","32100","28430"
"In post","2022","30-39","Undeclared","Counter Fraud","Male","85","85","34520","32530"
"In post","2022","30-39","Undeclared","Debt","Female","40","30","22650","21260"
"In post","2022","30-39","Undeclared","Debt","Male","35","30","22760","21260"
"In post","2022","30-39","Undeclared","Digital, Data & Technology","Female","90","85","40590","36050"
"In post","2022","30-39","Undeclared","Digital, Data & Technology","Male","170","170","41930","40000"
"In post","2022","30-39","Undeclared","Finance","Female","50","50","40700","35900"
"In post","2022","30-39","Undeclared","Finance","Male","60","60","44010","41880"
"In post","2022","30-39","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Grants Management","Male","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Human Resources","Female","80","75","37460","33950"
"In post","2022","30-39","Undeclared","Human Resources","Male","35","35","35260","33370"
"In post","2022","30-39","Undeclared","Internal Audit","Female","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Legal","Female","40","40","51520","53490"
"In post","2022","30-39","Undeclared","Legal","Male","25","25","[c]","[c]"
"In post","2022","30-39","Undeclared","No function","Female","1640","1485","31550","27570"
"In post","2022","30-39","Undeclared","No function","Male","1515","1500","33410","30190"
"In post","2022","30-39","Undeclared","Project Delivery","Female","95","90","40550","40000"
"In post","2022","30-39","Undeclared","Project Delivery","Male","145","140","41870","40520"
"In post","2022","30-39","Undeclared","Property","Female","35","30","34020","33000"
"In post","2022","30-39","Undeclared","Property","Male","40","40","38120","33300"
"In post","2022","30-39","Undeclared","Security","Female","30","30","[c]","[c]"
"In post","2022","30-39","Undeclared","Security","Male","95","95","36260","38200"
"In post","2022","30-39","Undeclared","Unknown","Female","270","250","35400","30820"
"In post","2022","30-39","Undeclared","Unknown","Male","265","265","37000","33300"
"In post","2022","30-39","Unknown","Analysis","Female","240","225","44550","40650"
"In post","2022","30-39","Unknown","Analysis","Male","280","275","45250","40650"
"In post","2022","30-39","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Commercial","Female","300","290","50490","49700"
"In post","2022","30-39","Unknown","Commercial","Male","280","280","53760","53360"
"In post","2022","30-39","Unknown","Communications","Female","405","385","37610","33370"
"In post","2022","30-39","Unknown","Communications","Male","445","440","34030","31210"
"In post","2022","30-39","Unknown","Counter Fraud","Female","310","295","31160","27570"
"In post","2022","30-39","Unknown","Counter Fraud","Male","405","405","33090","31020"
"In post","2022","30-39","Unknown","Debt","Female","180","160","22500","21250"
"In post","2022","30-39","Unknown","Debt","Male","155","150","23200","21250"
"In post","2022","30-39","Unknown","Digital, Data & Technology","Female","415","400","43070","40520"
"In post","2022","30-39","Unknown","Digital, Data & Technology","Male","785","785","42570","39090"
"In post","2022","30-39","Unknown","Finance","Female","320","300","38460","36640"
"In post","2022","30-39","Unknown","Finance","Male","260","260","40780","38300"
"In post","2022","30-39","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Human Resources","Female","310","290","36400","32560"
"In post","2022","30-39","Unknown","Human Resources","Male","150","150","35320","32980"
"In post","2022","30-39","Unknown","Internal Audit","Female","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Internal Audit","Male","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Legal","Female","425","405","44160","48080"
"In post","2022","30-39","Unknown","Legal","Male","210","205","47290","48080"
"In post","2022","30-39","Unknown","No function","Female","6445","5950","32440","28840"
"In post","2022","30-39","Unknown","No function","Male","5730","5660","33250","30520"
"In post","2022","30-39","Unknown","Project Delivery","Female","490","470","43490","40520"
"In post","2022","30-39","Unknown","Project Delivery","Male","540","540","43130","40520"
"In post","2022","30-39","Unknown","Property","Female","160","150","31900","27340"
"In post","2022","30-39","Unknown","Property","Male","230","230","34140","31050"
"In post","2022","30-39","Unknown","Security","Female","115","115","34660","33300"
"In post","2022","30-39","Unknown","Security","Male","420","420","32950","33000"
"In post","2022","30-39","Unknown","Unknown","Female","1965","1865","36360","31540"
"In post","2022","30-39","Unknown","Unknown","Male","2065","2050","36750","32700"
"In post","2022","40-49","Declared disabled","Analysis","Female","80","75","47630","42770"
"In post","2022","40-49","Declared disabled","Analysis","Male","70","65","49520","44500"
"In post","2022","40-49","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Commercial","Female","70","65","39340","38980"
"In post","2022","40-49","Declared disabled","Commercial","Male","50","50","43310","41240"
"In post","2022","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Communications","Female","75","70","38380","33530"
"In post","2022","40-49","Declared disabled","Communications","Male","75","75","35370","33370"
"In post","2022","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Counter Fraud","Female","255","225","30350","27570"
"In post","2022","40-49","Declared disabled","Counter Fraud","Male","170","165","31340","27570"
