"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data and Technology","South West (England)","Unknown","25","25","37940","38020"
"In post","2022","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","G7","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Wales","AO","100","100","22330","21840"
"In post","2022","Digital, Data and Technology","Wales","EO","465","450","27630","26700"
"In post","2022","Digital, Data and Technology","Wales","G6","75","75","68100","64520"
"In post","2022","Digital, Data and Technology","Wales","G7","390","385","56210","52650"
"In post","2022","Digital, Data and Technology","Wales","HEO","520","505","34560","33350"
"In post","2022","Digital, Data and Technology","Wales","SCS level","15","15","84350","78420"
"In post","2022","Digital, Data and Technology","Wales","SEO","650","635","43230","42090"
"In post","2022","Digital, Data and Technology","West Midlands (England)","AO","65","60","21410","21170"
"In post","2022","Digital, Data and Technology","West Midlands (England)","EO","215","210","26950","26670"
"In post","2022","Digital, Data and Technology","West Midlands (England)","G6","75","75","67230","67910"
"In post","2022","Digital, Data and Technology","West Midlands (England)","G7","245","240","53400","54080"
"In post","2022","Digital, Data and Technology","West Midlands (England)","HEO","280","270","32730","33080"
"In post","2022","Digital, Data and Technology","West Midlands (England)","SCS level","25","25","82290","77390"
"In post","2022","Digital, Data and Technology","West Midlands (England)","SEO","305","295","39760","40180"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","AO","20","20","21270","21250"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","EO","250","235","27180","26820"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","G6","150","145","66360","65860"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","G7","440","430","53790","53070"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","HEO","310","295","32410","32570"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","SCS level","15","15","84040","79720"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","SEO","390","380","39470","39170"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Economics","London","AO","35","35","24130","23170"
"In post","2022","Economics","London","EO","105","105","27440","27680"
"In post","2022","Economics","London","G6","200","190","70850","69240"
"In post","2022","Economics","London","G7","540","525","56950","55730"
"In post","2022","Economics","London","HEO","570","570","34580","34000"
"In post","2022","Economics","London","SCS level","80","80","93020","81760"
"In post","2022","Economics","London","SEO","105","105","42450","42670"
"In post","2022","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","HEO","10","10","31280","30710"
"In post","2022","Economics","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North West (England)","EO","10","10","[c]","[c]"
"In post","2022","Economics","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North West (England)","G7","15","15","54160","55210"
"In post","2022","Economics","North West (England)","HEO","25","25","33350","33370"
"In post","2022","Economics","North West (England)","SEO","10","10","40140","40350"
"In post","2022","Economics","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Overseas","G6","10","10","66190","66150"
"In post","2022","Economics","Overseas","G7","20","20","54780","55060"
"In post","2022","Economics","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Scotland","G7","20","20","52710","53530"
"In post","2022","Economics","Scotland","HEO","5","5","[c]","[c]"
"In post","2022","Economics","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Scotland","SEO","5","5","[c]","[c]"
"In post","2022","Economics","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South East (England)","G7","5","5","[c]","[c]"
"In post","2022","Economics","South East (England)","HEO","10","10","[c]","[c]"
"In post","2022","Economics","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South West (England)","G7","5","5","[c]","[c]"
"In post","2022","Economics","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Wales","AO","35","35","20270","19860"
"In post","2022","Economics","Wales","EO","20","20","25440","23880"
"In post","2022","Economics","Wales","G6","10","10","[c]","[c]"
"In post","2022","Economics","Wales","G7","40","40","54700","51210"
"In post","2022","Economics","Wales","HEO","55","55","32000","30710"
"In post","2022","Economics","Wales","SCS level","5","5","[c]","[c]"
"In post","2022","Economics","Wales","SEO","15","15","40030","39300"
"In post","2022","Economics","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2022","Economics","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","Economics","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Yorkshire and The Humber","G7","15","15","52630","52150"
"In post","2022","Economics","Yorkshire and The Humber","HEO","15","15","31890","31000"
"In post","2022","Economics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","AO","45","40","21680","21380"
"In post","2022","Finance","East Midlands (England)","EO","90","85","26700","26630"
"In post","2022","Finance","East Midlands (England)","G6","15","15","66230","66610"
"In post","2022","Finance","East Midlands (England)","G7","35","35","53210","53790"
"In post","2022","Finance","East Midlands (England)","HEO","80","80","33150","33300"
"In post","2022","Finance","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","SEO","60","55","40390","40130"
"In post","2022","Finance","East of England","AO","60","50","21840","21380"
"In post","2022","Finance","East of England","EO","125","120","27280","26670"
"In post","2022","Finance","East of England","G6","15","15","66990","67570"
"In post","2022","Finance","East of England","G7","55","55","55550","55080"
"In post","2022","Finance","East of England","HEO","135","130","34390","33300"
"In post","2022","Finance","East of England","SCS level","10","10","82130","77950"
"In post","2022","Finance","East of England","SEO","100","100","41810","40910"
"In post","2022","Finance","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","AO","80","80","24930","25010"
"In post","2022","Finance","London","EO","340","335","29430","29620"
"In post","2022","Finance","London","G6","330","320","70030","69240"
"In post","2022","Finance","London","G7","680","665","57760","57460"
"In post","2022","Finance","London","HEO","570","560","36180","35990"
"In post","2022","Finance","London","SCS level","175","170","88630","80790"
"In post","2022","Finance","London","SEO","735","720","43810","43240"
"In post","2022","Finance","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","AO","20","15","21420","21280"
"In post","2022","Finance","North East (England)","EO","95","85","26820","26820"
"In post","2022","Finance","North East (England)","G6","40","40","66760","67160"
"In post","2022","Finance","North East (England)","G7","120","120","53270","53010"
"In post","2022","Finance","North East (England)","HEO","165","160","31990","31990"
"In post","2022","Finance","North East (England)","SCS level","10","10","[c]","[c]"
"In post","2022","Finance","North East (England)","SEO","165","160","38600","40180"
"In post","2022","Finance","North West (England)","AA","5","5","[c]","[c]"
"In post","2022","Finance","North West (England)","AO","190","160","21280","21260"
"In post","2022","Finance","North West (England)","EO","205","195","26740","26820"
"In post","2022","Finance","North West (England)","G6","60","60","65790","66240"
"In post","2022","Finance","North West (England)","G7","205","195","53010","52530"
"In post","2022","Finance","North West (England)","HEO","260","250","32240","31990"
"In post","2022","Finance","North West (England)","SCS level","15","15","82670","75900"
"In post","2022","Finance","North West (England)","SEO","305","295","38660","37450"
"In post","2022","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","EO","20","20","28230","28840"
"In post","2022","Finance","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2022","Finance","Northern Ireland","HEO","20","20","34660","34380"
"In post","2022","Finance","Northern Ireland","SEO","15","15","43810","45480"
"In post","2022","Finance","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","EO","20","20","27560","26670"
"In post","2022","Finance","Overseas","G6","5","5","[c]","[c]"
"In post","2022","Finance","Overseas","G7","5","5","[c]","[c]"
