"Status","Year","Age","Disability","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Declared non-disabled","Unknown","AA/AO","45","40","22930","22820"
"In post","2022","50-59","Declared non-disabled","Unknown","EO","75","75","28860","27570"
"In post","2022","50-59","Declared non-disabled","Unknown","G6/G7","25","25","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","SEO/HEO","70","65","37720","36460"
"In post","2022","50-59","Declared non-disabled","Unknown","Unknown","25","20","[c]","[c]"
"In post","2022","50-59","Undeclared","London","AA/AO","335","320","27960","25750"
"In post","2022","50-59","Undeclared","London","EO","360","345","31260","31020"
"In post","2022","50-59","Undeclared","London","G6/G7","355","350","64140","63070"
"In post","2022","50-59","Undeclared","London","SCS level","50","50","89940","84250"
"In post","2022","50-59","Undeclared","London","SEO/HEO","470","465","41120","40000"
"In post","2022","50-59","Undeclared","London","Unknown","35","35","35510","33700"
"In post","2022","50-59","Undeclared","Outside London","AA/AO","3055","2795","25070","21960"
"In post","2022","50-59","Undeclared","Outside London","EO","2055","1940","28600","27570"
"In post","2022","50-59","Undeclared","Outside London","G6/G7","570","560","59320","56170"
"In post","2022","50-59","Undeclared","Outside London","SCS level","35","35","88490","80130"
"In post","2022","50-59","Undeclared","Outside London","SEO/HEO","2160","2095","38290","37280"
"In post","2022","50-59","Undeclared","Outside London","Unknown","240","225","33850","30480"
"In post","2022","50-59","Undeclared","Overseas","EO","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","EO","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","London","AA/AO","370","350","25990","25330"
"In post","2022","50-59","Unknown","London","EO","585","560","31140","31020"
"In post","2022","50-59","Unknown","London","G6/G7","1060","1035","64080","62280"
"In post","2022","50-59","Unknown","London","SCS level","260","255","107340","100740"
"In post","2022","50-59","Unknown","London","SEO/HEO","1000","975","40930","40650"
"In post","2022","50-59","Unknown","London","Unknown","65","60","33860","33700"
"In post","2022","50-59","Unknown","Outside London","AA/AO","4455","4000","22650","21680"
"In post","2022","50-59","Unknown","Outside London","EO","3450","3235","29710","28000"
"In post","2022","50-59","Unknown","Outside London","G6/G7","1915","1870","60610","58170"
"In post","2022","50-59","Unknown","Outside London","SCS level","190","185","102810","96460"
"In post","2022","50-59","Unknown","Outside London","SEO/HEO","3365","3240","38500","38160"
"In post","2022","50-59","Unknown","Outside London","Unknown","700","625","30840","28200"
"In post","2022","50-59","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Overseas","EO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Overseas","G6/G7","60","60","64140","63200"
"In post","2022","50-59","Unknown","Overseas","SCS level","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Overseas","SEO/HEO","85","85","47440","46600"
"In post","2022","50-59","Unknown","Overseas","Unknown","40","40","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","G6/G7","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","SEO/HEO","30","30","42490","44220"
"In post","2022","50-59","Unknown","Unknown","Unknown","495","490","42320","37300"
"In post","2022","60-64","Declared disabled","London","AA/AO","220","195","24860","24770"
"In post","2022","60-64","Declared disabled","London","EO","280","250","30720","31060"
"In post","2022","60-64","Declared disabled","London","G6/G7","105","90","63770","62590"
"In post","2022","60-64","Declared disabled","London","SCS level","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","London","SEO/HEO","185","165","41180","40170"
"In post","2022","60-64","Declared disabled","London","Unknown","55","55","35110","33900"
"In post","2022","60-64","Declared disabled","Outside London","AA/AO","2125","1680","21810","21260"
"In post","2022","60-64","Declared disabled","Outside London","EO","1620","1255","27820","27570"
"In post","2022","60-64","Declared disabled","Outside London","G6/G7","235","200","59520","57250"
"In post","2022","60-64","Declared disabled","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Outside London","SEO/HEO","865","715","37230","35980"
"In post","2022","60-64","Declared disabled","Outside London","Unknown","375","325","31370","28200"
"In post","2022","60-64","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","EO","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","London","AA/AO","915","815","25130","25110"
"In post","2022","60-64","Declared non-disabled","London","EO","1160","1010","30690","30780"
"In post","2022","60-64","Declared non-disabled","London","G6/G7","750","670","64840","63640"
"In post","2022","60-64","Declared non-disabled","London","SCS level","160","150","102770","92720"
"In post","2022","60-64","Declared non-disabled","London","SEO/HEO","1070","970","40940","40500"
"In post","2022","60-64","Declared non-disabled","London","Unknown","115","105","37050","33700"
"In post","2022","60-64","Declared non-disabled","Outside London","AA/AO","8485","6860","21950","21260"
"In post","2022","60-64","Declared non-disabled","Outside London","EO","6540","5150","27780","27570"
"In post","2022","60-64","Declared non-disabled","Outside London","G6/G7","1695","1485","60410","58250"
"In post","2022","60-64","Declared non-disabled","Outside London","SCS level","110","100","100360","93050"
"In post","2022","60-64","Declared non-disabled","Outside London","SEO/HEO","4845","4090","37830","36130"
"In post","2022","60-64","Declared non-disabled","Outside London","Unknown","875","760","31820","28200"
"In post","2022","60-64","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Overseas","EO","15","15","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Overseas","G6/G7","40","40","65480","65600"
"In post","2022","60-64","Declared non-disabled","Overseas","SCS level","25","25","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Overseas","SEO/HEO","50","50","41230","40580"
"In post","2022","60-64","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","AA/AO","25","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","EO","25","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","SEO/HEO","15","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","London","AA/AO","135","115","26540","25630"
"In post","2022","60-64","Undeclared","London","EO","85","75","31180","31020"
"In post","2022","60-64","Undeclared","London","G6/G7","60","55","66280","65120"
"In post","2022","60-64","Undeclared","London","SCS level","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","London","SEO/HEO","95","85","41090","40910"
"In post","2022","60-64","Undeclared","London","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Outside London","AA/AO","1075","850","23860","21830"
"In post","2022","60-64","Undeclared","Outside London","EO","600","485","28410","27570"
"In post","2022","60-64","Undeclared","Outside London","G6/G7","110","95","60550","58250"
"In post","2022","60-64","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Outside London","SEO/HEO","515","440","37690","36480"
"In post","2022","60-64","Undeclared","Outside London","Unknown","70","60","33640","32700"
"In post","2022","60-64","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","London","AA/AO","135","120","25910","25220"
"In post","2022","60-64","Unknown","London","EO","130","115","31130","31020"
"In post","2022","60-64","Unknown","London","G6/G7","175","165","64200","62260"
"In post","2022","60-64","Unknown","London","SCS level","40","35","123550","114100"
"In post","2022","60-64","Unknown","London","SEO/HEO","235","215","41400","40910"
"In post","2022","60-64","Unknown","London","Unknown","45","40","35820","33820"
"In post","2022","60-64","Unknown","Outside London","AA/AO","1655","1345","22060","21550"
"In post","2022","60-64","Unknown","Outside London","EO","840","670","29710","28920"
"In post","2022","60-64","Unknown","Outside London","G6/G7","305","275","60950","58390"
"In post","2022","60-64","Unknown","Outside London","SCS level","40","40","109390","114000"
"In post","2022","60-64","Unknown","Outside London","SEO/HEO","750","625","39110","39180"
"In post","2022","60-64","Unknown","Outside London","Unknown","230","195","30030","28200"
"In post","2022","60-64","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Unknown","120","120","39670","37300"
"In post","2022","65+","Declared disabled","London","AA/AO","105","85","24910","25110"
"In post","2022","65+","Declared disabled","London","EO","100","80","30300","30750"
"In post","2022","65+","Declared disabled","London","G6/G7","35","30","65700","64670"
"In post","2022","65+","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","London","SEO/HEO","65","55","42010","40910"
"In post","2022","65+","Declared disabled","London","Unknown","25","20","[c]","[c]"
"In post","2022","65+","Declared disabled","Outside London","AA/AO","685","515","21490","21260"
"In post","2022","65+","Declared disabled","Outside London","EO","460","335","27890","27570"
"In post","2022","65+","Declared disabled","Outside London","G6/G7","40","35","60720","59670"
"In post","2022","65+","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Outside London","SEO/HEO","235","175","37540","35980"
"In post","2022","65+","Declared disabled","Outside London","Unknown","110","80","32030","28200"
"In post","2022","65+","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","London","AA/AO","595","500","24660","24560"
"In post","2022","65+","Declared non-disabled","London","EO","415","335","30640","31020"
