"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Shropshire and Staffordshire","SEO","35","35","39830","40180"
"In post","2022","20-29","Shropshire and Staffordshire","Unknown","75","75","25980","24090"
"In post","2022","20-29","South Yorkshire","AA","65","60","20800","20890"
"In post","2022","20-29","South Yorkshire","AO","485","470","22710","21680"
"In post","2022","20-29","South Yorkshire","EO","460","455","26250","25000"
"In post","2022","20-29","South Yorkshire","G6","5","5","[c]","[c]"
"In post","2022","20-29","South Yorkshire","G7","45","45","50970","49860"
"In post","2022","20-29","South Yorkshire","HEO","220","220","31030","30820"
"In post","2022","20-29","South Yorkshire","SEO","115","115","37850","36500"
"In post","2022","20-29","South Yorkshire","Unknown","95","95","25550","24090"
"In post","2022","20-29","Southern Scotland","AA","25","20","21750","21640"
"In post","2022","20-29","Southern Scotland","AO","380","370","22120","21250"
"In post","2022","20-29","Southern Scotland","EO","260","255","26540","27230"
"In post","2022","20-29","Southern Scotland","G7","15","15","48420","48500"
"In post","2022","20-29","Southern Scotland","HEO","85","85","33050","33720"
"In post","2022","20-29","Southern Scotland","SEO","40","40","39610","41140"
"In post","2022","20-29","Surrey, East and West Sussex","AA","50","50","22350","21790"
"In post","2022","20-29","Surrey, East and West Sussex","AO","500","490","26060","24370"
"In post","2022","20-29","Surrey, East and West Sussex","EO","380","380","27600","27570"
"In post","2022","20-29","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Surrey, East and West Sussex","G7","10","10","54130","53050"
"In post","2022","20-29","Surrey, East and West Sussex","HEO","100","100","33020","32560"
"In post","2022","20-29","Surrey, East and West Sussex","SEO","30","30","39620","39320"
"In post","2022","20-29","Surrey, East and West Sussex","Unknown","115","115","26050","24090"
"In post","2022","20-29","Tees Valley and Durham","AA","90","85","20550","20890"
"In post","2022","20-29","Tees Valley and Durham","AO","705","685","23010","22600"
"In post","2022","20-29","Tees Valley and Durham","EO","295","290","26520","27130"
"In post","2022","20-29","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Tees Valley and Durham","G7","25","25","50270","49860"
"In post","2022","20-29","Tees Valley and Durham","HEO","120","120","30230","30090"
"In post","2022","20-29","Tees Valley and Durham","SEO","45","45","36610","36500"
"In post","2022","20-29","Tees Valley and Durham","Unknown","100","100","24930","23170"
"In post","2022","20-29","Unknown","AA","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","AO","25","25","21590","21260"
"In post","2022","20-29","Unknown","EO","100","100","27870","27570"
"In post","2022","20-29","Unknown","G7","15","15","53970","54700"
"In post","2022","20-29","Unknown","HEO","255","255","30400","29250"
"In post","2022","20-29","Unknown","SEO","20","20","39720","40600"
"In post","2022","20-29","Unknown","Unknown","380","380","28260","28980"
"In post","2022","20-29","West Central Scotland","AA","360","350","21280","21050"
"In post","2022","20-29","West Central Scotland","AO","1015","985","22570","21260"
"In post","2022","20-29","West Central Scotland","EO","840","830","27070","27230"
"In post","2022","20-29","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","West Central Scotland","G7","50","50","51060","49860"
"In post","2022","20-29","West Central Scotland","HEO","515","510","32460","32000"
"In post","2022","20-29","West Central Scotland","SEO","175","170","41390","40810"
"In post","2022","20-29","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","West Midlands","AA","50","45","19470","19200"
"In post","2022","20-29","West Midlands","AO","1135","1095","21510","21250"
"In post","2022","20-29","West Midlands","EO","1140","1125","26710","26820"
"In post","2022","20-29","West Midlands","G6","5","5","[c]","[c]"
"In post","2022","20-29","West Midlands","G7","100","100","51820","50430"
"In post","2022","20-29","West Midlands","HEO","580","575","31540","31000"
"In post","2022","20-29","West Midlands","SEO","190","190","37900","36570"
"In post","2022","20-29","West Midlands","Unknown","175","165","24800","23170"
"In post","2022","20-29","West Wales and The Valleys","AA","195","185","18600","18310"
"In post","2022","20-29","West Wales and The Valleys","AO","935","900","22060","21840"
"In post","2022","20-29","West Wales and The Valleys","EO","545","535","27240","27570"
"In post","2022","20-29","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","West Wales and The Valleys","HEO","135","135","33040","31990"
"In post","2022","20-29","West Wales and The Valleys","SEO","30","30","42040","40210"
"In post","2022","20-29","West Wales and The Valleys","Unknown","135","135","24030","23170"
"In post","2022","20-29","West Yorkshire","AA","95","90","20660","20890"
"In post","2022","20-29","West Yorkshire","AO","1290","1245","22270","21260"
"In post","2022","20-29","West Yorkshire","EO","1205","1195","26810","26820"
"In post","2022","20-29","West Yorkshire","G6","20","20","64850","64000"
"In post","2022","20-29","West Yorkshire","G7","145","145","51490","49710"
"In post","2022","20-29","West Yorkshire","HEO","680","675","31630","31990"
"In post","2022","20-29","West Yorkshire","SEO","240","240","37980","36820"
"In post","2022","20-29","West Yorkshire","Unknown","165","165","24770","23550"
"In post","2022","30-39","Bedfordshire and Hertfordshire","AA","30","30","21780","21790"
"In post","2022","30-39","Bedfordshire and Hertfordshire","AO","190","180","27270","28140"
"In post","2022","30-39","Bedfordshire and Hertfordshire","EO","270","260","28950","29290"
"In post","2022","30-39","Bedfordshire and Hertfordshire","G6","10","10","65760","66680"
"In post","2022","30-39","Bedfordshire and Hertfordshire","G7","65","65","56610","55300"
"In post","2022","30-39","Bedfordshire and Hertfordshire","HEO","135","130","34050","33300"
"In post","2022","30-39","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Bedfordshire and Hertfordshire","SEO","100","100","42910","41730"
"In post","2022","30-39","Bedfordshire and Hertfordshire","Unknown","95","85","28860","27410"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","AA","65","60","21300","21790"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","AO","620","600","28340","28140"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","EO","440","415","29660","28660"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","G6","15","15","68520","68200"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","G7","110","110","55510","54210"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","HEO","265","255","34790","33390"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","SCS level","10","5","[c]","[c]"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","SEO","215","210","41220","40580"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","150","140","29720","30210"
"In post","2022","30-39","Cheshire","AA","20","20","20790","20890"
"In post","2022","30-39","Cheshire","AO","230","215","23330","21340"
"In post","2022","30-39","Cheshire","EO","330","320","30810","30640"
"In post","2022","30-39","Cheshire","G6","10","10","[c]","[c]"
"In post","2022","30-39","Cheshire","G7","45","40","52710","49170"
"In post","2022","30-39","Cheshire","HEO","175","170","35690","36740"
"In post","2022","30-39","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Cheshire","SEO","85","85","42220","45480"
"In post","2022","30-39","Cheshire","Unknown","75","70","28760","26310"
"In post","2022","30-39","Cornwall and Isles of Scilly","AA","10","10","19500","19810"
"In post","2022","30-39","Cornwall and Isles of Scilly","AO","105","90","21450","21260"
"In post","2022","30-39","Cornwall and Isles of Scilly","EO","85","80","27340","27570"
"In post","2022","30-39","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Cornwall and Isles of Scilly","G7","5","5","[c]","[c]"
"In post","2022","30-39","Cornwall and Isles of Scilly","HEO","25","20","32870","31990"
"In post","2022","30-39","Cornwall and Isles of Scilly","SEO","15","15","38060","36330"
"In post","2022","30-39","Cornwall and Isles of Scilly","Unknown","25","25","27530","24090"
"In post","2022","30-39","Cumbria","AA","10","10","19920","19810"
"In post","2022","30-39","Cumbria","AO","165","150","22540","21300"
"In post","2022","30-39","Cumbria","EO","85","80","25820","25120"
"In post","2022","30-39","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Cumbria","G7","5","5","[c]","[c]"
"In post","2022","30-39","Cumbria","HEO","35","30","30880","29690"
"In post","2022","30-39","Cumbria","SEO","25","25","38600","36970"
"In post","2022","30-39","Cumbria","Unknown","65","60","36080","33980"
"In post","2022","30-39","Derbyshire and Nottinghamshire","AA","50","45","20510","20890"
"In post","2022","30-39","Derbyshire and Nottinghamshire","AO","700","640","23290","21260"
"In post","2022","30-39","Derbyshire and Nottinghamshire","EO","765","725","27050","26820"
"In post","2022","30-39","Derbyshire and Nottinghamshire","G6","35","35","65340","65660"
"In post","2022","30-39","Derbyshire and Nottinghamshire","G7","200","190","53260","54160"
"In post","2022","30-39","Derbyshire and Nottinghamshire","HEO","625","605","32710","33080"
"In post","2022","30-39","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","Derbyshire and Nottinghamshire","SEO","295","285","40720","40180"
"In post","2022","30-39","Derbyshire and Nottinghamshire","Unknown","195","170","28440","26310"
"In post","2022","30-39","Devon","AA","95","90","20540","19810"
"In post","2022","30-39","Devon","AO","450","405","23410","22010"
"In post","2022","30-39","Devon","EO","410","375","27480","27570"
"In post","2022","30-39","Devon","G6","20","15","63430","60620"
"In post","2022","30-39","Devon","G7","150","145","49460","47960"
"In post","2022","30-39","Devon","HEO","280","270","33910","33090"
"In post","2022","30-39","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Devon","SEO","315","300","40180","39650"
"In post","2022","30-39","Devon","Unknown","110","105","29880","29770"
"In post","2022","30-39","Dorset and Somerset","AA","50","45","20730","20890"
"In post","2022","30-39","Dorset and Somerset","AO","230","220","24030","22600"
"In post","2022","30-39","Dorset and Somerset","EO","240","230","26940","27130"
"In post","2022","30-39","Dorset and Somerset","G6","5","5","[c]","[c]"
"In post","2022","30-39","Dorset and Somerset","G7","30","25","55070","53720"
"In post","2022","30-39","Dorset and Somerset","HEO","200","195","33180","33290"
"In post","2022","30-39","Dorset and Somerset","SEO","105","100","42060","42510"
"In post","2022","30-39","Dorset and Somerset","Unknown","60","50","28750","26810"
"In post","2022","30-39","East Anglia","AA","110","105","20400","20890"
"In post","2022","30-39","East Anglia","AO","805","735","25330","23280"
"In post","2022","30-39","East Anglia","EO","530","490","27650","27570"
"In post","2022","30-39","East Anglia","G6","20","15","67160","64500"
"In post","2022","30-39","East Anglia","G7","105","100","52410","51100"
"In post","2022","30-39","East Anglia","HEO","390","380","32310","32310"
"In post","2022","30-39","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Anglia","SEO","245","235","40510","39670"
"In post","2022","30-39","East Anglia","Unknown","190","170","27200","24870"
"In post","2022","30-39","East Wales","AA","55","55","20190","20890"
"In post","2022","30-39","East Wales","AO","995","915","22330","21260"
"In post","2022","30-39","East Wales","EO","1280","1220","26630","26820"
"In post","2022","30-39","East Wales","G6","95","95","64770","64520"
"In post","2022","30-39","East Wales","G7","595","575","53810","52000"
"In post","2022","30-39","East Wales","HEO","1165","1125","33070","33080"
"In post","2022","30-39","East Wales","SCS level","15","15","77220","75110"
"In post","2022","30-39","East Wales","SEO","855","825","40660","40180"
"In post","2022","30-39","East Wales","Unknown","185","175","27810","26310"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","AA","40","35","20710","20890"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","AO","390","355","24590","23960"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","EO","240","225","27980","27570"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","G6","5","5","[c]","[c]"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","G7","20","15","53010","52060"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","HEO","75","75","33370","31990"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","SEO","40","40","41330","38550"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","Unknown","80","70","30230","30210"
"In post","2022","30-39","Eastern Scotland","AA","205","195","21740","21050"
"In post","2022","30-39","Eastern Scotland","AO","1010","945","23060","21640"
"In post","2022","30-39","Eastern Scotland","EO","1265","1220","29280","27570"
"In post","2022","30-39","Eastern Scotland","G6","155","150","69880","67910"
"In post","2022","30-39","Eastern Scotland","G7","525","510","56300","55210"
"In post","2022","30-39","Eastern Scotland","HEO","990","970","34270","33370"
"In post","2022","30-39","Eastern Scotland","SCS level","25","20","83340","78810"
"In post","2022","30-39","Eastern Scotland","SEO","815","795","43210","41750"
"In post","2022","30-39","Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Essex","AA","15","15","21260","20890"
"In post","2022","30-39","Essex","AO","210","195","25380","24250"
"In post","2022","30-39","Essex","EO","330","315","28040","29290"
"In post","2022","30-39","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Essex","G7","40","35","54650","53050"
"In post","2022","30-39","Essex","HEO","120","115","33160","32980"
"In post","2022","30-39","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Essex","SEO","65","65","41040","40520"
"In post","2022","30-39","Essex","Unknown","105","95","28830","27810"
"In post","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","AA","85","80","20340","19810"
"In post","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","AO","620","560","23060","21300"
"In post","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","EO","1045","965","26390","26670"
"In post","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","G6","150","145","65120","63500"
"In post","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","G7","1005","975","51160","49910"
