"Status","Year","Age","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Female","70","70","23330","21260"
"In post","2022","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Male","55","55","22750","21260"
"In post","2022","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Driver and Vehicle Licensing Agency","Female","20","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Driver and Vehicle Licensing Agency","Male","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Driver and Vehicle Standards Agency","Female","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","FCDO Services","Female","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","FCDO Services","Male","15","15","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Courts and Tribunals Service","Female","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Prison and Probation Service","Female","55","55","23370","23140"
"In post","2022","16-19","Declared non-disabled","HM Prison and Probation Service","Male","30","30","23800","23140"
"In post","2022","16-19","Declared non-disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Female","45","45","22350","21250"
"In post","2022","16-19","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Male","40","40","21910","21250"
"In post","2022","16-19","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Treasury (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Ministry of Defence (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Rural Payments Agency","Female","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Rural Payments Agency","Male","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Scottish Courts and Tribunals Service","Female","5","5","[c]","[c]"
