"Status","Year","Age","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Mixed","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Tax","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Tax","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Tax","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Tax","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mixed","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Tax","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Tax","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Tax","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Tax","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","London","5","5","[c]","[c]"
