"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","AA/AO","10","10","21320","21660"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","EO","10","10","25520","25630"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","G6/G7","20","20","55180","56450"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","SCS level","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","SEO/HEO","20","20","38220","39820"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","AA/AO","30","30","24840","24900"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","EO","255","250","27720","27680"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","G6/G7","2135","2080","58030","55500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","SCS level","275","260","86050","78740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","SEO/HEO","1960","1935","37520","39210"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","EO","40","40","25500","24320"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","G6/G7","195","185","54140","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","SCS level","15","15","98250","86000"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","SEO/HEO","250","240","37570","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","EO","15","10","25030","24900"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","SEO/HEO","15","15","39390","39870"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","AA/AO","65","65","21290","21430"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","EO","120","115","28660","30410"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","G6/G7","390","360","56200","59940"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","SEO/HEO","785","740","37860","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","EO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","SEO/HEO","25","25","39480","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","EO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","G6/G7","20","15","62000","57910"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","SEO/HEO","40","40","39030","38650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","EO","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","G6/G7","15","15","57670","54230"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","SEO/HEO","20","20","34910","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","G6/G7","30","25","59710","57730"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","SEO/HEO","30","30","37700","36520"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","G6/G7","10","10","55340","51930"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","G6/G7","10","10","57320","54000"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","G6/G7","40","35","57580","55730"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","SEO/HEO","35","35","37790","38020"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","EO","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","G6/G7","35","35","60870","58360"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","SEO/HEO","25","25","41120","41380"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","EO","20","20","26590","26180"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","G6/G7","30","30","59220","57250"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","SEO/HEO","25","25","34870","34280"
"In post","2022","Department for Digital, Culture, Media and Sport","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","G6/G7","15","15","53870","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","SEO/HEO","10","10","34660","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","G6/G7","10","10","54360","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","EO","25","25","27350","26330"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","G6/G7","30","30","55300","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","SEO/HEO","40","35","34640","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","EO","100","95","26920","26180"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","G6/G7","530","525","55660","52330"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","SCS level","75","75","83230","75500"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","SEO/HEO","470","465","35020","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","EO","15","15","25870","26180"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","G6/G7","120","120","55550","52130"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","SCS level","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","SEO/HEO","75","75","34510","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Property","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Science and Engineering","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","G6/G7","15","15","56920","56130"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","SEO/HEO","10","10","[c]","[c]"
