"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Commercial Service","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","East Anglia","Female","75","70","38240","38330"
"In post","2022","Crown Commercial Service","East of England","East Anglia","Male","85","85","38540","34460"
"In post","2022","Crown Commercial Service","London","Inner London - East","Female","35","35","52380","43130"
"In post","2022","Crown Commercial Service","London","Inner London - East","Male","35","35","55820","56160"
"In post","2022","Crown Commercial Service","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","Merseyside","Female","225","220","37220","38330"
"In post","2022","Crown Commercial Service","North West (England)","Merseyside","Male","165","160","39040","38330"
"In post","2022","Crown Commercial Service","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","East Wales","Female","60","60","35780","31250"
"In post","2022","Crown Commercial Service","Wales","East Wales","Male","55","55","36350","31250"
"In post","2022","Crown Commercial Service","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","West Midlands","Female","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","West Midlands","Male","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Eastern Scotland","Female","595","555","36810","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Eastern Scotland","Male","260","255","39350","34600"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Highlands and Islands","Female","75","70","32350","23820"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Highlands and Islands","Male","20","20","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","North Eastern Scotland","Female","90","85","34480","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","North Eastern Scotland","Male","30","30","33980","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Southern Scotland","Female","250","230","34400","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Southern Scotland","Male","70","65","40160","33070"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","West Central Scotland","Female","665","615","36610","30360"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","West Central Scotland","Male","295","285","37250","31540"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Derbyshire and Nottinghamshire","Female","205","185","38210","31010"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Derbyshire and Nottinghamshire","Male","110","105","38650","36330"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","115","105","38260","38000"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","40","35","45620","49960"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Bedfordshire and Hertfordshire","Female","130","110","40460","30110"
"In post","2022","Crown Prosecution Service","East of England","Bedfordshire and Hertfordshire","Male","50","50","51370","53050"
"In post","2022","Crown Prosecution Service","East of England","East Anglia","Female","85","70","33330","28430"
"In post","2022","Crown Prosecution Service","East of England","East Anglia","Male","45","40","44980","48080"
"In post","2022","Crown Prosecution Service","East of England","Essex","Female","155","140","41220","39650"
"In post","2022","Crown Prosecution Service","East of England","Essex","Male","50","50","45330","48080"
"In post","2022","Crown Prosecution Service","London","Inner London - East","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Inner London - East","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Inner London - West","Female","1110","1030","43900","39750"
"In post","2022","Crown Prosecution Service","London","Inner London - West","Male","585","570","46420","40550"
"In post","2022","Crown Prosecution Service","London","Outer London - East and North East","Female","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Outer London - East and North East","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Outer London - South","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Outer London - West and North West","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Outer London - West and North West","Male","10","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","Northumberland, and Tyne and Wear","Female","165","150","36560","28430"
"In post","2022","Crown Prosecution Service","North East (England)","Northumberland, and Tyne and Wear","Male","95","90","44040","48080"
"In post","2022","Crown Prosecution Service","North East (England)","Tees Valley and Durham","Female","70","60","37660","28430"
"In post","2022","Crown Prosecution Service","North East (England)","Tees Valley and Durham","Male","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Cheshire","Female","25","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Cheshire","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Cumbria","Female","30","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Cumbria","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Greater Manchester","Female","250","225","38860","32370"
"In post","2022","Crown Prosecution Service","North West (England)","Greater Manchester","Male","125","120","43250","48080"
"In post","2022","Crown Prosecution Service","North West (England)","Lancashire","Female","120","110","38210","32480"
"In post","2022","Crown Prosecution Service","North West (England)","Lancashire","Male","65","60","43580","48080"
"In post","2022","Crown Prosecution Service","North West (England)","Merseyside","Female","255","235","35010","28430"
"In post","2022","Crown Prosecution Service","North West (England)","Merseyside","Male","135","130","41870","48080"
"In post","2022","Crown Prosecution Service","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","95","85","40130","32430"
"In post","2022","Crown Prosecution Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","35","35","49680","53050"
"In post","2022","Crown Prosecution Service","South East (England)","Hampshire and Isle of Wight","Female","175","160","41890","34470"
"In post","2022","Crown Prosecution Service","South East (England)","Hampshire and Isle of Wight","Male","95","90","45590","53050"
"In post","2022","Crown Prosecution Service","South East (England)","Kent","Female","85","80","37190","30110"
"In post","2022","Crown Prosecution Service","South East (England)","Kent","Male","50","50","44230","50520"
"In post","2022","Crown Prosecution Service","South East (England)","Surrey, East and West Sussex","Female","140","130","42460","38000"
"In post","2022","Crown Prosecution Service","South East (England)","Surrey, East and West Sussex","Male","60","55","45640","53050"
