"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Welsh Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Commercial","Female","30","25","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Commercial","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Commercial","Female","185","180","34990","32000"
"In post","2022","Commercial","Cabinet Office","Commercial","Male","160","160","36970","38330"
"In post","2022","Commercial","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Policy","Female","10","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Unknown","Female","805","785","65330","63750"
"In post","2022","Commercial","Cabinet Office","Unknown","Male","845","840","73550","65950"
"In post","2022","Commercial","Chancellor's other departments","Commercial","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Commercial","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","Female","130","125","42500","41870"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","Male","115","115","45550","45150"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Policy","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Policy","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Commercial","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Commercial","Male","20","20","[c]","[c]"
"In post","2022","Commercial","Department for Education","Commercial","Female","145","140","38460","36500"
"In post","2022","Commercial","Department for Education","Commercial","Male","110","110","38820","36500"
"In post","2022","Commercial","Department for Education","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Commercial","Female","100","90","35180","35900"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Commercial","Male","60","55","40840","36970"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Commercial","Female","25","25","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for International Trade","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Commercial","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Commercial","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Levelling Up, Housing and Communities","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","Commercial","Female","185","170","37500","34710"
"In post","2022","Commercial","Department for Transport","Commercial","Male","195","190","40630","35060"
"In post","2022","Commercial","Department for Transport","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Transport","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Transport","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","Commercial","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","Commercial","Male","20","20","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Work and Pensions","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Commercial","Female","220","210","48280","49530"
"In post","2022","Commercial","Department of Health and Social Care","Commercial","Male","185","180","49940","51200"
"In post","2022","Commercial","Department of Health and Social Care","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Finance","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Finance","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Human Resources","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Department of Health and Social Care","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Estyn","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Estyn","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","Commercial","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Food Standards Agency","Commercial","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Foreign, Commonwealth and Development Office","Commercial","Female","70","70","42110","39630"
