"Status","Year","Organisation","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Department for Business, Energy and Industrial Strategy","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","Female","30","30","57610","55860"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","Male","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","Female","395","375","58500","55860"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","Male","400","395","64440","59450"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","Female","175","155","28140","25120"
"In post","2022","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","Male","145","140","26970","25120"
"In post","2022","Crown Commercial Service","Cabinet Office","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East Anglia","Female","75","70","38240","38330"
"In post","2022","Crown Commercial Service","Cabinet Office","East Anglia","Male","85","85","38540","34460"
"In post","2022","Crown Commercial Service","Cabinet Office","East Wales","Female","60","60","35780","31250"
"In post","2022","Crown Commercial Service","Cabinet Office","East Wales","Male","55","55","36350","31250"
"In post","2022","Crown Commercial Service","Cabinet Office","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Inner London - East","Female","35","35","52380","43130"
"In post","2022","Crown Commercial Service","Cabinet Office","Inner London - East","Male","35","35","55820","56160"
"In post","2022","Crown Commercial Service","Cabinet Office","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Merseyside","Female","225","220","37220","38330"
"In post","2022","Crown Commercial Service","Cabinet Office","Merseyside","Male","165","160","39040","38330"
"In post","2022","Crown Commercial Service","Cabinet Office","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Midlands","Female","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Midlands","Male","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cabinet Office","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","Female","595","555","36810","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","Male","260","255","39350","34600"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","Female","75","70","32350","23820"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","Male","20","20","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","Female","90","85","34480","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","Male","30","30","33980","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","Female","250","230","34400","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","Male","70","65","40160","33070"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","Female","665","615","36610","30360"
"In post","2022","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","Male","295","285","37250","31540"
