"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Digital, Data & Technology","South West (England)","Heterosexual / straight","80","80","34760","31870"
"In post","2022","Asian","Digital, Data & Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Wales","Heterosexual / straight","35","35","36510","35570"
"In post","2022","Asian","Digital, Data & Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Wales","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","125","125","39530","36050"
"In post","2022","Asian","Digital, Data & Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","105","105","39530","35600"
"In post","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","Heterosexual / straight","35","35","36800","33170"
"In post","2022","Asian","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East of England","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","London","Heterosexual / straight","455","450","44100","40940"
"In post","2022","Asian","Finance","London","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Finance","London","Undeclared","30","30","43110","39820"
"In post","2022","Asian","Finance","London","Unknown","40","40","44660","40230"
"In post","2022","Asian","Finance","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Asian","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North West (England)","Heterosexual / straight","75","70","36310","31990"
"In post","2022","Asian","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","Heterosexual / straight","30","30","35690","29860"
"In post","2022","Asian","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","Heterosexual / straight","35","35","37070","33000"
"In post","2022","Asian","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Wales","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Asian","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","West Midlands (England)","Heterosexual / straight","145","140","33880","30210"
"In post","2022","Asian","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Finance","West Midlands (England)","Unknown","25","25","[c]","[c]"
"In post","2022","Asian","Finance","Yorkshire and The Humber","Heterosexual / straight","115","105","33470","29360"
"In post","2022","Asian","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","Finance","Yorkshire and The Humber","Unknown","35","30","26870","22080"
"In post","2022","Asian","Grants Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Asian","Grants Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","East Midlands (England)","Heterosexual / straight","40","40","35190","33370"
"In post","2022","Asian","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","London","Heterosexual / straight","310","300","40710","36650"
"In post","2022","Asian","Human Resources","London","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","London","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North West (England)","Heterosexual / straight","70","65","32460","27700"
"In post","2022","Asian","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Scotland","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South East (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
