"Status","Year","Region_ITL2","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Outer London - South","London","Female","Undeclared","635","580","36590","31740"
"In post","2022","Outer London - South","London","Female","Unknown","1165","1100","36620","31880"
"In post","2022","Outer London - South","London","Male","Heterosexual / straight","3435","3365","41180","37600"
"In post","2022","Outer London - South","London","Male","LGBO","190","190","42570","37610"
"In post","2022","Outer London - South","London","Male","Undeclared","550","535","42000","37610"
"In post","2022","Outer London - South","London","Male","Unknown","945","925","39810","35490"
"In post","2022","Outer London - South","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","London","Female","Heterosexual / straight","3420","3135","33020","31060"
"In post","2022","Outer London - West and North West","London","Female","LGBO","170","165","32030","31060"
"In post","2022","Outer London - West and North West","London","Female","Undeclared","530","475","33180","31060"
"In post","2022","Outer London - West and North West","London","Female","Unknown","865","795","35030","31060"
"In post","2022","Outer London - West and North West","London","Male","Heterosexual / straight","2835","2720","33880","31060"
"In post","2022","Outer London - West and North West","London","Male","LGBO","140","135","34320","31060"
"In post","2022","Outer London - West and North West","London","Male","Undeclared","465","435","36250","31090"
"In post","2022","Outer London - West and North West","London","Male","Unknown","695","670","34780","31060"
"In post","2022","Outer London - West and North West","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","Female","Heterosexual / straight","990","980","49310","49370"
"In post","2022","Overseas","Overseas","Female","LGBO","60","60","46430","44890"
"In post","2022","Overseas","Overseas","Female","Undeclared","135","135","45290","40580"
"In post","2022","Overseas","Overseas","Female","Unknown","325","320","49870","46600"
"In post","2022","Overseas","Overseas","Male","Heterosexual / straight","1500","1495","49500","46990"
"In post","2022","Overseas","Overseas","Male","LGBO","120","120","53120","53470"
"In post","2022","Overseas","Overseas","Male","Undeclared","215","215","47490","42340"
"In post","2022","Overseas","Overseas","Male","Unknown","335","335","51000","52430"
"In post","2022","Overseas","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Outside London","Female","Heterosexual / straight","3605","3290","30270","27570"
"In post","2022","Shropshire and Staffordshire","Outside London","Female","LGBO","200","190","28240","26350"
"In post","2022","Shropshire and Staffordshire","Outside London","Female","Undeclared","370","330","30580","27570"
"In post","2022","Shropshire and Staffordshire","Outside London","Female","Unknown","765","675","29350","26820"
"In post","2022","Shropshire and Staffordshire","Outside London","Male","Heterosexual / straight","2825","2735","32480","28760"
"In post","2022","Shropshire and Staffordshire","Outside London","Male","LGBO","150","145","30310","27260"
"In post","2022","Shropshire and Staffordshire","Outside London","Male","Undeclared","375","355","32690","29670"
"In post","2022","Shropshire and Staffordshire","Outside London","Male","Unknown","620","590","32050","27570"
"In post","2022","Shropshire and Staffordshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Outside London","Female","Heterosexual / straight","4480","3940","31220","27570"
"In post","2022","South Yorkshire","Outside London","Female","LGBO","230","220","32680","28700"
"In post","2022","South Yorkshire","Outside London","Female","Undeclared","460","405","30980","27570"
"In post","2022","South Yorkshire","Outside London","Female","Unknown","870","765","30140","27570"
"In post","2022","South Yorkshire","Outside London","Male","Heterosexual / straight","3105","3000","33900","29730"
"In post","2022","South Yorkshire","Outside London","Male","LGBO","230","225","32080","29360"
"In post","2022","South Yorkshire","Outside London","Male","Undeclared","385","370","33040","30980"
"In post","2022","South Yorkshire","Outside London","Male","Unknown","720","690","33660","28800"
"In post","2022","South Yorkshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Outside London","Female","Heterosexual / straight","2230","1970","30500","27570"
"In post","2022","Southern Scotland","Outside London","Female","LGBO","80","75","30000","27570"
"In post","2022","Southern Scotland","Outside London","Female","Undeclared","150","130","28820","26860"
"In post","2022","Southern Scotland","Outside London","Female","Unknown","1195","1045","27990","25930"
"In post","2022","Southern Scotland","Outside London","Male","Heterosexual / straight","1470","1415","32160","27570"
"In post","2022","Southern Scotland","Outside London","Male","LGBO","90","85","31020","27290"
"In post","2022","Southern Scotland","Outside London","Male","Undeclared","155","145","31870","28250"
"In post","2022","Southern Scotland","Outside London","Male","Unknown","865","825","29450","26820"
"In post","2022","Southern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Outside London","Female","Heterosexual / straight","3470","3110","30850","27570"
"In post","2022","Surrey, East and West Sussex","Outside London","Female","LGBO","295","280","30750","27570"
"In post","2022","Surrey, East and West Sussex","Outside London","Female","Undeclared","500","445","31910","28350"
"In post","2022","Surrey, East and West Sussex","Outside London","Female","Unknown","765","665","30030","27570"
"In post","2022","Surrey, East and West Sussex","Outside London","Male","Heterosexual / straight","2450","2345","32940","29290"
"In post","2022","Surrey, East and West Sussex","Outside London","Male","LGBO","205","200","30260","27570"
"In post","2022","Surrey, East and West Sussex","Outside London","Male","Undeclared","405","380","33410","30780"
"In post","2022","Surrey, East and West Sussex","Outside London","Male","Unknown","675","625","31430","28140"
"In post","2022","Surrey, East and West Sussex","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Outside London","Female","Heterosexual / straight","4210","3750","28800","27120"
"In post","2022","Tees Valley and Durham","Outside London","Female","LGBO","230","220","28660","27570"
"In post","2022","Tees Valley and Durham","Outside London","Female","Undeclared","415","360","28510","26610"
"In post","2022","Tees Valley and Durham","Outside London","Female","Unknown","980","855","26400","23140"
"In post","2022","Tees Valley and Durham","Outside London","Male","Heterosexual / straight","2760","2620","30030","27570"
"In post","2022","Tees Valley and Durham","Outside London","Male","LGBO","140","135","30190","27570"
"In post","2022","Tees Valley and Durham","Outside London","Male","Undeclared","320","300","31150","27570"
"In post","2022","Tees Valley and Durham","Outside London","Male","Unknown","795","745","28690","27130"
"In post","2022","Tees Valley and Durham","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Heterosexual / straight","480","445","32970","30330"
"In post","2022","Unknown","Unknown","Female","LGBO","35","35","35670","32790"
"In post","2022","Unknown","Unknown","Female","Undeclared","65","60","32330","27570"
"In post","2022","Unknown","Unknown","Female","Unknown","445","430","33080","29250"
"In post","2022","Unknown","Unknown","Male","Heterosexual / straight","385","375","35780","31060"
"In post","2022","Unknown","Unknown","Male","LGBO","35","35","32750","27570"
"In post","2022","Unknown","Unknown","Male","Undeclared","50","50","35230","31370"
"In post","2022","Unknown","Unknown","Male","Unknown","1810","1805","37710","33570"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Outside London","Female","Heterosexual / straight","6890","6260","31720","27570"
"In post","2022","West Central Scotland","Outside London","Female","LGBO","390","380","31370","27570"
"In post","2022","West Central Scotland","Outside London","Female","Undeclared","760","660","29310","26750"
"In post","2022","West Central Scotland","Outside London","Female","Unknown","2565","2300","30050","26900"
"In post","2022","West Central Scotland","Outside London","Male","Heterosexual / straight","5615","5405","33590","30040"
"In post","2022","West Central Scotland","Outside London","Male","LGBO","450","440","31140","27570"
"In post","2022","West Central Scotland","Outside London","Male","Undeclared","605","585","33100","28550"
"In post","2022","West Central Scotland","Outside London","Male","Unknown","2560","2460","31740","27570"
"In post","2022","West Central Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Outside London","Female","Heterosexual / straight","8000","7250","30860","27570"
"In post","2022","West Midlands","Outside London","Female","LGBO","345","330","31250","27570"
"In post","2022","West Midlands","Outside London","Female","Undeclared","895","790","30160","27570"
"In post","2022","West Midlands","Outside London","Female","Unknown","2660","2355","29130","26820"
"In post","2022","West Midlands","Outside London","Male","Heterosexual / straight","5320","5175","33170","27570"
"In post","2022","West Midlands","Outside London","Male","LGBO","355","345","32140","27570"
"In post","2022","West Midlands","Outside London","Male","Undeclared","610","585","32820","27570"
"In post","2022","West Midlands","Outside London","Male","Unknown","1880","1805","31720","27570"
"In post","2022","West Midlands","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Outside London","Female","Heterosexual / straight","7240","6445","28730","26780"
"In post","2022","West Wales and The Valleys","Outside London","Female","LGBO","290","270","27870","26130"
"In post","2022","West Wales and The Valleys","Outside London","Female","Undeclared","1390","1120","26320","21840"
"In post","2022","West Wales and The Valleys","Outside London","Female","Unknown","1505","1300","25920","21840"
"In post","2022","West Wales and The Valleys","Outside London","Male","Heterosexual / straight","4415","4265","31790","27570"
