"Status","Year","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Heterosexual / straight","5340","4895","29290","27130"
"In post","2022","Declared non-disabled","Tees Valley and Durham","LGBO","250","245","29110","27130"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Undeclared","410","365","29350","27130"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Unknown","645","550","27930","27130"
"In post","2022","Declared non-disabled","Unknown","Heterosexual / straight","685","650","33830","31030"
"In post","2022","Declared non-disabled","Unknown","LGBO","40","40","34540","28640"
"In post","2022","Declared non-disabled","Unknown","Undeclared","55","55","32620","27570"
"In post","2022","Declared non-disabled","Unknown","Unknown","65","60","27960","27570"
"In post","2022","Declared non-disabled","West Central Scotland","Heterosexual / straight","9395","8795","32370","27570"
"In post","2022","Declared non-disabled","West Central Scotland","LGBO","545","530","31590","27570"
"In post","2022","Declared non-disabled","West Central Scotland","Undeclared","800","725","30470","27570"
"In post","2022","Declared non-disabled","West Central Scotland","Unknown","1250","1105","30400","26990"
"In post","2022","Declared non-disabled","West Midlands","Heterosexual / straight","10235","9560","31900","27570"
"In post","2022","Declared non-disabled","West Midlands","LGBO","420","405","32040","27570"
"In post","2022","Declared non-disabled","West Midlands","Undeclared","840","760","30780","27570"
"In post","2022","Declared non-disabled","West Midlands","Unknown","1665","1455","29620","27570"
"In post","2022","Declared non-disabled","West Wales and The Valleys","Heterosexual / straight","9490","8770","30370","27570"
"In post","2022","Declared non-disabled","West Wales and The Valleys","LGBO","395","375","29030","26780"
"In post","2022","Declared non-disabled","West Wales and The Valleys","Undeclared","1500","1285","28080","24330"
"In post","2022","Declared non-disabled","West Wales and The Valleys","Unknown","940","800","26660","27130"
"In post","2022","Declared non-disabled","West Yorkshire","Heterosexual / straight","9535","8905","33230","27930"
"In post","2022","Declared non-disabled","West Yorkshire","LGBO","555","540","32610","28920"
"In post","2022","Declared non-disabled","West Yorkshire","Undeclared","775","705","32090","27570"
"In post","2022","Declared non-disabled","West Yorkshire","Unknown","1235","1080","31960","27570"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Heterosexual / straight","125","120","33060","29290"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Undeclared","105","105","34040","32120"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","340","320","33590","33000"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","LGBO","25","25","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","270","255","35450","33630"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","95","90","32360","33520"
"In post","2022","Undeclared","Cheshire","Heterosexual / straight","110","105","30770","27570"
"In post","2022","Undeclared","Cheshire","LGBO","20","20","[c]","[c]"
"In post","2022","Undeclared","Cheshire","Undeclared","85","75","31250","29900"
"In post","2022","Undeclared","Cheshire","Unknown","65","60","31940","31650"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Heterosexual / straight","40","40","27730","26670"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Undeclared","35","30","30060","27570"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Cumbria","Heterosexual / straight","55","50","28270","27380"
"In post","2022","Undeclared","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","Undeclared","45","40","32960","28050"
"In post","2022","Undeclared","Cumbria","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Heterosexual / straight","360","335","31330","27570"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","LGBO","35","35","29680","27570"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Undeclared","290","275","34440","32860"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","115","100","28940","27570"
"In post","2022","Undeclared","Devon","Heterosexual / straight","220","205","29070","27130"
"In post","2022","Undeclared","Devon","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Devon","Undeclared","165","155","32440","30140"
"In post","2022","Undeclared","Devon","Unknown","70","60","30140","27570"
"In post","2022","Undeclared","Dorset and Somerset","Heterosexual / straight","180","170","30400","27570"
"In post","2022","Undeclared","Dorset and Somerset","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","Undeclared","155","150","32720","30480"
"In post","2022","Undeclared","Dorset and Somerset","Unknown","45","40","28920","27260"
"In post","2022","Undeclared","East Anglia","Heterosexual / straight","465","435","30940","29810"
"In post","2022","Undeclared","East Anglia","LGBO","35","30","28720","26980"
"In post","2022","Undeclared","East Anglia","Undeclared","355","335","31940","31550"
"In post","2022","Undeclared","East Anglia","Unknown","170","150","30800","31650"
"In post","2022","Undeclared","East Wales","Heterosexual / straight","340","320","30790","27570"
"In post","2022","Undeclared","East Wales","LGBO","40","40","29870","26820"
"In post","2022","Undeclared","East Wales","Undeclared","460","430","34070","30580"
"In post","2022","Undeclared","East Wales","Unknown","75","65","31320","31650"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","180","165","30570","29200"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","135","125","30460","28060"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","75","65","31030","31650"
"In post","2022","Undeclared","Eastern Scotland","Heterosexual / straight","290","275","33310","27570"
"In post","2022","Undeclared","Eastern Scotland","LGBO","35","35","32490","27570"
"In post","2022","Undeclared","Eastern Scotland","Undeclared","195","185","34920","30840"
"In post","2022","Undeclared","Eastern Scotland","Unknown","45","40","27470","26310"
"In post","2022","Undeclared","Essex","Heterosexual / straight","125","115","30630","29290"
"In post","2022","Undeclared","Essex","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Essex","Undeclared","125","115","32070","29290"
"In post","2022","Undeclared","Essex","Unknown","45","40","33040","31180"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","745","705","36550","33300"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","45","45","35880","33260"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","765","725","38380","36000"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","90","85","34180","31770"
"In post","2022","Undeclared","Greater Manchester","Heterosexual / straight","530","505","30650","27570"
"In post","2022","Undeclared","Greater Manchester","LGBO","60","60","30280","27570"
"In post","2022","Undeclared","Greater Manchester","Undeclared","435","410","34390","31860"
"In post","2022","Undeclared","Greater Manchester","Unknown","175","155","30460","31650"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Heterosexual / straight","475","440","30200","27570"
"In post","2022","Undeclared","Hampshire and Isle of Wight","LGBO","30","25","[c]","[c]"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Undeclared","385","365","33630","32750"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Unknown","100","90","31530","31650"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","185","170","30200","28920"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Undeclared","110","105","30860","28340"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","85","80","30440","31650"
"In post","2022","Undeclared","Highlands and Islands","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Undeclared","20","20","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inner London - East","Heterosexual / straight","375","365","38950","33700"
"In post","2022","Undeclared","Inner London - East","LGBO","35","35","43990","39330"
"In post","2022","Undeclared","Inner London - East","Undeclared","360","345","43980","37940"
"In post","2022","Undeclared","Inner London - East","Unknown","160","145","35360","33740"
"In post","2022","Undeclared","Inner London - West","Heterosexual / straight","1405","1370","46030","41650"
"In post","2022","Undeclared","Inner London - West","LGBO","190","190","45020","40620"
"In post","2022","Undeclared","Inner London - West","Undeclared","1205","1180","48310","45200"
"In post","2022","Undeclared","Inner London - West","Unknown","225","210","42180","35900"
"In post","2022","Undeclared","Kent","Heterosexual / straight","295","280","30430","29290"
"In post","2022","Undeclared","Kent","LGBO","30","30","[c]","[c]"
"In post","2022","Undeclared","Kent","Undeclared","260","240","30240","27370"
"In post","2022","Undeclared","Kent","Unknown","105","90","30700","31650"
"In post","2022","Undeclared","Lancashire","Heterosexual / straight","485","440","28780","27570"
"In post","2022","Undeclared","Lancashire","LGBO","35","35","30810","27570"
"In post","2022","Undeclared","Lancashire","Undeclared","275","250","30020","27570"
"In post","2022","Undeclared","Lancashire","Unknown","200","180","28720","27570"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","200","185","27760","26750"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Undeclared","160","145","30090","28070"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","65","55","30370","31650"
"In post","2022","Undeclared","Lincolnshire","Heterosexual / straight","135","130","28640","27570"
"In post","2022","Undeclared","Lincolnshire","LGBO","10","10","[c]","[c]"
