"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Black","Intelligence Analysis","10","10","[c]","[c]"
"In post","2022","30-39","Black","Internal Audit","5","5","[c]","[c]"
"In post","2022","30-39","Black","International Trade","15","15","[c]","[c]"
"In post","2022","30-39","Black","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2022","30-39","Black","Legal","115","110","43430","43430"
"In post","2022","30-39","Black","Medicine","10","10","[c]","[c]"
"In post","2022","30-39","Black","Operational Delivery","1840","1750","29230","28650"
"In post","2022","30-39","Black","Operational Research","10","10","[c]","[c]"
"In post","2022","30-39","Black","Other","155","150","29750","29080"
"In post","2022","30-39","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Policy","290","285","42290","39960"
"In post","2022","30-39","Black","Project Delivery","140","140","39730","37450"
"In post","2022","30-39","Black","Property","30","25","[c]","[c]"
"In post","2022","30-39","Black","Psychology","10","10","[c]","[c]"
"In post","2022","30-39","Black","Science and Engineering","90","90","39090","38350"
"In post","2022","30-39","Black","Security","20","15","[c]","[c]"
"In post","2022","30-39","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Statistics","15","15","[c]","[c]"
"In post","2022","30-39","Black","Tax","160","155","31660","31810"
"In post","2022","30-39","Black","Unknown","155","155","39630","37610"
"In post","2022","30-39","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Commercial","40","40","38680","37260"
"In post","2022","30-39","Mixed","Communications","35","30","43550","40050"
"In post","2022","30-39","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Counter Fraud","15","15","[c]","[c]"
"In post","2022","30-39","Mixed","Digital, Data and Technology","100","95","42140","41430"
"In post","2022","30-39","Mixed","Economics","15","15","[c]","[c]"
"In post","2022","30-39","Mixed","Finance","55","50","41640","38240"
"In post","2022","30-39","Mixed","Geography","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Human Resources","70","65","42650","39510"
"In post","2022","30-39","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Intelligence Analysis","25","25","[c]","[c]"
"In post","2022","30-39","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","International Trade","15","15","[c]","[c]"
"In post","2022","30-39","Mixed","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2022","30-39","Mixed","Legal","85","80","48810","51250"
"In post","2022","30-39","Mixed","Medicine","10","10","[c]","[c]"
"In post","2022","30-39","Mixed","Operational Delivery","1145","1085","29350","27570"
"In post","2022","30-39","Mixed","Operational Research","5","5","[c]","[c]"
"In post","2022","30-39","Mixed","Other","115","105","33140","31060"
"In post","2022","30-39","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Policy","385","375","48520","51500"
"In post","2022","30-39","Mixed","Project Delivery","85","80","43660","40520"
"In post","2022","30-39","Mixed","Property","15","15","[c]","[c]"
"In post","2022","30-39","Mixed","Psychology","10","10","[c]","[c]"
"In post","2022","30-39","Mixed","Science and Engineering","65","60","39730","38070"
"In post","2022","30-39","Mixed","Security","25","25","[c]","[c]"
"In post","2022","30-39","Mixed","Social Research","10","10","[c]","[c]"
"In post","2022","30-39","Mixed","Statistics","10","10","[c]","[c]"
"In post","2022","30-39","Mixed","Tax","100","100","36550","33370"
"In post","2022","30-39","Mixed","Unknown","165","160","43880","40600"
"In post","2022","30-39","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Commercial","10","10","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Communications","10","10","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Counter Fraud","5","5","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Economics","5","5","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Finance","10","10","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Human Resources","15","15","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","International Trade","5","5","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Legal","30","30","49830","50880"
"In post","2022","30-39","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Operational Delivery","260","245","30000","28310"
"In post","2022","30-39","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Other","20","20","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Policy","95","95","46770","47350"
"In post","2022","30-39","Other ethnicity","Project Delivery","25","25","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Science and Engineering","10","10","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Security","5","5","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Tax","30","25","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","40","40","49390","54700"
"In post","2022","30-39","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Commercial","55","55","38680","37530"
"In post","2022","30-39","Undeclared","Communications","25","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Counter Fraud","25","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Digital, Data and Technology","185","185","42980","40520"
"In post","2022","30-39","Undeclared","Economics","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Finance","90","90","41150","37740"
"In post","2022","30-39","Undeclared","Geography","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Human Resources","60","55","37830","34260"
"In post","2022","30-39","Undeclared","Intelligence Analysis","35","35","36230","33300"
"In post","2022","30-39","Undeclared","Internal Audit","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","International Trade","30","30","[c]","[c]"
"In post","2022","30-39","Undeclared","Knowledge and Information Management","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Legal","90","90","44680","43810"
"In post","2022","30-39","Undeclared","Medicine","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Operational Delivery","1510","1430","29240","27570"
"In post","2022","30-39","Undeclared","Operational Research","25","25","[c]","[c]"
"In post","2022","30-39","Undeclared","Other","150","140","29790","27570"
"In post","2022","30-39","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Policy","315","305","49930","52500"
"In post","2022","30-39","Undeclared","Project Delivery","110","110","44180","40580"
"In post","2022","30-39","Undeclared","Property","55","50","39650","33810"
"In post","2022","30-39","Undeclared","Psychology","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Science and Engineering","225","215","39780","39650"
"In post","2022","30-39","Undeclared","Security","65","65","37960","39070"
"In post","2022","30-39","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Statistics","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Tax","125","125","40350","33370"
"In post","2022","30-39","Undeclared","Unknown","175","170","43960","40520"
"In post","2022","30-39","Undeclared","Veterinarian","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Commercial","190","180","39020","38200"
"In post","2022","30-39","Unknown","Communications","225","220","45800","42490"
"In post","2022","30-39","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Counter Fraud","90","85","32230","27570"
"In post","2022","30-39","Unknown","Digital, Data and Technology","875","865","43320","39610"
"In post","2022","30-39","Unknown","Economics","70","65","55830","55370"
"In post","2022","30-39","Unknown","Finance","330","320","42880","40580"
"In post","2022","30-39","Unknown","Geography","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Human Resources","245","235","38310","34260"
"In post","2022","30-39","Unknown","Inspector of Education and Training","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Intelligence Analysis","70","70","35260","33080"
"In post","2022","30-39","Unknown","Internal Audit","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","International Trade","140","140","47660","51710"
"In post","2022","30-39","Unknown","Knowledge and Information Management","55","50","39600","33570"
"In post","2022","30-39","Unknown","Legal","470","455","42820","37930"
"In post","2022","30-39","Unknown","Medicine","135","115","43420","39030"
"In post","2022","30-39","Unknown","Operational Delivery","8785","8270","27590","26130"
"In post","2022","30-39","Unknown","Operational Research","45","45","43600","41850"
"In post","2022","30-39","Unknown","Other","1015","985","34820","32210"
"In post","2022","30-39","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Planning Inspectors","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Policy","1320","1290","48810","51500"
"In post","2022","30-39","Unknown","Project Delivery","420","410","41430","40180"
"In post","2022","30-39","Unknown","Property","180","175","35280","32890"
"In post","2022","30-39","Unknown","Psychology","75","75","33280","31180"
"In post","2022","30-39","Unknown","Science and Engineering","215","210","38860","38140"
"In post","2022","30-39","Unknown","Security","330","330","32710","30890"
"In post","2022","30-39","Unknown","Social Research","45","45","44610","41340"
"In post","2022","30-39","Unknown","Statistics","80","75","42120","39620"
"In post","2022","30-39","Unknown","Tax","1370","1315","30280","26820"
"In post","2022","30-39","Unknown","Unknown","2320","2260","41730","36050"
"In post","2022","30-39","Unknown","Veterinarian","15","15","[c]","[c]"
"In post","2022","30-39","White","Commercial","1115","1075","38870","37400"
"In post","2022","30-39","White","Communications","820","790","43830","40650"
"In post","2022","30-39","White","Corporate Finance","30","25","[c]","[c]"
"In post","2022","30-39","White","Counter Fraud","595","555","28760","27570"
"In post","2022","30-39","White","Digital, Data and Technology","2860","2800","41150","38550"
"In post","2022","30-39","White","Economics","330","315","57810","57310"
"In post","2022","30-39","White","Finance","1645","1570","41080","37260"
"In post","2022","30-39","White","Geography","85","85","32370","33290"
"In post","2022","30-39","White","Human Resources","1525","1450","38030","33370"
"In post","2022","30-39","White","Inspector of Education and Training","90","90","58500","51360"
"In post","2022","30-39","White","Intelligence Analysis","635","610","33870","30950"
"In post","2022","30-39","White","Internal Audit","90","85","41410","40030"
"In post","2022","30-39","White","International Trade","270","265","51420","51970"
"In post","2022","30-39","White","Knowledge and Information Management","310","295","35450","33000"
"In post","2022","30-39","White","Legal","2040","1955","47810","50500"
"In post","2022","30-39","White","Medicine","370","325","45040","39030"
"In post","2022","30-39","White","Operational Delivery","33615","31445","28660","27370"
"In post","2022","30-39","White","Operational Research","240","230","47660","47010"
"In post","2022","30-39","White","Other","3475","3275","31250","27570"
"In post","2022","30-39","White","Planning","60","55","41790","40000"
"In post","2022","30-39","White","Planning Inspectors","45","40","48690","47660"
"In post","2022","30-39","White","Policy","6415","6225","49020","51730"
"In post","2022","30-39","White","Project Delivery","2570","2485","42300","40180"
"In post","2022","30-39","White","Property","765","740","37910","35300"
"In post","2022","30-39","White","Psychology","485","465","35230","31180"
"In post","2022","30-39","White","Science and Engineering","2220","2160","38900","38070"
"In post","2022","30-39","White","Security","1215","1200","33110","31990"
"In post","2022","30-39","White","Social Research","320","305","44810","42010"
"In post","2022","30-39","White","Statistics","520","495","45740","43430"
"In post","2022","30-39","White","Tax","2915","2825","36760","33370"
"In post","2022","30-39","White","Unknown","5235","5070","41110","37300"
"In post","2022","30-39","White","Veterinarian","70","65","38830","37240"
"In post","2022","40-49","Asian","Commercial","85","85","41180","39430"
"In post","2022","40-49","Asian","Communications","60","60","45950","41750"
"In post","2022","40-49","Asian","Corporate Finance","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Counter Fraud","170","150","28810","27570"
"In post","2022","40-49","Asian","Digital, Data and Technology","440","435","47120","43340"
"In post","2022","40-49","Asian","Economics","25","25","[c]","[c]"
"In post","2022","40-49","Asian","Finance","270","260","43240","40050"
"In post","2022","40-49","Asian","Geography","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Human Resources","180","175","41630","37610"
"In post","2022","40-49","Asian","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Intelligence Analysis","70","70","32600","29170"
"In post","2022","40-49","Asian","Internal Audit","30","30","51550","49430"
