"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Department for Work and Pensions","SEO/HEO","LGBO","150","145","34580","33650"
"In post","2022","Declared disabled","Department for Work and Pensions","SEO/HEO","Undeclared","170","160","35860","34330"
"In post","2022","Declared disabled","Department for Work and Pensions","SEO/HEO","Unknown","95","85","36290","34700"
"In post","2022","Declared disabled","Department of Health and Social Care","AA/AO","Heterosexual / straight","45","40","21530","21820"
"In post","2022","Declared disabled","Department of Health and Social Care","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","EO","Heterosexual / straight","55","50","26380","26880"
"In post","2022","Declared disabled","Department of Health and Social Care","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","EO","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","G6/G7","Heterosexual / straight","105","105","57190","53360"
"In post","2022","Declared disabled","Department of Health and Social Care","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","190","175","35590","35040"
"In post","2022","Declared disabled","Department of Health and Social Care","SEO/HEO","LGBO","45","45","35080","32790"
"In post","2022","Declared disabled","Department of Health and Social Care","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Estyn","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","SEO/HEO","Heterosexual / straight","45","45","35680","37350"
"In post","2022","Declared disabled","Food Standards Agency","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","60","60","25910","25000"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","95","90","29680","30180"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","195","185","59710","58180"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","LGBO","30","30","55870","54470"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","240","235","38110","37780"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","35","35","37080","35700"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","AA/AO","Heterosexual / straight","135","125","22530","22600"
"In post","2022","Declared disabled","HM Land Registry","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","AA/AO","Unknown","35","30","22600","22600"
"In post","2022","Declared disabled","HM Land Registry","EO","Heterosexual / straight","180","155","27330","27130"
"In post","2022","Declared disabled","HM Land Registry","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","EO","Undeclared","35","25","27400","27130"
"In post","2022","Declared disabled","HM Land Registry","EO","Unknown","30","25","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","SEO/HEO","Heterosexual / straight","140","125","37470","33840"
"In post","2022","Declared disabled","HM Land Registry","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","SEO/HEO","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Revenue and Customs","AA/AO","Heterosexual / straight","1385","1165","21830","21250"
"In post","2022","Declared disabled","HM Revenue and Customs","AA/AO","LGBO","140","130","21640","21250"
"In post","2022","Declared disabled","HM Revenue and Customs","AA/AO","Undeclared","145","125","21950","22060"
"In post","2022","Declared disabled","HM Revenue and Customs","AA/AO","Unknown","310","250","22210","22080"
"In post","2022","Declared disabled","HM Revenue and Customs","EO","Heterosexual / straight","1015","915","27600","26820"
"In post","2022","Declared disabled","HM Revenue and Customs","EO","LGBO","145","140","27370","26820"
"In post","2022","Declared disabled","HM Revenue and Customs","EO","Undeclared","140","120","28000","26820"
