"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data and Technology","West Wales and The Valleys","85","85","33100","30730"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Finance","Derbyshire and Nottinghamshire","25","20","33090","30730"
"In post","2022","Driver and Vehicle Standards Agency","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","46040","41650"
"In post","2022","Driver and Vehicle Standards Agency","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Finance","West Wales and The Valleys","55","55","37870","39040"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Bedfordshire and Hertfordshire","15","10","29500","31780"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Derbyshire and Nottinghamshire","15","15","37890","40100"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","45","40","37840","38650"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Knowledge and Information Management","Derbyshire and Nottinghamshire","30","30","35620","33350"
"In post","2022","Driver and Vehicle Standards Agency","Knowledge and Information Management","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","36860","31270"
"In post","2022","Driver and Vehicle Standards Agency","Knowledge and Information Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Knowledge and Information Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Bedfordshire and Hertfordshire","100","95","29420","27930"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","85","85","27620","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Cheshire","30","25","27960","26700"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Cornwall and Isles of Scilly","25","20","28770","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Cumbria","40","40","29060","27930"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Derbyshire and Nottinghamshire","170","160","29010","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Devon","70","65","28240","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Dorset and Somerset","65","60","28150","26830"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Anglia","160","155","28140","26830"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Wales","95","90","28380","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","East Yorkshire and Northern Lincolnshire","65","65","28240","26800"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Eastern Scotland","115","110","28640","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Essex","75","70","27950","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","190","180","28150","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Greater Manchester","165","155","27420","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Hampshire and Isle of Wight","100","95","27770","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","65","60","28510","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Highlands and Islands","15","15","27580","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Inner London - East","30","30","30720","30470"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Kent","150","140","30840","28550"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Lancashire","95","90","28360","26830"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","100","95","27590","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Lincolnshire","45","40","27650","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Merseyside","110","105","28130","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","North Eastern Scotland","25","20","27540","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","North Yorkshire","35","30","27670","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Northumberland, and Tyne and Wear","240","220","25420","21840"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - East and North East","140","130","31730","30780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - South","55","55","31990","30780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - West and North West","120","115","32180","30780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Shropshire and Staffordshire","180","170","27990","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","South Yorkshire","90","80","27760","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Southern Scotland","30","25","28800","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Surrey, East and West Sussex","145","135","29830","27870"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","Tees Valley and Durham","55","50","28490","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Central Scotland","80","75","28230","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands","140","135","27900","26780"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Wales and The Valleys","280","260","26020","26130"
"In post","2022","Driver and Vehicle Standards Agency","Operational Delivery","West Yorkshire","245","225","26290","26470"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Derbyshire and Nottinghamshire","10","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","32820","31380"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Operational Research","Southern Scotland","[c]","[c]","[c]","[c]"
