"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","SEO/HEO","Female","95","[c]","34250","32350"
"New entrant CS","2022","Food Standards Agency","SEO/HEO","Male","40","[c]","33770","32350"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","AA/AO","Female","190","[c]","22640","22600"
"New entrant CS","2022","HM Land Registry","AA/AO","Male","90","[c]","22450","22600"
"New entrant CS","2022","HM Land Registry","EO","Female","85","[c]","27630","27130"
"New entrant CS","2022","HM Land Registry","EO","Male","70","[c]","27910","27130"
"New entrant CS","2022","HM Land Registry","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","SEO/HEO","Male","40","[c]","37450","37290"
"New entrant CS","2022","HM Revenue and Customs","AA/AO","Female","2325","[c]","21340","21250"
"New entrant CS","2022","HM Revenue and Customs","AA/AO","Male","1720","[c]","21360","21250"
"New entrant CS","2022","HM Revenue and Customs","EO","Female","1175","[c]","26980","26590"
"New entrant CS","2022","HM Revenue and Customs","EO","Male","1245","[c]","26980","26590"
"New entrant CS","2022","HM Revenue and Customs","G6/G7","Female","85","[c]","56400","52080"
"New entrant CS","2022","HM Revenue and Customs","G6/G7","Male","105","[c]","56890","55210"
"New entrant CS","2022","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","SEO/HEO","Female","785","[c]","34880","33080"
"New entrant CS","2022","HM Revenue and Customs","SEO/HEO","Male","1055","[c]","34770","33080"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","EO","Female","40","[c]","25360","25000"
"New entrant CS","2022","HM Treasury","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","G6/G7","Female","30","[c]","55100","53000"
"New entrant CS","2022","HM Treasury","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","SEO/HEO","Female","85","[c]","32250","31000"
"New entrant CS","2022","HM Treasury","SEO/HEO","Male","95","[c]","32030","29730"
"New entrant CS","2022","Home Office","AA/AO","Female","305","[c]","22000","21680"
"New entrant CS","2022","Home Office","AA/AO","Male","230","[c]","21820","21680"
"New entrant CS","2022","Home Office","EO","Female","705","[c]","26850","24880"
"New entrant CS","2022","Home Office","EO","Male","780","[c]","27600","24880"
"New entrant CS","2022","Home Office","G6/G7","Female","60","[c]","58630","57430"
"New entrant CS","2022","Home Office","G6/G7","Male","100","[c]","60710","57470"
"New entrant CS","2022","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","SEO/HEO","Female","150","[c]","37320","35050"
"New entrant CS","2022","Home Office","SEO/HEO","Male","225","[c]","36050","35050"
"New entrant CS","2022","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","AA/AO","Female","635","[c]","21160","21170"
"New entrant CS","2022","Ministry of Defence","AA/AO","Male","795","[c]","22760","21170"
"New entrant CS","2022","Ministry of Defence","EO","Female","530","[c]","25120","26350"
"New entrant CS","2022","Ministry of Defence","EO","Male","635","[c]","24700","26350"
"New entrant CS","2022","Ministry of Defence","G6/G7","Female","100","[c]","58920","55250"
"New entrant CS","2022","Ministry of Defence","G6/G7","Male","200","[c]","58160","54680"
"New entrant CS","2022","Ministry of Defence","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","SEO/HEO","Female","635","[c]","34910","33290"
"New entrant CS","2022","Ministry of Defence","SEO/HEO","Male","1030","[c]","35060","33000"
"New entrant CS","2022","Ministry of Defence","Unknown","Female","100","[c]","28780","26830"
"New entrant CS","2022","Ministry of Defence","Unknown","Male","295","[c]","29920","27540"
"New entrant CS","2022","Ministry of Justice","AA/AO","Female","4085","[c]","22820","21650"
"New entrant CS","2022","Ministry of Justice","AA/AO","Male","3490","[c]","23730","23140"
"New entrant CS","2022","Ministry of Justice","EO","Female","395","[c]","26370","25120"
"New entrant CS","2022","Ministry of Justice","EO","Male","220","[c]","26260","25120"
"New entrant CS","2022","Ministry of Justice","G6/G7","Female","70","[c]","57120","55490"
"New entrant CS","2022","Ministry of Justice","G6/G7","Male","85","[c]","57170","55000"
"New entrant CS","2022","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","SEO/HEO","Female","595","[c]","34220","34260"
"New entrant CS","2022","Ministry of Justice","SEO/HEO","Male","410","[c]","35620","34260"
"New entrant CS","2022","Ministry of Justice","Unknown","Female","6465","[c]","28000","24810"
"New entrant CS","2022","Ministry of Justice","Unknown","Male","2360","[c]","30010","27980"
"New entrant CS","2022","National Crime Agency","AA/AO","Female","45","[c]","21890","21050"
"New entrant CS","2022","National Crime Agency","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","EO","Female","120","[c]","32690","32260"
"New entrant CS","2022","National Crime Agency","EO","Male","170","[c]","33660","33080"
"New entrant CS","2022","National Crime Agency","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SEO/HEO","Female","55","[c]","41720","40170"
"New entrant CS","2022","National Crime Agency","SEO/HEO","Male","80","[c]","42270","40210"
"New entrant CS","2022","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","50","[c]","71150","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","30","[c]","71570","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","95","[c]","45720","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","EO","Female","95","[c]","26360","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","EO","Male","105","[c]","25530","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","G6/G7","Female","40","[c]","57030","55000"
"New entrant CS","2022","Office of Gas and Electricity Markets","G6/G7","Male","45","[c]","65260","64000"
"New entrant CS","2022","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","SEO/HEO","Female","55","[c]","38020","37500"
"New entrant CS","2022","Office of Gas and Electricity Markets","SEO/HEO","Male","55","[c]","37570","36880"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","AA/AO","Female","1125","[c]","21850","21050"
"New entrant CS","2022","Scottish Government","AA/AO","Male","780","[c]","22000","21050"
"New entrant CS","2022","Scottish Government","EO","Female","610","[c]","27360","27230"
"New entrant CS","2022","Scottish Government","EO","Male","395","[c]","27440","27230"
"New entrant CS","2022","Scottish Government","G6/G7","Female","195","[c]","56590","53480"
"New entrant CS","2022","Scottish Government","G6/G7","Male","140","[c]","57610","56660"
"New entrant CS","2022","Scottish Government","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","SEO/HEO","Female","775","[c]","35540","31540"
"New entrant CS","2022","Scottish Government","SEO/HEO","Male","475","[c]","36120","33790"
"New entrant CS","2022","The National Archives","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SEO/HEO","Female","35","[c]","35560","34260"
"New entrant CS","2022","The National Archives","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Female","30","[c]","40050","40000"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Male","35","[c]","41760","42000"
"New entrant CS","2022","UK Statistics Authority","AA/AO","Female","215","[c]","19800","19860"
"New entrant CS","2022","UK Statistics Authority","AA/AO","Male","160","[c]","19910","19860"
"New entrant CS","2022","UK Statistics Authority","EO","Female","55","[c]","23910","23880"
"New entrant CS","2022","UK Statistics Authority","EO","Male","55","[c]","23920","23880"
"New entrant CS","2022","UK Statistics Authority","G6/G7","Female","40","[c]","52820","50210"
"New entrant CS","2022","UK Statistics Authority","G6/G7","Male","50","[c]","53480","50210"
"New entrant CS","2022","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","SEO/HEO","Female","245","[c]","33150","30710"
"New entrant CS","2022","UK Statistics Authority","SEO/HEO","Male","180","[c]","33100","30710"
"New entrant CS","2022","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","AA/AO","Female","55","[c]","21880","21300"
"New entrant CS","2022","Welsh Government","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","EO","Female","40","[c]","26520","25860"
"New entrant CS","2022","Welsh Government","EO","Male","40","[c]","26410","25860"
"New entrant CS","2022","Welsh Government","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","SEO/HEO","Female","90","[c]","36510","38160"
"New entrant CS","2022","Welsh Government","SEO/HEO","Male","50","[c]","35210","31210"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","",""
"","On 30 September 2021, the Ministry for Housing, Communities and Local Government changed its name to the Department for Levelling Up, Housing and Communities.","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
