"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Social Research","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Female","Heterosexual / straight","75","75","44380","40490"
"In post","2022","Asian","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Male","Heterosexual / straight","80","80","42390","40090"
"In post","2022","Asian","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Female","Heterosexual / straight","620","585","33100","33080"
"In post","2022","Asian","Tax","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Asian","Tax","Female","Undeclared","40","35","33530","33370"
"In post","2022","Asian","Tax","Female","Unknown","145","135","33610","33080"
"In post","2022","Asian","Tax","Male","Heterosexual / straight","910","890","33860","33080"
"In post","2022","Asian","Tax","Male","LGBO","35","35","32250","29890"
"In post","2022","Asian","Tax","Male","Undeclared","45","45","33260","33020"
"In post","2022","Asian","Tax","Male","Unknown","160","155","35430","33370"
"In post","2022","Asian","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Female","Heterosexual / straight","650","625","39320","34550"
"In post","2022","Asian","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Asian","Unknown","Female","Undeclared","35","30","38780","37150"
"In post","2022","Asian","Unknown","Female","Unknown","40","35","33790","29290"
"In post","2022","Asian","Unknown","Male","Heterosexual / straight","620","620","38580","33370"
"In post","2022","Asian","Unknown","Male","LGBO","30","30","42200","35600"
"In post","2022","Asian","Unknown","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Asian","Unknown","Male","Unknown","40","40","36830","33080"
"In post","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Female","Heterosexual / straight","110","105","37260","36340"
"In post","2022","Black","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Commercial","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Commercial","Male","Heterosexual / straight","55","55","39840","36650"
"In post","2022","Black","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Female","Heterosexual / straight","65","65","38880","35010"
"In post","2022","Black","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Communications","Male","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Black","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Corporate Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Female","Heterosexual / straight","155","140","28890","27570"
"In post","2022","Black","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","Female","Unknown","35","35","30750","31060"
"In post","2022","Black","Counter Fraud","Male","Heterosexual / straight","85","80","29210","27570"
"In post","2022","Black","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Male","Unknown","15","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Female","Heterosexual / straight","210","210","40320","37610"
"In post","2022","Black","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Male","Heterosexual / straight","315","315","40150","37100"
"In post","2022","Black","Digital, Data and Technology","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Male","Unknown","30","30","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Black","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Male","Heterosexual / straight","35","35","42860","38020"
"In post","2022","Black","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Female","Heterosexual / straight","245","240","39000","35990"
"In post","2022","Black","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Finance","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Finance","Male","Heterosexual / straight","165","165","41420","39990"
"In post","2022","Black","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Geography","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Female","Heterosexual / straight","250","245","37520","35050"
"In post","2022","Black","Human Resources","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Black","Human Resources","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Black","Human Resources","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Black","Human Resources","Male","Heterosexual / straight","55","50","36310","34260"
"In post","2022","Black","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Inspector of Education and Training","Unknown","Unknown","[c]","[c]","[c]","[c]"
