"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Wales","East Wales","Heterosexual / straight","195","185","39620","38160"
"In post","2022","Communications","Wales","East Wales","LGBO","15","15","[c]","[c]"
"In post","2022","Communications","Wales","East Wales","Undeclared","25","25","[c]","[c]"
"In post","2022","Communications","Wales","East Wales","Unknown","40","35","37690","35790"
"In post","2022","Communications","Wales","West Wales and The Valleys","Heterosexual / straight","75","70","32030","30450"
"In post","2022","Communications","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","West Wales and The Valleys","Undeclared","20","15","[c]","[c]"
"In post","2022","Communications","Wales","West Wales and The Valleys","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","40","40","35610","33000"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","West Midlands","Heterosexual / straight","65","65","41000","37990"
"In post","2022","Communications","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","West Midlands","Undeclared","10","10","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","West Midlands","Unknown","15","15","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","35","35","42120","40650"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","55","55","48540","49530"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - East","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - West","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","West Central Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Hampshire and Isle of Wight","Unknown","20","20","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Dorset and Somerset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","20","[c]","[c]"
"In post","2022","Corporate Finance","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","West Midlands","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","140","120","28510","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","10","5","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","20","20","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","45","40","28270","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","50","45","27610","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","15","15","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","70","65","31040","29290"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Unknown","25","25","[c]","[c]"
"In post","2022","Counter Fraud","East of England","East Anglia","Heterosexual / straight","70","65","27910","27570"
"In post","2022","Counter Fraud","East of England","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","East of England","East Anglia","Undeclared","15","15","[c]","[c]"
"In post","2022","Counter Fraud","East of England","East Anglia","Unknown","20","20","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Essex","Heterosexual / straight","70","65","31580","29290"
"In post","2022","Counter Fraud","East of England","Essex","LGBO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Essex","Undeclared","10","10","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Essex","Unknown","25","25","[c]","[c]"
"In post","2022","Counter Fraud","London","Inner London - East","Heterosexual / straight","80","75","31320","31060"
"In post","2022","Counter Fraud","London","Inner London - East","LGBO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","London","Inner London - East","Undeclared","20","20","[c]","[c]"
"In post","2022","Counter Fraud","London","Inner London - East","Unknown","45","45","34380","31880"
"In post","2022","Counter Fraud","London","Inner London - West","Heterosexual / straight","245","235","43760","39960"
"In post","2022","Counter Fraud","London","Inner London - West","LGBO","15","15","[c]","[c]"
"In post","2022","Counter Fraud","London","Inner London - West","Undeclared","30","30","44800","40960"
"In post","2022","Counter Fraud","London","Inner London - West","Unknown","85","75","42990","36760"
"In post","2022","Counter Fraud","London","Outer London - East and North East","Heterosexual / straight","315","290","28460","25110"
"In post","2022","Counter Fraud","London","Outer London - East and North East","LGBO","15","10","[c]","[c]"
"In post","2022","Counter Fraud","London","Outer London - East and North East","Undeclared","40","35","27820","25110"
"In post","2022","Counter Fraud","London","Outer London - East and North East","Unknown","140","120","28030","25110"
"In post","2022","Counter Fraud","London","Outer London - South","Heterosexual / straight","55","50","33730","31880"
"In post","2022","Counter Fraud","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Outer London - South","Undeclared","10","10","[c]","[c]"
