"Status","Year","Function_of_post","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Policy","London","Female","70","70","48890","53420"
"In post","2022","Digital, Data & Technology","Policy","London","Male","35","35","53400","54400"
"In post","2022","Digital, Data & Technology","Policy","Outside London","Female","85","80","39430","36500"
"In post","2022","Digital, Data & Technology","Policy","Outside London","Male","60","60","40370","36780"
"In post","2022","Digital, Data & Technology","Project Delivery","London","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","London","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Project Delivery","Outside London","Female","85","75","36780","33830"
"In post","2022","Digital, Data & Technology","Project Delivery","Outside London","Male","65","65","39900","36840"
"In post","2022","Digital, Data & Technology","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","London","Female","20","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","London","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Outside London","Female","305","275","36800","37420"
"In post","2022","Digital, Data & Technology","Science and Engineering","Outside London","Male","620","590","40380","39650"
"In post","2022","Digital, Data & Technology","Science and Engineering","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Science and Engineering","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","London","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Outside London","Female","35","35","40600","40180"
"In post","2022","Digital, Data & Technology","Tax","Outside London","Male","35","35","38080","33400"
"In post","2022","Digital, Data & Technology","Unknown","London","Female","420","410","50600","54700"
"In post","2022","Digital, Data & Technology","Unknown","London","Male","560","555","54070","54700"
"In post","2022","Digital, Data & Technology","Unknown","Outside London","Female","220","215","42550","37300"
"In post","2022","Digital, Data & Technology","Unknown","Outside London","Male","295","295","45800","40950"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Finance","Commercial","London","Female","50","45","39780","38530"
"In post","2022","Finance","Commercial","London","Male","45","45","47850","39960"
"In post","2022","Finance","Commercial","Outside London","Female","305","280","34800","31990"
"In post","2022","Finance","Commercial","Outside London","Male","225","215","37200","34290"
"In post","2022","Finance","Communications","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","London","Female","15","15","[c]","[c]"
"In post","2022","Finance","Corporate Finance","London","Male","20","20","[c]","[c]"
"In post","2022","Finance","Corporate Finance","Outside London","Female","50","50","41720","38520"
"In post","2022","Finance","Corporate Finance","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Finance","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","Outside London","Female","100","95","38250","36500"
"In post","2022","Finance","Digital, Data and Technology","Outside London","Male","130","130","39430","36780"
"In post","2022","Finance","Economics","London","Female","5","5","[c]","[c]"
"In post","2022","Finance","Economics","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Finance","London","Female","1140","1100","47250","42470"
"In post","2022","Finance","Finance","London","Male","1155","1150","51220","47590"
"In post","2022","Finance","Finance","Outside London","Female","3745","3485","36710","33310"
"In post","2022","Finance","Finance","Outside London","Male","2820","2755","39840","36500"
"In post","2022","Finance","Finance","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Finance","Finance","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Finance","Finance","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Finance","Finance","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Finance","Human Resources","London","Female","10","10","[c]","[c]"
"In post","2022","Finance","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Finance","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","London","Female","105","100","37560","33000"
"In post","2022","Finance","Operational Delivery","London","Male","70","70","42880","37930"
"In post","2022","Finance","Operational Delivery","Outside London","Female","845","690","25790","22080"
"In post","2022","Finance","Operational Delivery","Outside London","Male","475","450","26930","22080"
"In post","2022","Finance","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","London","Female","10","10","[c]","[c]"
"In post","2022","Finance","Other","London","Male","5","5","[c]","[c]"
"In post","2022","Finance","Other","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Finance","Other","Outside London","Male","10","5","[c]","[c]"
"In post","2022","Finance","Policy","London","Female","15","15","[c]","[c]"
"In post","2022","Finance","Policy","London","Male","10","10","[c]","[c]"
"In post","2022","Finance","Policy","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Finance","Policy","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Finance","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","London","Female","5","5","[c]","[c]"
"In post","2022","Finance","Project Delivery","London","Male","5","5","[c]","[c]"
"In post","2022","Finance","Project Delivery","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Finance","Project Delivery","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Finance","Property","London","Female","5","5","[c]","[c]"
"In post","2022","Finance","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Finance","Property","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Finance","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","London","Female","30","30","41190","36650"
"In post","2022","Finance","Security","London","Male","50","50","47410","41070"
"In post","2022","Finance","Security","Outside London","Female","100","90","39240","35310"
"In post","2022","Finance","Security","Outside London","Male","140","135","42820","35680"
"In post","2022","Finance","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Statistics","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","London","Female","15","15","[c]","[c]"
"In post","2022","Finance","Tax","London","Male","15","15","[c]","[c]"
"In post","2022","Finance","Tax","Outside London","Female","35","35","30000","26590"
"In post","2022","Finance","Tax","Outside London","Male","30","30","33070","33080"
"In post","2022","Finance","Unknown","London","Female","80","80","48190","43760"
"In post","2022","Finance","Unknown","London","Male","105","105","53220","49700"
"In post","2022","Finance","Unknown","Outside London","Female","60","55","38280","33370"
"In post","2022","Finance","Unknown","Outside London","Male","80","80","41880","40350"
"In post","2022","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","Outside London","Female","1350","1185","24830","21300"
"In post","2022","Grants Management","Operational Delivery","Outside London","Male","960","930","25470","21300"
"In post","2022","Grants Management","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
