"Status","Year","Age","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","International Trade","Female","Heterosexual / straight","150","150","37880","35560"
"In post","2022","20-29","International Trade","Female","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","International Trade","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","International Trade","Female","Unknown","80","80","38320","35560"
"In post","2022","20-29","International Trade","Male","Heterosexual / straight","130","130","37480","34430"
"In post","2022","20-29","International Trade","Male","LGBO","35","35","39250","38160"
"In post","2022","20-29","International Trade","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","International Trade","Male","Unknown","85","85","39820","38160"
"In post","2022","20-29","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","Female","Heterosexual / straight","110","110","30750","28310"
"In post","2022","20-29","Knowledge and Information Management","Female","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","Female","Unknown","30","30","33260","28840"
"In post","2022","20-29","Knowledge and Information Management","Male","Heterosexual / straight","80","80","30430","28050"
"In post","2022","20-29","Knowledge and Information Management","Male","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","Male","Unknown","30","30","30760","27940"
"In post","2022","20-29","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Female","Heterosexual / straight","565","560","36310","33460"
"In post","2022","20-29","Legal","Female","LGBO","40","40","36520","35050"
"In post","2022","20-29","Legal","Female","Undeclared","35","35","35550","33270"
"In post","2022","20-29","Legal","Female","Unknown","200","200","32950","31020"
"In post","2022","20-29","Legal","Male","Heterosexual / straight","305","305","35310","32260"
"In post","2022","20-29","Legal","Male","LGBO","45","45","38650","37540"
"In post","2022","20-29","Legal","Male","Undeclared","30","30","[c]","[c]"
"In post","2022","20-29","Legal","Male","Unknown","130","130","31750","31020"
"In post","2022","20-29","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicine","Female","Heterosexual / straight","70","70","33430","32330"
"In post","2022","20-29","Medicine","Female","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicine","Female","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Medicine","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicine","Male","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Delivery","Female","Heterosexual / straight","14415","14020","26110","25040"
"In post","2022","20-29","Operational Delivery","Female","LGBO","1870","1840","25860","24880"
"In post","2022","20-29","Operational Delivery","Female","Undeclared","975","940","26480","25120"
"In post","2022","20-29","Operational Delivery","Female","Unknown","5655","5500","25200","23780"
"In post","2022","20-29","Operational Delivery","Male","Heterosexual / straight","9415","9335","26180","25570"
"In post","2022","20-29","Operational Delivery","Male","LGBO","1005","990","26080","24880"
"In post","2022","20-29","Operational Delivery","Male","Undeclared","700","690","26880","26590"
"In post","2022","20-29","Operational Delivery","Male","Unknown","4380","4340","25360","24030"
"In post","2022","20-29","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","Female","Heterosexual / straight","70","70","37800","37020"
"In post","2022","20-29","Operational Research","Female","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Operational Research","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Operational Research","Female","Unknown","50","50","32510","32520"
"In post","2022","20-29","Operational Research","Male","Heterosexual / straight","75","75","36760","35000"
"In post","2022","20-29","Operational Research","Male","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Operational Research","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Operational Research","Male","Unknown","75","75","33060","33370"
"In post","2022","20-29","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Female","Heterosexual / straight","1320","1290","26820","26350"
"In post","2022","20-29","Other","Female","LGBO","140","140","25340","24250"
"In post","2022","20-29","Other","Female","Undeclared","100","95","27480","26950"
"In post","2022","20-29","Other","Female","Unknown","340","335","27700","26950"
"In post","2022","20-29","Other","Male","Heterosexual / straight","935","930","26250","24840"
"In post","2022","20-29","Other","Male","LGBO","120","115","26770","26370"
"In post","2022","20-29","Other","Male","Undeclared","60","60","26640","25690"
"In post","2022","20-29","Other","Male","Unknown","565","565","28360","28650"
"In post","2022","20-29","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Female","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Planning","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Female","Heterosexual / straight","3255","3240","38450","35700"
"In post","2022","20-29","Policy","Female","LGBO","480","475","37560","34020"
"In post","2022","20-29","Policy","Female","Undeclared","415","415","38750","34260"
"In post","2022","20-29","Policy","Female","Unknown","770","765","38950","35180"
"In post","2022","20-29","Policy","Male","Heterosexual / straight","2345","2335","38740","35590"
"In post","2022","20-29","Policy","Male","LGBO","430","425","40510","37640"
"In post","2022","20-29","Policy","Male","Undeclared","315","315","39100","35700"
"In post","2022","20-29","Policy","Male","Unknown","630","625","38990","35420"
"In post","2022","20-29","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Female","Heterosexual / straight","760","755","34300","33080"
"In post","2022","20-29","Project Delivery","Female","LGBO","85","85","33370","33120"
"In post","2022","20-29","Project Delivery","Female","Undeclared","50","50","36620","33660"
"In post","2022","20-29","Project Delivery","Female","Unknown","205","200","34580","34410"
"In post","2022","20-29","Project Delivery","Male","Heterosexual / straight","600","600","33360","32160"
"In post","2022","20-29","Project Delivery","Male","LGBO","75","75","35740","34020"
"In post","2022","20-29","Project Delivery","Male","Undeclared","50","50","34010","33120"
"In post","2022","20-29","Project Delivery","Male","Unknown","205","205","35190","34260"
"In post","2022","20-29","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Female","Heterosexual / straight","240","235","31030","29270"
"In post","2022","20-29","Property","Female","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Property","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Property","Female","Unknown","115","110","28350","26350"
"In post","2022","20-29","Property","Male","Heterosexual / straight","265","265","29080","28170"
"In post","2022","20-29","Property","Male","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","Property","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Property","Male","Unknown","145","145","30880","29000"
"In post","2022","20-29","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Psychology","Female","Heterosexual / straight","285","285","27950","27700"
"In post","2022","20-29","Psychology","Female","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Psychology","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Psychology","Female","Unknown","55","55","26820","27700"
"In post","2022","20-29","Psychology","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Science and Engineering","Female","Heterosexual / straight","640","630","30090","28590"
"In post","2022","20-29","Science and Engineering","Female","LGBO","100","100","29290","28590"
"In post","2022","20-29","Science and Engineering","Female","Undeclared","75","75","29360","28590"
"In post","2022","20-29","Science and Engineering","Female","Unknown","230","230","29210","29230"
"In post","2022","20-29","Science and Engineering","Male","Heterosexual / straight","1065","1065","28950","27960"
"In post","2022","20-29","Science and Engineering","Male","LGBO","105","105","29670","28010"
"In post","2022","20-29","Science and Engineering","Male","Undeclared","120","120","30090","29390"
"In post","2022","20-29","Science and Engineering","Male","Unknown","565","565","29170","29230"
"In post","2022","20-29","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Female","Heterosexual / straight","205","205","28910","26750"
"In post","2022","20-29","Security","Female","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","Security","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Security","Female","Unknown","75","75","28840","26610"
"In post","2022","20-29","Security","Male","Heterosexual / straight","480","480","27040","25830"
"In post","2022","20-29","Security","Male","LGBO","35","35","27990","26880"
"In post","2022","20-29","Security","Male","Undeclared","30","30","[c]","[c]"
"In post","2022","20-29","Security","Male","Unknown","255","255","26920","25680"
"In post","2022","20-29","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Social Research","Female","Heterosexual / straight","275","270","36240","33710"
"In post","2022","20-29","Social Research","Female","LGBO","50","50","34510","32350"
"In post","2022","20-29","Social Research","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Social Research","Female","Unknown","65","65","35150","33650"
"In post","2022","20-29","Social Research","Male","Heterosexual / straight","95","95","36710","33850"
"In post","2022","20-29","Social Research","Male","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Social Research","Male","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Statistics","Female","Heterosexual / straight","250","250","36870","35060"
"In post","2022","20-29","Statistics","Female","LGBO","50","50","36930","35270"
