"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","25","25","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","EO","Female","30","30","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","EO","Male","15","15","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","30","30","36260","35010"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","EO","Female","85","85","25720","25750"
"In post","2022","20-29","Office of Gas and Electricity Markets","EO","Male","90","90","25740","25750"
"In post","2022","20-29","Office of Gas and Electricity Markets","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","SEO/HEO","Female","70","70","35170","34370"
"In post","2022","20-29","Office of Gas and Electricity Markets","SEO/HEO","Male","65","65","33470","33400"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scottish Government","AA/AO","Female","1095","1055","22750","22140"
"In post","2022","20-29","Scottish Government","AA/AO","Male","795","785","23080","22810"
"In post","2022","20-29","Scottish Government","EO","Female","765","755","28770","27230"
"In post","2022","20-29","Scottish Government","EO","Male","450","445","29070","27940"
"In post","2022","20-29","Scottish Government","G6/G7","Female","50","50","51760","49860"
"In post","2022","20-29","Scottish Government","G6/G7","Male","35","35","53210","49860"
"In post","2022","20-29","Scottish Government","SEO/HEO","Female","705","700","35590","33070"
"In post","2022","20-29","Scottish Government","SEO/HEO","Male","460","460","36270","34600"
"In post","2022","20-29","The National Archives","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","20-29","The National Archives","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","20-29","The National Archives","EO","Female","15","15","[c]","[c]"
"In post","2022","20-29","The National Archives","EO","Male","10","10","[c]","[c]"
"In post","2022","20-29","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","The National Archives","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","20-29","The National Archives","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","20-29","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Export Finance","EO","Female","25","25","[c]","[c]"
"In post","2022","20-29","UK Export Finance","EO","Male","10","10","[c]","[c]"
"In post","2022","20-29","UK Export Finance","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","20-29","UK Export Finance","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","20-29","UK Export Finance","SEO/HEO","Female","30","30","[c]","[c]"
"In post","2022","20-29","UK Export Finance","SEO/HEO","Male","35","35","37940","36000"
"In post","2022","20-29","UK Statistics Authority","AA/AO","Female","110","95","19890","19860"
"In post","2022","20-29","UK Statistics Authority","AA/AO","Male","100","95","20030","19860"
"In post","2022","20-29","UK Statistics Authority","EO","Female","100","95","24190","23880"
"In post","2022","20-29","UK Statistics Authority","EO","Male","85","85","24010","23880"
"In post","2022","20-29","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Statistics Authority","G6/G7","Female","40","40","51080","50210"
"In post","2022","20-29","UK Statistics Authority","G6/G7","Male","35","35","52430","50210"
"In post","2022","20-29","UK Statistics Authority","SEO/HEO","Female","480","480","33420","30710"
"In post","2022","20-29","UK Statistics Authority","SEO/HEO","Male","330","330","33210","30710"
"In post","2022","20-29","UK Statistics Authority","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","EO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","EO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Welsh Government","AA/AO","Female","135","130","23660","24630"
"In post","2022","20-29","Welsh Government","AA/AO","Male","95","95","24050","24630"
"In post","2022","20-29","Welsh Government","EO","Female","95","95","27550","26820"
"In post","2022","20-29","Welsh Government","EO","Male","85","85","27700","26820"
"In post","2022","20-29","Welsh Government","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","20-29","Welsh Government","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","20-29","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government","SEO/HEO","Female","80","75","34350","33190"
"In post","2022","20-29","Welsh Government","SEO/HEO","Male","50","50","35510","33190"
"In post","2022","30-39","Attorney General's Departments","AA/AO","Female","150","130","22780","22200"
"In post","2022","30-39","Attorney General's Departments","AA/AO","Male","45","45","22690","22200"
"In post","2022","30-39","Attorney General's Departments","EO","Female","215","200","27190","26970"
"In post","2022","30-39","Attorney General's Departments","EO","Male","100","95","27160","26970"
"In post","2022","30-39","Attorney General's Departments","G6/G7","Female","860","800","54260","51830"
"In post","2022","30-39","Attorney General's Departments","G6/G7","Male","425","420","54990","52040"
"In post","2022","30-39","Attorney General's Departments","SCS level","Female","5","5","[c]","[c]"
"In post","2022","30-39","Attorney General's Departments","SCS level","Male","5","5","[c]","[c]"
"In post","2022","30-39","Attorney General's Departments","SEO/HEO","Female","210","200","36850","38000"
"In post","2022","30-39","Attorney General's Departments","SEO/HEO","Male","150","150","36140","38000"
"In post","2022","30-39","Cabinet Office","AA/AO","Female","45","40","21310","21050"
"In post","2022","30-39","Cabinet Office","AA/AO","Male","35","35","21880","21050"
"In post","2022","30-39","Cabinet Office","EO","Female","125","115","26290","26210"
"In post","2022","30-39","Cabinet Office","EO","Male","70","70","26310","26670"
"In post","2022","30-39","Cabinet Office","G6/G7","Female","730","715","58660","54700"
"In post","2022","30-39","Cabinet Office","G6/G7","Male","675","670","59480","56340"
"In post","2022","30-39","Cabinet Office","SCS level","Female","65","65","81990","75600"
"In post","2022","30-39","Cabinet Office","SCS level","Male","75","75","80730","74590"
"In post","2022","30-39","Cabinet Office","SEO/HEO","Female","565","550","35900","35590"
"In post","2022","30-39","Cabinet Office","SEO/HEO","Male","450","450","35480","34550"
"In post","2022","30-39","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Chancellor's other departments","EO","Female","5","5","[c]","[c]"
"In post","2022","30-39","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Chancellor's other departments","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","30-39","Chancellor's other departments","G6/G7","Male","30","30","76420","67600"
