"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","Outer London - South","London","45","[c]","30340","31060"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","45","[c]","30690","31060"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","West Central Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","West Midlands","Outside London","65","[c]","25720","27570"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","35","[c]","28210","27570"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Inner London - West","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Disclosure Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
