"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South East","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South West","Female","140","140","42530","37300"
"In post","2022","Cabinet Office","North West (England)","Greater Manchester South West","Male","100","100","45410","37300"
"In post","2022","Cabinet Office","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Liverpool","Female","270","265","39380","38330"
"In post","2022","Cabinet Office","North West (England)","Liverpool","Male","200","200","41340","38330"
"In post","2022","Cabinet Office","North West (England)","Manchester","Female","90","90","46690","49700"
"In post","2022","Cabinet Office","North West (England)","Manchester","Male","70","70","49890","49700"
"In post","2022","Cabinet Office","North West (England)","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","City of Edinburgh","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","City of Edinburgh","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","Glasgow City","Female","135","135","41510","34000"
"In post","2022","Cabinet Office","Scotland","Glasgow City","Male","115","110","43280","32000"
"In post","2022","Cabinet Office","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","South Lanarkshire","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Berkshire","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Berkshire","Male","20","20","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Buckinghamshire","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Buckinghamshire","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Central Hampshire","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Central Hampshire","Male","25","20","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Milton Keynes","Female","50","45","31390","32000"
"In post","2022","Cabinet Office","South East (England)","Milton Keynes","Male","40","40","38360","33300"
"In post","2022","Cabinet Office","South East (England)","North Hampshire","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","North Hampshire","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Portsmouth","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Portsmouth","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","South Hampshire","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South East (England)","West Surrey","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","30","30","56360","53320"
"In post","2022","Cabinet Office","South West (England)","Bristol, City of","Female","75","70","46450","49700"
"In post","2022","Cabinet Office","South West (England)","Bristol, City of","Male","60","55","56350","49700"
"In post","2022","Cabinet Office","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Dorset","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Dorset","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Gloucestershire CC","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Swindon","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Swindon","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Wiltshire","Female","25","25","[c]","[c]"
"In post","2022","Cabinet Office","South West (England)","Wiltshire","Male","35","35","66790","59870"
"In post","2022","Cabinet Office","Unknown","Unknown","Female","245","240","36570","32000"
"In post","2022","Cabinet Office","Unknown","Unknown","Male","230","230","38310","32000"
"In post","2022","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","Female","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","Male","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Wales","Monmouthshire and Newport","Female","85","85","35830","31250"
"In post","2022","Cabinet Office","Wales","Monmouthshire and Newport","Male","65","65","37820","31250"
"In post","2022","Cabinet Office","Wales","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Wales","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Birmingham","Female","105","105","44380","37300"
"In post","2022","Cabinet Office","West Midlands (England)","Birmingham","Male","100","100","52660","42850"
"In post","2022","Cabinet Office","West Midlands (England)","Coventry","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Coventry","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Shropshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands (England)","Telford and Wrekin","Female","5","5","[c]","[c]"
