"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Economics","London","25","25","[c]","[c]"
"In post","2022","20-29","Black","Economics","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Black","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","London","20","20","[c]","[c]"
"In post","2022","20-29","Black","Finance","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","London","35","35","32050","29140"
"In post","2022","20-29","Black","Human Resources","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2022","20-29","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","International Trade","London","20","20","[c]","[c]"
"In post","2022","20-29","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2022","20-29","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","London","25","25","[c]","[c]"
"In post","2022","20-29","Black","Legal","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Black","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Operational Delivery","London","690","680","29690","31060"
"In post","2022","20-29","Black","Operational Delivery","Outside London","475","465","25560","25120"
"In post","2022","20-29","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Other","London","90","90","29880","31060"
"In post","2022","20-29","Black","Other","Outside London","25","20","[c]","[c]"
"In post","2022","20-29","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Policy","London","280","275","35960","33570"
"In post","2022","20-29","Black","Policy","Outside London","30","30","31760","30240"
"In post","2022","20-29","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","London","35","35","36060","34880"
"In post","2022","20-29","Black","Project Delivery","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","London","10","10","[c]","[c]"
"In post","2022","20-29","Black","Property","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Science and Engineering","London","25","25","[c]","[c]"
"In post","2022","20-29","Black","Science and Engineering","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","London","10","10","[c]","[c]"
"In post","2022","20-29","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Social Research","London","5","5","[c]","[c]"
"In post","2022","20-29","Black","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Statistics","London","15","15","[c]","[c]"
"In post","2022","20-29","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Tax","London","35","35","35820","37610"
"In post","2022","20-29","Black","Tax","Outside London","60","60","26890","26590"
"In post","2022","20-29","Black","Unknown","London","100","100","36440","33400"
"In post","2022","20-29","Black","Unknown","Outside London","35","35","28270","26820"
"In post","2022","20-29","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","London","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","London","30","30","36250","33530"
"In post","2022","20-29","Mixed","Communications","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","London","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Digital, Data and Technology","London","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Digital, Data and Technology","Outside London","35","35","31980","32880"
"In post","2022","20-29","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Economics","London","55","55","38350","34510"
"In post","2022","20-29","Mixed","Economics","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","London","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Human Resources","London","40","40","33440","32000"
"In post","2022","20-29","Mixed","Human Resources","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Intelligence Analysis","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","International Trade","London","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Legal","London","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Legal","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Operational Delivery","London","280","275","30490","30680"
"In post","2022","20-29","Mixed","Operational Delivery","Outside London","795","770","25460","24890"
"In post","2022","20-29","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Operational Research","London","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Other","London","50","50","31410","28970"
"In post","2022","20-29","Mixed","Other","Outside London","50","50","25070","23740"
"In post","2022","20-29","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Policy","London","325","320","40160","37320"
"In post","2022","20-29","Mixed","Policy","Outside London","55","55","31730","30190"
"In post","2022","20-29","Mixed","Policy","Overseas","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Project Delivery","London","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Project Delivery","Outside London","30","30","[c]","[c]"
"In post","2022","20-29","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Property","London","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Property","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Psychology","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Science and Engineering","London","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Science and Engineering","Outside London","65","65","28340","27540"
"In post","2022","20-29","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Security","London","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Security","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Social Research","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Statistics","London","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Statistics","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Tax","London","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Tax","Outside London","65","60","28400","26820"
"In post","2022","20-29","Mixed","Unknown","London","105","105","38600","34550"
"In post","2022","20-29","Mixed","Unknown","Outside London","65","65","29120","27230"
"In post","2022","20-29","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
