"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","London","AO","2865","2670","26230","25110"
"In post","2022","50-59","London","EO","5660","5385","30700","30750"
"In post","2022","50-59","London","G6","2250","2190","71860","70570"
"In post","2022","50-59","London","G7","3855","3770","58770","58030"
"In post","2022","50-59","London","HEO","3740","3655","37100","37030"
"In post","2022","50-59","London","SCS level","1370","1340","98560","90000"
"In post","2022","50-59","London","SEO","3335","3265","44570","43810"
"In post","2022","50-59","London","Unknown","590","570","36820","35310"
"In post","2022","50-59","North East (England)","AA","345","290","20870","21250"
"In post","2022","50-59","North East (England)","AO","3510","2985","22420","21260"
"In post","2022","50-59","North East (England)","EO","2340","2115","27380","27570"
"In post","2022","50-59","North East (England)","G6","235","230","66500","67860"
"In post","2022","50-59","North East (England)","G7","695","675","53810","54160"
"In post","2022","50-59","North East (England)","HEO","1195","1135","33150","33320"
"In post","2022","50-59","North East (England)","SCS level","65","65","84880","76900"
"In post","2022","50-59","North East (England)","SEO","935","900","40400","40410"
"In post","2022","50-59","North East (England)","Unknown","315","300","31560","28200"
"In post","2022","50-59","North West (England)","AA","525","485","20340","20480"
"In post","2022","50-59","North West (England)","AO","5470","4860","22300","21260"
"In post","2022","50-59","North West (England)","EO","5500","5065","27420","27570"
"In post","2022","50-59","North West (England)","G6","570","565","67620","67910"
"In post","2022","50-59","North West (England)","G7","1455","1420","54410","54430"
"In post","2022","50-59","North West (England)","HEO","2460","2370","33440","33180"
"In post","2022","50-59","North West (England)","SCS level","145","140","89320","80250"
"In post","2022","50-59","North West (England)","SEO","1935","1875","40940","40520"
"In post","2022","50-59","North West (England)","Unknown","765","720","31910","28200"
"In post","2022","50-59","Northern Ireland","AA","210","210","20170","20560"
"In post","2022","50-59","Northern Ireland","AO","290","265","22290","22080"
"In post","2022","50-59","Northern Ireland","EO","280","265","27620","27370"
"In post","2022","50-59","Northern Ireland","G6","30","25","71690","67910"
"In post","2022","50-59","Northern Ireland","G7","70","70","54230","55210"
"In post","2022","50-59","Northern Ireland","HEO","220","210","34240","33370"
"In post","2022","50-59","Northern Ireland","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Northern Ireland","SEO","140","140","40700","40520"
"In post","2022","50-59","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","AO","20","20","22400","22200"
"In post","2022","50-59","Overseas","EO","105","105","28310","27370"
"In post","2022","50-59","Overseas","G6","145","145","68780","66750"
"In post","2022","50-59","Overseas","G7","170","165","57700","56370"
"In post","2022","50-59","Overseas","HEO","225","225","37370","34770"
"In post","2022","50-59","Overseas","SCS level","105","105","88580","79720"
"In post","2022","50-59","Overseas","SEO","145","145","49870","43840"
"In post","2022","50-59","Overseas","Unknown","55","55","42400","27720"
"In post","2022","50-59","Scotland","AA","800","740","21300","21050"
"In post","2022","50-59","Scotland","AO","3980","3570","23290","21410"
"In post","2022","50-59","Scotland","EO","4325","4035","29260","27570"
"In post","2022","50-59","Scotland","G6","685","675","72910","75340"
"In post","2022","50-59","Scotland","G7","1070","1040","57740","57190"
"In post","2022","50-59","Scotland","HEO","2155","2065","35160","33930"
"In post","2022","50-59","Scotland","SCS level","185","185","89130","83230"
"In post","2022","50-59","Scotland","SEO","1690","1630","45350","44810"
"In post","2022","50-59","Scotland","Unknown","40","40","46550","44970"
"In post","2022","50-59","South East (England)","AA","835","760","20590","19810"
"In post","2022","50-59","South East (England)","AO","3080","2780","24770","22040"
"In post","2022","50-59","South East (England)","EO","4090","3825","28630","27570"
"In post","2022","50-59","South East (England)","G6","355","345","70960","67880"
"In post","2022","50-59","South East (England)","G7","1060","1035","55800","54540"
"In post","2022","50-59","South East (England)","HEO","2005","1945","34630","33370"
"In post","2022","50-59","South East (England)","SCS level","90","85","96260","93340"
"In post","2022","50-59","South East (England)","SEO","1435","1395","42890","40600"
"In post","2022","50-59","South East (England)","Unknown","545","505","31350","28200"
"In post","2022","50-59","South West (England)","AA","500","480","20190","19810"
"In post","2022","50-59","South West (England)","AO","2160","1970","23320","21380"
"In post","2022","50-59","South West (England)","EO","2960","2740","27460","27570"
"In post","2022","50-59","South West (England)","G6","680","665","68210","67160"
"In post","2022","50-59","South West (England)","G7","1700","1660","53620","53720"
"In post","2022","50-59","South West (England)","HEO","2145","2060","33470","33300"
"In post","2022","50-59","South West (England)","SCS level","175","170","100340","93730"
"In post","2022","50-59","South West (England)","SEO","2405","2335","41760","40770"
"In post","2022","50-59","South West (England)","Unknown","755","720","40980","37170"
"In post","2022","50-59","Unknown","AA","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","AO","55","50","22890","22040"
"In post","2022","50-59","Unknown","EO","120","115","28750","27570"
"In post","2022","50-59","Unknown","G6","15","15","69880","64770"
"In post","2022","50-59","Unknown","G7","30","30","53880","52380"
"In post","2022","50-59","Unknown","HEO","85","80","37980","36460"
"In post","2022","50-59","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","SEO","30","30","41560","37580"
"In post","2022","50-59","Unknown","Unknown","520","515","41570","36970"
"In post","2022","50-59","Wales","AA","440","385","19240","18310"
"In post","2022","50-59","Wales","AO","2575","2290","22150","21840"
"In post","2022","50-59","Wales","EO","2590","2420","27580","27570"
"In post","2022","50-59","Wales","G6","330","325","71370","71540"
"In post","2022","50-59","Wales","G7","870","850","57100","57760"
"In post","2022","50-59","Wales","HEO","1460","1405","34550","33370"
"In post","2022","50-59","Wales","SCS level","140","140","86160","79180"
"In post","2022","50-59","Wales","SEO","1215","1180","43370","42520"
"In post","2022","50-59","Wales","Unknown","310","295","31210","28760"
"In post","2022","50-59","West Midlands (England)","AA","385","360","20210","19850"
"In post","2022","50-59","West Midlands (England)","AO","2480","2220","23050","21260"
"In post","2022","50-59","West Midlands (England)","EO","2995","2765","27660","27570"
"In post","2022","50-59","West Midlands (England)","G6","265","265","69770","67910"
"In post","2022","50-59","West Midlands (England)","G7","690","680","54850","54540"
"In post","2022","50-59","West Midlands (England)","HEO","1290","1240","33690","33370"
"In post","2022","50-59","West Midlands (England)","SCS level","90","90","99710","90160"
"In post","2022","50-59","West Midlands (England)","SEO","930","910","41650","40520"
"In post","2022","50-59","West Midlands (England)","Unknown","560","515","30930","28200"
"In post","2022","50-59","Yorkshire and The Humber","AA","405","380","20310","20310"
"In post","2022","50-59","Yorkshire and The Humber","AO","2650","2355","23500","21380"
"In post","2022","50-59","Yorkshire and The Humber","EO","3250","2990","27630","27570"
"In post","2022","50-59","Yorkshire and The Humber","G6","465","450","67340","65890"
"In post","2022","50-59","Yorkshire and The Humber","G7","1020","990","54260","53080"
"In post","2022","50-59","Yorkshire and The Humber","HEO","1670","1590","33570","33300"
"In post","2022","50-59","Yorkshire and The Humber","SCS level","130","130","89740","84190"
"In post","2022","50-59","Yorkshire and The Humber","SEO","1235","1195","40870","40000"
"In post","2022","50-59","Yorkshire and The Humber","Unknown","510","475","31630","28200"
"In post","2022","60-64","East Midlands (England)","AA","180","160","19940","19810"
"In post","2022","60-64","East Midlands (England)","AO","640","530","22580","21260"
"In post","2022","60-64","East Midlands (England)","EO","565","450","27620","27570"
"In post","2022","60-64","East Midlands (England)","G6","35","30","72920","71640"
"In post","2022","60-64","East Midlands (England)","G7","75","65","57210","55610"
"In post","2022","60-64","East Midlands (England)","HEO","210","175","34040","33840"
"In post","2022","60-64","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","East Midlands (England)","SEO","120","105","42540","41650"
"In post","2022","60-64","East Midlands (England)","Unknown","130","115","30100","28200"
"In post","2022","60-64","East of England","AA","230","205","20350","19810"
"In post","2022","60-64","East of England","AO","565","480","23690","21960"
"In post","2022","60-64","East of England","EO","680","560","28730","27570"
"In post","2022","60-64","East of England","G6","40","35","72500","73730"
"In post","2022","60-64","East of England","G7","80","75","57340","55210"
"In post","2022","60-64","East of England","HEO","305","265","34630","33820"
"In post","2022","60-64","East of England","SCS level","10","10","103210","100260"
"In post","2022","60-64","East of England","SEO","145","130","42950","41870"
"In post","2022","60-64","East of England","Unknown","140","120","29310","28200"
"In post","2022","60-64","London","AA","255","230","22990","22460"
"In post","2022","60-64","London","AO","1145","1015","25810","25110"
"In post","2022","60-64","London","EO","1650","1445","30760","31010"
"In post","2022","60-64","London","G6","385","345","73300","72380"
"In post","2022","60-64","London","G7","700","635","60010","59790"
"In post","2022","60-64","London","HEO","870","780","37610","37890"
"In post","2022","60-64","London","SCS level","225","215","105080","93980"
"In post","2022","60-64","London","SEO","715","655","45230","44640"
"In post","2022","60-64","London","Unknown","225","205","36380","33820"
"In post","2022","60-64","North East (England)","AA","235","175","20630","21250"
"In post","2022","60-64","North East (England)","AO","1450","1070","22200","21260"
"In post","2022","60-64","North East (England)","EO","760","560","27700","27570"
"In post","2022","60-64","North East (England)","G6","35","30","68250","67910"
"In post","2022","60-64","North East (England)","G7","100","85","54530","55210"
"In post","2022","60-64","North East (England)","HEO","265","210","33910","33400"
"In post","2022","60-64","North East (England)","SCS level","10","10","[c]","[c]"
"In post","2022","60-64","North East (England)","SEO","170","135","40690","40520"
"In post","2022","60-64","North East (England)","Unknown","105","90","30610","28200"
"In post","2022","60-64","North West (England)","AA","310","250","20100","19810"
"In post","2022","60-64","North West (England)","AO","1935","1530","22010","21260"
"In post","2022","60-64","North West (England)","EO","1525","1190","27540","27570"
"In post","2022","60-64","North West (England)","G6","75","65","70380","67910"
"In post","2022","60-64","North West (England)","G7","225","190","56090","55210"
"In post","2022","60-64","North West (England)","HEO","570","450","33890","33510"
"In post","2022","60-64","North West (England)","SCS level","20","20","94270","92490"
"In post","2022","60-64","North West (England)","SEO","345","280","42030","40580"
"In post","2022","60-64","North West (England)","Unknown","260","225","30470","28200"
"In post","2022","60-64","Northern Ireland","AA","65","60","19970","20560"
"In post","2022","60-64","Northern Ireland","AO","65","60","22340","22080"
"In post","2022","60-64","Northern Ireland","EO","70","55","28370","28920"
"In post","2022","60-64","Northern Ireland","G6","[c]","[c]","[c]","[c]"
