"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","AO","Female","10","5","[c]","[c]"
"In post","2022","20-29","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","EO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Charity Commission","EO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","HEO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Charity Commission","HEO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Charity Commission","SEO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Companies House","AO","Female","35","35","20250","20100"
"In post","2022","20-29","Companies House","AO","Male","40","40","20200","20100"
"In post","2022","20-29","Companies House","EO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Companies House","EO","Male","25","25","[c]","[c]"
"In post","2022","20-29","Companies House","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Companies House","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Companies House","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Companies House","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Companies House","HEO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Companies House","HEO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Companies House","SEO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Companies House","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","AO","Female","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","EO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","EO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","G7","Female","20","20","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","G7","Male","20","20","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","HEO","Female","25","25","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","HEO","Male","30","30","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","SEO","Female","10","10","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","AO","Female","10","10","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","AO","Male","5","5","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","EO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Criminal Injuries Compensation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","AO","Female","5","5","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","AO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","EO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","EO","Male","20","20","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","HEO","Female","25","25","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","HEO","Male","30","30","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","SEO","Female","20","20","[c]","[c]"
"In post","2022","20-29","Crown Commercial Service","SEO","Male","15","15","[c]","[c]"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","AO","Female","185","180","21860","21050"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","AO","Male","80","80","22070","21050"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","EO","Female","100","100","27850","27230"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","EO","Male","40","40","28530","27230"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","HEO","Female","30","30","32100","31540"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","HEO","Male","15","15","[c]","[c]"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","SEO","Female","75","75","42770","41750"
"In post","2022","20-29","Crown Office and Procurator Fiscal Service","SEO","Male","30","30","42780","41750"
"In post","2022","20-29","Crown Prosecution Service","AO","Female","345","340","22460","22200"
"In post","2022","20-29","Crown Prosecution Service","AO","Male","125","125","22470","22200"
"In post","2022","20-29","Crown Prosecution Service","EO","Female","260","260","26260","26090"
"In post","2022","20-29","Crown Prosecution Service","EO","Male","80","80","26270","25920"
"In post","2022","20-29","Crown Prosecution Service","G7","Female","60","60","50420","48080"
"In post","2022","20-29","Crown Prosecution Service","G7","Male","25","25","[c]","[c]"
"In post","2022","20-29","Crown Prosecution Service","HEO","Female","95","95","35050","38000"
"In post","2022","20-29","Crown Prosecution Service","HEO","Male","30","30","33400","31560"
"In post","2022","20-29","Crown Prosecution Service","SEO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Crown Prosecution Service","SEO","Male","5","5","[c]","[c]"
"In post","2022","20-29","Defence Electronics and Components Agency","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Electronics and Components Agency","AA","Male","20","20","[c]","[c]"
"In post","2022","20-29","Defence Electronics and Components Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Electronics and Components Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Electronics and Components Agency","EO","Male","5","5","[c]","[c]"
"In post","2022","20-29","Defence Electronics and Components Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Electronics and Components Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Equipment and Support","EO","Female","320","315","22590","22000"
"In post","2022","20-29","Defence Equipment and Support","EO","Male","580","580","23360","24520"
"In post","2022","20-29","Defence Equipment and Support","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Equipment and Support","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Equipment and Support","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Equipment and Support","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Defence Equipment and Support","HEO","Female","315","310","28510","29460"
"In post","2022","20-29","Defence Equipment and Support","HEO","Male","465","465","29270","29750"
"In post","2022","20-29","Defence Equipment and Support","SEO","Female","70","70","36860","37400"
"In post","2022","20-29","Defence Equipment and Support","SEO","Male","150","150","36640","37400"
"In post","2022","20-29","Defence Science and Technology Laboratory","AA","Female","10","10","[c]","[c]"
"In post","2022","20-29","Defence Science and Technology Laboratory","AA","Male","30","30","18120","17790"
"In post","2022","20-29","Defence Science and Technology Laboratory","AO","Female","25","25","[c]","[c]"
"In post","2022","20-29","Defence Science and Technology Laboratory","AO","Male","60","60","21580","22250"
"In post","2022","20-29","Defence Science and Technology Laboratory","EO","Female","55","50","24820","23490"
"In post","2022","20-29","Defence Science and Technology Laboratory","EO","Male","55","55","24770","23490"
"In post","2022","20-29","Defence Science and Technology Laboratory","G7","Female","10","10","[c]","[c]"
"In post","2022","20-29","Defence Science and Technology Laboratory","G7","Male","5","5","[c]","[c]"
"In post","2022","20-29","Defence Science and Technology Laboratory","HEO","Female","210","205","29920","29230"
"In post","2022","20-29","Defence Science and Technology Laboratory","HEO","Male","450","450","29530","29230"
"In post","2022","20-29","Defence Science and Technology Laboratory","SEO","Female","50","50","38650","38070"
"In post","2022","20-29","Defence Science and Technology Laboratory","SEO","Male","105","105","38640","38070"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","115","115","27600","27680"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","75","75","27280","27680"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Female","15","15","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Male","20","20","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Female","255","255","54600","53380"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Male","270","270","55140","53380"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Female","360","360","33880","33570"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Male","355","355","34160","33570"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Female","285","285","40840","40050"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Male","260","260","40840","40050"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","EO","Female","75","70","26700","26180"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","EO","Male","40","40","26430","26180"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","G6","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","G6","Male","5","5","[c]","[c]"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","G7","Female","100","100","52640","51730"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","G7","Male","95","95","53710","52000"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","HEO","Female","245","245","35040","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","HEO","Male","200","200","35010","34020"
"In post","2022","20-29","Department for Education (excl. agencies)","AO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Department for Education (excl. agencies)","AO","Male","10","10","[c]","[c]"
"In post","2022","20-29","Department for Education (excl. agencies)","EO","Female","190","190","26230","25000"
"In post","2022","20-29","Department for Education (excl. agencies)","EO","Male","135","135","26220","25000"
"In post","2022","20-29","Department for Education (excl. agencies)","G6","Female","10","10","[c]","[c]"
"In post","2022","20-29","Department for Education (excl. agencies)","G6","Male","5","5","[c]","[c]"
"In post","2022","20-29","Department for Education (excl. agencies)","G7","Female","150","150","52230","53420"
"In post","2022","20-29","Department for Education (excl. agencies)","G7","Male","70","70","52270","53420"
"In post","2022","20-29","Department for Education (excl. agencies)","HEO","Female","285","285","31730","32870"
"In post","2022","20-29","Department for Education (excl. agencies)","HEO","Male","140","140","31760","32870"
"In post","2022","20-29","Department for Education (excl. agencies)","SEO","Female","240","235","39380","40230"
"In post","2022","20-29","Department for Education (excl. agencies)","SEO","Male","130","130","39090","36850"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Female","15","15","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Male","15","15","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","135","135","26080","25170"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","100","100","26370","25170"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Female","5","5","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Female","95","95","52260","52290"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Male","75","70","51810","52290"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Female","390","390","31980","32560"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Male","310","310","32070","32560"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Female","185","180","38550","38750"
