"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Property","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","AA/AO","Heterosexual / straight","280","265","25780","21380"
"In post","2022","Declared disabled","Security","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","AA/AO","Undeclared","40","40","30300","28980"
"In post","2022","Declared disabled","Security","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Security","EO","Heterosexual / straight","125","120","30590","27570"
"In post","2022","Declared disabled","Security","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","G6/G7","Heterosexual / straight","40","40","58190","56730"
"In post","2022","Declared disabled","Security","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SEO/HEO","Heterosexual / straight","205","200","37910","36300"
"In post","2022","Declared disabled","Security","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","SEO/HEO","Undeclared","30","30","39160","37640"
"In post","2022","Declared disabled","Security","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AA/AO","Heterosexual / straight","1450","1325","21970","21680"
"In post","2022","Declared disabled","Unknown","AA/AO","LGBO","120","120","22280","21680"
"In post","2022","Declared disabled","Unknown","AA/AO","Undeclared","200","175","22110","21680"
"In post","2022","Declared disabled","Unknown","AA/AO","Unknown","85","80","23300","23230"
"In post","2022","Declared disabled","Unknown","EO","Heterosexual / straight","1445","1350","27580","27230"
"In post","2022","Declared disabled","Unknown","EO","LGBO","160","155","27160","27230"
"In post","2022","Declared disabled","Unknown","EO","Undeclared","225","210","27840","27370"
"In post","2022","Declared disabled","Unknown","EO","Unknown","65","60","28600","28980"
"In post","2022","Declared disabled","Unknown","G6/G7","Heterosexual / straight","535","515","61520","59860"
"In post","2022","Declared disabled","Unknown","G6/G7","LGBO","85","85","60730","57680"
"In post","2022","Declared disabled","Unknown","G6/G7","Undeclared","85","80","61970","59430"
"In post","2022","Declared disabled","Unknown","G6/G7","Unknown","35","35","61070","62170"
"In post","2022","Declared disabled","Unknown","SCS level","Heterosexual / straight","55","55","89370","82320"
"In post","2022","Declared disabled","Unknown","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SEO/HEO","Heterosexual / straight","1530","1465","37710","36860"
"In post","2022","Declared disabled","Unknown","SEO/HEO","LGBO","195","185","36430","36130"
"In post","2022","Declared disabled","Unknown","SEO/HEO","Undeclared","220","210","37750","36950"
"In post","2022","Declared disabled","Unknown","SEO/HEO","Unknown","65","65","38340","36590"
"In post","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","AA/AO","Heterosexual / straight","135","130","21970","21380"
"In post","2022","Declared non-disabled","Analysis","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","EO","Heterosexual / straight","430","410","27110","26750"
"In post","2022","Declared non-disabled","Analysis","EO","LGBO","35","35","26650","26250"
"In post","2022","Declared non-disabled","Analysis","EO","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","EO","Unknown","85","80","26050","25010"
"In post","2022","Declared non-disabled","Analysis","G6/G7","Heterosexual / straight","1520","1450","60090","57340"
"In post","2022","Declared non-disabled","Analysis","G6/G7","LGBO","105","105","58760","57250"
"In post","2022","Declared non-disabled","Analysis","G6/G7","Undeclared","105","100","59850","56580"
"In post","2022","Declared non-disabled","Analysis","G6/G7","Unknown","270","255","53430","50770"
"In post","2022","Declared non-disabled","Analysis","SCS level","Heterosexual / straight","120","115","89260","79900"
"In post","2022","Declared non-disabled","Analysis","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","SEO/HEO","Heterosexual / straight","1995","1930","36680","36650"
"In post","2022","Declared non-disabled","Analysis","SEO/HEO","LGBO","200","200","35780","34710"
"In post","2022","Declared non-disabled","Analysis","SEO/HEO","Undeclared","165","160","37570","37930"
"In post","2022","Declared non-disabled","Analysis","SEO/HEO","Unknown","420","410","35180","36580"
"In post","2022","Declared non-disabled","Commercial","AA/AO","Heterosexual / straight","105","95","21900","21830"
"In post","2022","Declared non-disabled","Commercial","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","EO","Heterosexual / straight","385","365","26580","26380"
"In post","2022","Declared non-disabled","Commercial","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","EO","Undeclared","40","40","27010","26780"
"In post","2022","Declared non-disabled","Commercial","EO","Unknown","35","35","26260","25950"
"In post","2022","Declared non-disabled","Commercial","G6/G7","Heterosexual / straight","700","680","58660","56370"
"In post","2022","Declared non-disabled","Commercial","G6/G7","LGBO","30","30","56240","54700"
"In post","2022","Declared non-disabled","Commercial","G6/G7","Undeclared","50","45","60940","57110"
"In post","2022","Declared non-disabled","Commercial","G6/G7","Unknown","40","40","61170","62190"
"In post","2022","Declared non-disabled","Commercial","SCS level","Heterosexual / straight","125","125","108050","97710"
"In post","2022","Declared non-disabled","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","SEO/HEO","Heterosexual / straight","1495","1455","37370","37240"
"In post","2022","Declared non-disabled","Commercial","SEO/HEO","LGBO","65","65","35820","34710"
"In post","2022","Declared non-disabled","Commercial","SEO/HEO","Undeclared","120","115","38060","38330"
"In post","2022","Declared non-disabled","Commercial","SEO/HEO","Unknown","85","80","37360","38070"
"In post","2022","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","105","105","40660","38200"
"In post","2022","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","AA/AO","Heterosexual / straight","215","195","21830","21250"
"In post","2022","Declared non-disabled","Communications","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","EO","Heterosexual / straight","1490","1440","26910","26820"
"In post","2022","Declared non-disabled","Communications","EO","LGBO","100","100","26870","26820"
"In post","2022","Declared non-disabled","Communications","EO","Undeclared","75","75","27260","26820"
"In post","2022","Declared non-disabled","Communications","EO","Unknown","80","75","27580","26820"
"In post","2022","Declared non-disabled","Communications","G6/G7","Heterosexual / straight","630","605","58610","56370"
"In post","2022","Declared non-disabled","Communications","G6/G7","LGBO","45","45","58940","57680"
"In post","2022","Declared non-disabled","Communications","G6/G7","Undeclared","30","30","58940","57370"
"In post","2022","Declared non-disabled","Communications","G6/G7","Unknown","35","30","59840","60640"
"In post","2022","Declared non-disabled","Communications","SCS level","Heterosexual / straight","80","80","91900","83340"
"In post","2022","Declared non-disabled","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","SEO/HEO","Heterosexual / straight","1775","1720","36710","34610"
"In post","2022","Declared non-disabled","Communications","SEO/HEO","LGBO","145","145","36640","33410"
"In post","2022","Declared non-disabled","Communications","SEO/HEO","Undeclared","110","110","37330","36720"
"In post","2022","Declared non-disabled","Communications","SEO/HEO","Unknown","120","120","36300","34940"
"In post","2022","Declared non-disabled","Communications","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","AA/AO","Heterosexual / straight","1305","1150","22300","21260"
"In post","2022","Declared non-disabled","Counter Fraud","AA/AO","LGBO","65","65","22170","21260"
"In post","2022","Declared non-disabled","Counter Fraud","AA/AO","Undeclared","165","140","22440","21260"
"In post","2022","Declared non-disabled","Counter Fraud","AA/AO","Unknown","355","285","22470","21260"
"In post","2022","Declared non-disabled","Counter Fraud","EO","Heterosexual / straight","3510","3250","28080","27570"
"In post","2022","Declared non-disabled","Counter Fraud","EO","LGBO","180","175","28130","27570"
"In post","2022","Declared non-disabled","Counter Fraud","EO","Undeclared","305","275","28300","27570"
"In post","2022","Declared non-disabled","Counter Fraud","EO","Unknown","785","680","28480","27570"
"In post","2022","Declared non-disabled","Counter Fraud","G6/G7","Heterosexual / straight","750","725","59720","56120"
"In post","2022","Declared non-disabled","Counter Fraud","G6/G7","LGBO","40","35","58300","55210"
"In post","2022","Declared non-disabled","Counter Fraud","G6/G7","Undeclared","50","50","61180","60940"
"In post","2022","Declared non-disabled","Counter Fraud","G6/G7","Unknown","50","45","59070","58390"
"In post","2022","Declared non-disabled","Counter Fraud","SCS level","Heterosexual / straight","35","35","81030","79530"
"In post","2022","Declared non-disabled","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Heterosexual / straight","3055","2915","36300","34290"
"In post","2022","Declared non-disabled","Counter Fraud","SEO/HEO","LGBO","120","115","35890","33430"
"In post","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Undeclared","230","215","36640","35720"
"In post","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Unknown","350","335","36590","35510"
"In post","2022","Declared non-disabled","Debt","AA/AO","Heterosexual / straight","2330","2045","21570","21260"
"In post","2022","Declared non-disabled","Debt","AA/AO","LGBO","150","140","21510","21250"
