"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","No function","UK Statistics Authority","East Wales","5","5","[c]","[c]"
"In post","2022","16-19","No function","UK Statistics Authority","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2022","16-19","Project Delivery","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Ministry of Defence","Devon","10","10","18710","18030"
"In post","2022","16-19","Project Delivery","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","18460","18030"
"In post","2022","16-19","Project Delivery","Ministry of Defence","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","16-19","Project Delivery","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Ministry of Defence","Southern Scotland","10","10","[c]","[c]"
"In post","2022","16-19","Property","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","15","15","19130","16630"
"In post","2022","16-19","Property","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Security","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","Devon","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","East Anglia","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","Essex","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","Inner London - West","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","Kent","15","15","22680","21680"
"In post","2022","16-19","Unknown","Home Office","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","Unknown","35","35","17940","16450"
"In post","2022","16-19","Unknown","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government","Eastern Scotland","30","30","22460","21050"
"In post","2022","16-19","Unknown","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government","West Central Scotland","20","20","21540","21050"
"In post","2022","16-19","Unknown","Welsh Government","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Cabinet Office","Inner London - West","10","10","[c]","[c]"
"In post","2022","20-29","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Chancellor's other departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Chancellor's other departments","Inner London - West","50","50","39130","36590"
"In post","2022","20-29","Analysis","Chancellor's other departments","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Chancellor's other departments","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Competition and Markets Authority","Inner London - East","30","30","41180","34640"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","East Wales","15","15","33730","30770"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Greater Manchester","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - West","140","140","37170","33880"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Digital, Culture, Media and Sport","Greater Manchester","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Digital, Culture, Media and Sport","Inner London - West","75","75","43150","38020"
"In post","2022","20-29","Analysis","Department for Digital, Culture, Media and Sport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Education","Greater Manchester","15","15","32790","32870"
"In post","2022","20-29","Analysis","Department for Education","Inner London - West","25","25","43380","45250"
"In post","2022","20-29","Analysis","Department for Education","South Yorkshire","15","15","38490","32870"
"In post","2022","20-29","Analysis","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Environment, Food and Rural Affairs","Dorset and Somerset","15","15","25270","25010"
"In post","2022","20-29","Analysis","Department for Environment, Food and Rural Affairs","East Anglia","55","55","26070","25460"
"In post","2022","20-29","Analysis","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Analysis","Department for International Trade","Inner London - West","145","145","37510","31800"
"In post","2022","20-29","Analysis","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
