"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Legal","London","Female","850","805","52930","51830"
"In post","2022","30-39","Legal","London","Male","530","525","51030","51250"
"In post","2022","30-39","Legal","Outside London","Female","1070","1010","44030","46960"
"In post","2022","30-39","Legal","Outside London","Male","675","675","39950","34110"
"In post","2022","30-39","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Medicine","London","Female","55","50","57480","53830"
"In post","2022","30-39","Medicine","London","Male","30","30","68340","60640"
"In post","2022","30-39","Medicine","Outside London","Female","370","315","41000","38530"
"In post","2022","30-39","Medicine","Outside London","Male","115","105","49330","39630"
"In post","2022","30-39","Medicine","Overseas","Female","10","10","[c]","[c]"
"In post","2022","30-39","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Medicine","Unknown","Female","10","10","[c]","[c]"
"In post","2022","30-39","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Operational Delivery","London","Female","3775","3535","35080","31060"
"In post","2022","30-39","Operational Delivery","London","Male","2980","2955","35900","32330"
"In post","2022","30-39","Operational Delivery","Outside London","Female","25050","22325","27070","26130"
"In post","2022","30-39","Operational Delivery","Outside London","Male","19695","19435","27840","26840"
"In post","2022","30-39","Operational Delivery","Overseas","Female","15","15","[c]","[c]"
"In post","2022","30-39","Operational Delivery","Overseas","Male","35","35","42520","41460"
"In post","2022","30-39","Operational Delivery","Unknown","Female","55","45","26930","27570"
"In post","2022","30-39","Operational Delivery","Unknown","Male","45","45","28440","27570"
"In post","2022","30-39","Operational Research","London","Female","40","35","53040","54650"
"In post","2022","30-39","Operational Research","London","Male","75","75","52530","55730"
"In post","2022","30-39","Operational Research","Outside London","Female","80","80","42170","43640"
"In post","2022","30-39","Operational Research","Outside London","Male","140","135","43800","47010"
"In post","2022","30-39","Operational Research","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Operational Research","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other","London","Female","575","555","41280","35070"
"In post","2022","30-39","Other","London","Male","390","390","44740","38160"
"In post","2022","30-39","Other","Outside London","Female","2290","2055","27920","26670"
"In post","2022","30-39","Other","Outside London","Male","1555","1540","29300","27570"
"In post","2022","30-39","Other","Overseas","Female","75","75","44560","41600"
"In post","2022","30-39","Other","Overseas","Male","55","55","45990","43360"
"In post","2022","30-39","Other","Unknown","Female","55","55","36360","35380"
"In post","2022","30-39","Other","Unknown","Male","345","345","37180","34460"
"In post","2022","30-39","Planning","London","Female","10","10","[c]","[c]"
"In post","2022","30-39","Planning","London","Male","15","15","[c]","[c]"
"In post","2022","30-39","Planning","Outside London","Female","20","20","[c]","[c]"
"In post","2022","30-39","Planning","Outside London","Male","25","25","[c]","[c]"
"In post","2022","30-39","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Planning Inspectors","Outside London","Female","15","15","[c]","[c]"
"In post","2022","30-39","Planning Inspectors","Outside London","Male","35","35","50260","47660"
"In post","2022","30-39","Policy","London","Female","3310","3180","52070","53380"
"In post","2022","30-39","Policy","London","Male","2930","2910","52300","53380"
"In post","2022","30-39","Policy","Outside London","Female","1590","1500","40160","36950"
"In post","2022","30-39","Policy","Outside London","Male","1160","1145","41410","38160"
"In post","2022","30-39","Policy","Overseas","Female","240","235","48390","51740"
"In post","2022","30-39","Policy","Overseas","Male","280","275","46920","51900"
"In post","2022","30-39","Policy","Unknown","Female","5","5","[c]","[c]"
"In post","2022","30-39","Policy","Unknown","Male","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","London","Female","480","465","49360","44500"
"In post","2022","30-39","Project Delivery","London","Male","420","415","50500","51730"
"In post","2022","30-39","Project Delivery","Outside London","Female","1425","1340","38360","37450"
"In post","2022","30-39","Project Delivery","Outside London","Male","1275","1270","40650","40000"
"In post","2022","30-39","Project Delivery","Overseas","Female","25","25","[c]","[c]"
"In post","2022","30-39","Project Delivery","Overseas","Male","25","25","[c]","[c]"
"In post","2022","30-39","Property","London","Female","85","85","45360","41750"
"In post","2022","30-39","Property","London","Male","90","90","48020","45750"
"In post","2022","30-39","Property","Outside London","Female","420","390","35410","33000"
"In post","2022","30-39","Property","Outside London","Male","480","480","36310","33300"
"In post","2022","30-39","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Overseas","Male","25","25","[c]","[c]"
"In post","2022","30-39","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Psychology","London","Female","20","20","[c]","[c]"
"In post","2022","30-39","Psychology","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Psychology","Outside London","Female","525","505","34850","31180"
"In post","2022","30-39","Psychology","Outside London","Male","55","55","34120","31160"
"In post","2022","30-39","Science and Engineering","London","Female","205","200","43970","40960"
"In post","2022","30-39","Science and Engineering","London","Male","100","100","47120","44000"
"In post","2022","30-39","Science and Engineering","Outside London","Female","970","915","36540","37280"
"In post","2022","30-39","Science and Engineering","Outside London","Male","1670","1655","39090","38200"
"In post","2022","30-39","Science and Engineering","Overseas","Female","10","10","[c]","[c]"
"In post","2022","30-39","Science and Engineering","Overseas","Male","40","40","43350","40580"
"In post","2022","30-39","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","London","Female","130","125","39670","36650"
"In post","2022","30-39","Security","London","Male","175","175","42110","41250"
"In post","2022","30-39","Security","Outside London","Female","340","330","31110","29750"
"In post","2022","30-39","Security","Outside London","Male","1085","1085","31920","29890"
"In post","2022","30-39","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Overseas","Male","5","5","[c]","[c]"
"In post","2022","30-39","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Unknown","Male","5","5","[c]","[c]"
"In post","2022","30-39","Social Research","London","Female","100","95","50010","45620"
"In post","2022","30-39","Social Research","London","Male","45","45","53040","55730"
"In post","2022","30-39","Social Research","Outside London","Female","180","165","41080","38340"
"In post","2022","30-39","Social Research","Outside London","Male","80","80","41400","38340"
"In post","2022","30-39","Statistics","London","Female","115","110","50560","53130"
"In post","2022","30-39","Statistics","London","Male","135","130","48460","43880"
"In post","2022","30-39","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Statistics","Outside London","Female","225","205","42630","39850"
"In post","2022","30-39","Statistics","Outside London","Male","210","210","41500","38340"
"In post","2022","30-39","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Statistics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Statistics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Tax","London","Female","190","185","43360","37930"
"In post","2022","30-39","Tax","London","Male","310","310","46770","37930"
"In post","2022","30-39","Tax","Outside London","Female","2085","1945","32470","33080"
"In post","2022","30-39","Tax","Outside London","Male","2760","2740","34550","33080"
"In post","2022","30-39","Unknown","London","Female","1240","1205","51680","54700"
"In post","2022","30-39","Unknown","London","Male","1090","1085","53320","54700"
"In post","2022","30-39","Unknown","Outside London","Female","3310","3125","37450","33370"
"In post","2022","30-39","Unknown","Outside London","Male","2850","2825","36710","33080"
"In post","2022","30-39","Unknown","Overseas","Female","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Overseas","Male","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","Female","55","50","44510","37300"
"In post","2022","30-39","Unknown","Unknown","Male","55","55","39680","34640"
"In post","2022","30-39","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Veterinarian","Outside London","Female","70","65","38910","37240"
"In post","2022","30-39","Veterinarian","Outside London","Male","30","30","[c]","[c]"
"In post","2022","40-49","Commercial","London","Female","125","120","50730","46600"
"In post","2022","40-49","Commercial","London","Male","115","115","53700","53130"
"In post","2022","40-49","Commercial","Outside London","Female","740","690","40220","38150"
"In post","2022","40-49","Commercial","Outside London","Male","515","515","41820","38980"
"In post","2022","40-49","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Commercial","Overseas","Male","5","5","[c]","[c]"
"In post","2022","40-49","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Communications","London","Female","290","265","54670","54160"
"In post","2022","40-49","Communications","London","Male","230","230","53540","52450"
"In post","2022","40-49","Communications","Outside London","Female","345","310","40870","38370"
"In post","2022","40-49","Communications","Outside London","Male","240","240","40140","38160"
"In post","2022","40-49","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Corporate Finance","London","Male","15","15","[c]","[c]"
"In post","2022","40-49","Corporate Finance","Outside London","Female","20","15","[c]","[c]"
"In post","2022","40-49","Corporate Finance","Outside London","Male","10","10","[c]","[c]"
"In post","2022","40-49","Counter Fraud","London","Female","150","130","33340","31060"
"In post","2022","40-49","Counter Fraud","London","Male","110","110","37690","33380"
"In post","2022","40-49","Counter Fraud","Outside London","Female","730","645","28060","27570"
"In post","2022","40-49","Counter Fraud","Outside London","Male","430","425","29180","27570"
"In post","2022","40-49","Digital, Data and Technology","London","Female","410","390","51990","47750"
"In post","2022","40-49","Digital, Data and Technology","London","Male","670","670","55820","54850"
"In post","2022","40-49","Digital, Data and Technology","Outside London","Female","1530","1450","41300","38450"
"In post","2022","40-49","Digital, Data and Technology","Outside London","Male","2870","2860","44170","40520"
"In post","2022","40-49","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Digital, Data and Technology","Overseas","Male","10","10","[c]","[c]"
"In post","2022","40-49","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
